PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC407,325.175,7.480881e-05,0.96484387
PC408,255.2375,7.464341e-05,0.9649185
PC409,325.2,7.428572e-05,0.96499276
PC410,146.9875,7.367534e-05,0.96506643
PC411,126.9,7.317874e-05,0.9651396
PC412,146.9875,7.271316e-05,0.96521235
PC413,187.05,7.2367315e-05,0.9652847
PC414,194.925,7.139064e-05,0.9653561
PC415,297.1375,7.104762e-05,0.96542716
PC416,421.2625,7.075833e-05,0.9654979
PC417,422.225,7.0158814e-05,0.96556807
PC418,311.2,7.0093134e-05,0.96563816
PC419,89.025,6.999752e-05,0.96570814
PC420,146.9875,6.919929e-05,0.96577734
PC421,293.1875,6.881345e-05,0.9658461
PC422,313.175,6.861213e-05,0.9659147
PC423,126.9,6.797097e-05,0.9659827
PC424,421.25,6.740154e-05,0.9660501
PC425,96.975,6.709338e-05,0.9661172
PC426,422.225,6.6830085e-05,0.966184
PC427,311.2,6.624915e-05,0.96625024
PC428,421.2625,6.6100205e-05,0.96631634
PC429,201.05,6.562284e-05,0.96638197
PC430,421.25,6.497637e-05,0.96644694
PC431,194.925,6.4721506e-05,0.96651167
PC432,311.2,6.4409076e-05,0.9665761
PC433,421.2625,6.433013e-05,0.9666404
PC434,421.2625,6.4203115e-05,0.9667046
PC435,119.95,6.3603555e-05,0.9667682
PC436,89.0375,6.3292784e-05,0.9668315
PC437,422.225,6.296734e-05,0.96689445
PC438,187.05,6.276031e-05,0.9669572
PC439,187.05,6.222186e-05,0.96701944
PC440,266.15,6.194876e-05,0.96708137
PC441,326.175,6.15334e-05,0.9671429
PC442,421.2625,6.134007e-05,0.9672042
PC443,339.225,6.1049344e-05,0.96726525
PC444,293.1875,6.088233e-05,0.9673261
PC445,326.2,6.0702638e-05,0.9673868
PC446,293.1875,6.043996e-05,0.9674472
PC447,265.15,6.0245868e-05,0.9675075
PC448,339.225,5.998547e-05,0.96756744
PC449,182.0,5.9452545e-05,0.96762687
PC450,421.2625,5.9148468e-05,0.967686
PC451,421.2625,5.8801816e-05,0.9677448
PC452,421.2625,5.8494217e-05,0.9678033
PC453,422.2375,5.83851e-05,0.9678617
PC454,309.1875,5.8016412e-05,0.9679197
PC455,417.2,5.7833593e-05,0.9679775
PC456,422.2125,5.740493e-05,0.9680349
PC457,126.9,5.7177742e-05,0.9680921
PC458,187.05,5.690159e-05,0.968149
PC459,421.2625,5.6711087e-05,0.9682057
PC460,422.25,5.6384968e-05,0.9682621
PC461,312.1875,5.6201196e-05,0.9683183
PC462,340.2,5.6040673e-05,0.9683743
PC463,248.0625,5.5647353e-05,0.96843
PC464,421.2625,5.538886e-05,0.96848536
PC465,422.2125,5.5298537e-05,0.96854067
PC466,312.175,5.5231652e-05,0.9685959
PC467,297.1625,5.4806645e-05,0.96865076
PC468,309.15,5.4542685e-05,0.9687053
PC469,417.2125,5.438831e-05,0.96875966
PC470,293.1625,5.390754e-05,0.96881354
PC471,201.025,5.3716652e-05,0.96886724
PC472,265.175,5.346308e-05,0.9689207
PC473,182.0,5.312468e-05,0.9689738
PC474,422.2375,5.282329e-05,0.9690266
PC475,248.575,5.2671046e-05,0.9690793
PC476,422.2375,5.2398264e-05,0.9691317
PC477,422.225,5.2257787e-05,0.969184
PC478,187.0625,5.2194187e-05,0.9692362
PC479,422.225,5.189111e-05,0.9692881
PC480,422.225,5.1675222e-05,0.9693398
PC481,421.2625,5.1459694e-05,0.9693912
PC482,519.1375,5.127167e-05,0.9694425
PC483,255.25,5.0848586e-05,0.9694933
PC484,248.1,5.0827155e-05,0.9695442
PC485,187.05,5.0511513e-05,0.96959466
PC486,422.2375,5.0432376e-05,0.9696451
PC487,175.025,5.026258e-05,0.9696953
PC488,422.225,5.0184022e-05,0.9697455
PC489,265.175,4.9809158e-05,0.96979535
PC490,422.225,4.9462633e-05,0.9698448
PC491,284.275,4.9302827e-05,0.9698941
PC492,187.0625,4.9173646e-05,0.9699433
PC493,174.0125,4.8848407e-05,0.96999216
PC494,309.15,4.8582413e-05,0.97004074
PC495,293.1875,4.8291404e-05,0.970089
PC496,309.175,4.8162252e-05,0.9701372
PC497,293.175,4.8100595e-05,0.9701853
PC498,312.1875,4.797169e-05,0.97023326
PC499,417.2125,4.7644302e-05,0.9702809
PC500,119.95,4.7450165e-05,0.97032833
PC501,417.225,4.734294e-05,0.97037566
PC502,265.175,4.7198962e-05,0.97042286
PC503,422.2375,4.7006473e-05,0.9704699
PC504,186.05,4.686516e-05,0.97051674
PC505,175.025,4.648489e-05,0.97056323
PC506,217.05,4.6245725e-05,0.9706095
PC507,293.1875,4.6196816e-05,0.9706557
PC508,297.1625,4.584034e-05,0.9707015
PC509,313.1625,4.5706747e-05,0.97074723
PC510,241.075,4.5489476e-05,0.9707927
PC511,422.2375,4.5385e-05,0.97083807
PC512,312.1625,4.5079614e-05,0.97088313
PC513,422.2375,4.4978584e-05,0.97092813
PC514,119.95,4.4736484e-05,0.9709729
PC515,298.15,4.468596e-05,0.9710176
PC516,417.2,4.4395198e-05,0.971062
PC517,96.975,4.4249708e-05,0.97110623
PC518,174.0125,4.3912896e-05,0.97115016
PC519,341.1875,4.3828248e-05,0.97119397
PC520,146.9875,4.358507e-05,0.97123754
PC521,353.2,4.3485285e-05,0.97128105
PC522,187.05,4.3252723e-05,0.9713243
PC523,187.0625,4.3013126e-05,0.97136736
PC524,339.2375,4.2967426e-05,0.97141033
PC525,265.175,4.2792522e-05,0.97145313
PC526,326.175,4.2635995e-05,0.97149575
PC527,265.175,4.2521227e-05,0.97153825
PC528,519.1375,4.2369444e-05,0.9715806
PC529,340.2125,4.215251e-05,0.97162277
PC530,519.175,4.2032283e-05,0.9716648
PC531,422.2125,4.1878575e-05,0.9717067
PC532,265.175,4.177564e-05,0.9717485
PC533,201.05,4.1656975e-05,0.97179013
PC534,248.1,4.144769e-05,0.97183156
PC535,422.2375,4.133798e-05,0.9718729
PC536,312.175,4.1304567e-05,0.97191423
PC537,227.0,4.1034957e-05,0.97195524
PC538,187.0625,4.088565e-05,0.9719961
PC539,187.0625,4.0732688e-05,0.97203684
PC540,326.1875,4.060758e-05,0.9720774
PC541,519.1375,4.0397717e-05,0.97211784
PC542,417.2125,4.0358813e-05,0.9721582
PC543,248.1,4.0205017e-05,0.9721984
PC544,297.175,4.0043124e-05,0.9722385
PC545,422.225,3.9952785e-05,0.9722784
PC546,201.05,3.9836308e-05,0.97231823
PC547,201.05,3.9746614e-05,0.972358
PC548,497.15,3.961532e-05,0.9723976
PC549,325.2125,3.952342e-05,0.97243714
PC550,147.0,3.9409046e-05,0.97247654
PC551,353.2,3.9290524e-05,0.9725158
PC552,297.1375,3.9123956e-05,0.9725549
PC553,422.2125,3.9121318e-05,0.972594
PC554,422.25,3.8890696e-05,0.9726329
PC555,417.2125,3.8594695e-05,0.9726715
PC556,187.05,3.8516097e-05,0.97271
PC557,519.1375,3.8477294e-05,0.9727485
PC558,187.0625,3.8331065e-05,0.97278684
PC559,248.5875,3.824585e-05,0.9728251
PC560,312.2,3.818152e-05,0.9728633
PC561,519.15,3.800963e-05,0.97290134
PC562,265.175,3.7902413e-05,0.97293925
PC563,422.2375,3.782025e-05,0.9729771
PC564,327.1875,3.7635837e-05,0.9730147
PC565,201.05,3.7607042e-05,0.9730523
PC566,293.2,3.7343398e-05,0.9730897
PC567,421.275,3.7305068e-05,0.973127
PC568,119.95,3.7231202e-05,0.97316426
PC569,417.2125,3.7124075e-05,0.9732014
PC570,422.2375,3.7073514e-05,0.97323847
PC571,186.05,3.6709625e-05,0.9732752
PC572,187.0625,3.6650355e-05,0.97331184
PC573,325.2125,3.6633857e-05,0.9733485
PC574,246.9375,3.6531874e-05,0.97338504
PC575,519.15,3.6394187e-05,0.97342145
PC576,183.0,3.6296125e-05,0.97345775
PC577,201.05,3.612193e-05,0.9734939
PC578,137.025,3.5995123e-05,0.9735299
PC579,422.225,3.5882123e-05,0.97356576
PC580,519.1375,3.5812e-05,0.9736016
PC581,201.05,3.5749687e-05,0.97363734
PC582,255.0875,3.5672125e-05,0.973673
PC583,146.05,3.5566743e-05,0.97370857
PC584,284.275,3.5481702e-05,0.97374403
PC585,256.25,3.538527e-05,0.97377944
PC586,241.0625,3.536389e-05,0.9738148
PC587,326.175,3.5157133e-05,0.97384995
PC588,187.0625,3.5126974e-05,0.97388506
PC589,519.1375,3.501277e-05,0.97392005
PC590,187.0625,3.490985e-05,0.973955
PC591,194.925,3.4783945e-05,0.9739898
PC592,187.0625,3.4712677e-05,0.9740245
PC593,519.15,3.4671208e-05,0.97405916
PC594,133.0125,3.4589128e-05,0.97409374
PC595,248.1,3.4350134e-05,0.97412807
PC596,423.2,3.433018e-05,0.9741624
PC597,309.1,3.4241737e-05,0.9741966
PC598,201.05,3.4170687e-05,0.97423077
PC599,145.0625,3.4116903e-05,0.97426486
PC600,519.15,3.3894543e-05,0.9742988
PC601,297.1375,3.3819822e-05,0.9743326
PC602,146.05,3.3745633e-05,0.9743663
PC603,241.0875,3.3720607e-05,0.97440004
PC604,417.2125,3.3693337e-05,0.9744337
PC605,417.225,3.3563e-05,0.9744673
PC606,265.175,3.3462242e-05,0.9745007
PC607,293.2,3.340697e-05,0.9745341
PC608,421.275,3.3367956e-05,0.9745675
PC609,293.2,3.3333516e-05,0.9746008
PC610,187.0625,3.319986e-05,0.974634
PC611,311.2125,3.3132026e-05,0.97466713
PC612,145.0625,3.3056123e-05,0.9747002
PC613,226.9875,3.2957738e-05,0.9747332
PC614,145.0625,3.285132e-05,0.974766
PC615,293.1625,3.2820175e-05,0.97479886
PC616,266.15,3.2695378e-05,0.9748316
PC617,421.275,3.2635267e-05,0.97486424
PC618,519.1625,3.2547767e-05,0.9748968
PC619,337.2,3.252675e-05,0.97492933
PC620,397.15,3.2366723e-05,0.9749617
PC621,146.05,3.2274496e-05,0.97499394
PC622,312.1875,3.2195545e-05,0.97502613
PC623,312.1875,3.2141437e-05,0.97505826
PC624,519.15,3.2060496e-05,0.9750903
PC625,241.075,3.1921907e-05,0.9751223
PC626,424.175,3.187031e-05,0.97515416
PC627,137.025,3.1790776e-05,0.97518593
PC628,422.2625,3.1672218e-05,0.9752176
PC629,327.1875,3.156892e-05,0.9752492
PC630,519.15,3.154191e-05,0.9752807
PC631,293.1875,3.1473108e-05,0.9753122
PC632,417.2125,3.1383668e-05,0.9753436
