PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC0,255.2375,0.09805896,0.09805896
PC1,255.225,0.094218984,0.19227794
PC2,255.2375,0.014431221,0.20670916
PC3,255.2375,0.005582993,0.21229215
PC4,325.1875,0.0052640396,0.2175562
PC5,146.975,0.0048860824,0.22244227
PC6,339.2125,0.0043645073,0.22680677
PC7,255.25,0.0042952076,0.23110199
PC8,339.2,0.0037918137,0.2348938
PC9,311.1625,0.0036962926,0.23859009
PC10,174.0,0.003522595,0.24211268
PC11,311.175,0.0034216752,0.24553436
PC12,283.2625,0.0033190493,0.24885342
PC13,325.2,0.003158759,0.25201216
PC14,283.2875,0.0028401301,0.2548523
PC15,255.225,0.0027544873,0.25760677
PC16,325.175,0.0026224584,0.26022923
PC17,339.225,0.0023660723,0.2625953
PC18,146.9875,0.0023440553,0.26493934
PC19,339.1875,0.0021688042,0.26710814
PC20,146.9875,0.0020841195,0.26919225
PC21,325.2125,0.002042763,0.27123502
PC22,201.0375,0.0019760337,0.27321106
PC23,255.2625,0.0018648624,0.2750759
PC24,174.0125,0.0018277309,0.27690363
PC25,265.1625,0.0017705584,0.2786742
PC26,201.0375,0.0016634796,0.28033766
PC27,340.2125,0.0015915212,0.2819292
PC28,340.2125,0.0015522928,0.28348148
PC29,265.15,0.0015276769,0.28500915
PC30,311.2,0.001464449,0.2864736
PC31,297.15,0.0014365907,0.2879102
PC32,339.2375,0.0013458143,0.289256
PC33,201.05,0.001283991,0.29054
PC34,325.225,0.0012774433,0.29181746
PC35,297.1625,0.0012189633,0.29303643
PC36,297.1625,0.0012044633,0.2942409
PC37,89.025,0.0011806714,0.29542157
PC38,312.175,0.0011537578,0.29657534
PC39,312.175,0.0011374075,0.29771274
PC40,265.1375,0.0011214502,0.2988342
PC41,340.2,0.0010618853,0.2998961
PC42,256.25,0.0010319793,0.30092806
PC43,297.175,0.0010176719,0.30194572
PC44,283.3,0.0010060726,0.30295178
PC45,248.075,0.0009962978,0.30394807
PC46,265.1375,0.0009794412,0.30492753
PC47,326.1875,0.0009451391,0.30587268
PC48,256.2375,0.0009313394,0.30680403
PC49,256.2375,0.00091754616,0.30772159
PC50,174.025,0.0009008573,0.30862245
PC51,293.1875,0.00089911657,0.30952156
PC52,174.025,0.0008695271,0.31039107
PC53,340.225,0.00085506396,0.31124613
PC54,313.2,0.0008417871,0.31208792
PC55,119.95,0.00081590924,0.31290382
PC56,128.0375,0.00080472254,0.31370854
PC57,341.225,0.0007899474,0.31449848
PC58,311.15,0.00077653595,0.315275
PC59,377.0875,0.0007519569,0.31602696
PC60,339.25,0.00074494304,0.3167719
PC61,367.25,0.0007387644,0.31751066
PC62,284.2625,0.0007299989,0.31824067
PC63,377.0875,0.00071703974,0.31895772
PC64,339.25,0.00070313097,0.31966084
PC65,341.2375,0.0006952886,0.32035613
PC66,326.175,0.00068708684,0.32104322
PC67,313.1875,0.00068107346,0.3217243
PC68,309.1875,0.0006745355,0.32239884
PC69,353.2125,0.0006663236,0.32306516
PC70,241.2125,0.00065670453,0.32372186
PC71,341.2125,0.0006521589,0.32437402
PC72,201.0625,0.000646218,0.32502022
PC73,293.175,0.0006388821,0.3256591
PC74,201.0625,0.0006341292,0.32629323
PC75,313.1875,0.00063303905,0.32692626
PC76,241.2125,0.000626571,0.32755283
PC77,284.2875,0.0006238627,0.32817668
PC78,377.1,0.0006198366,0.3287965
PC79,353.225,0.00061257125,0.32940906
PC80,337.2125,0.0006099847,0.33001906
PC81,312.2,0.00060038135,0.33061942
PC82,227.2,0.00059864286,0.33121806
PC83,313.175,0.0005958173,0.33181387
PC84,256.2625,0.0005950216,0.3324089
PC85,326.2125,0.00058249076,0.3329914
PC86,312.1625,0.0005799106,0.3335713
PC87,340.2375,0.000574115,0.33414543
PC88,326.2125,0.00057099893,0.33471644
PC89,269.25,0.0005651446,0.33528158
PC90,128.05,0.000559538,0.33584112
PC91,241.225,0.0005547947,0.33639592
PC92,309.2,0.00055253884,0.33694845
PC93,241.225,0.0005482561,0.3374967
