PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC312,353.25,9.550621e-05,0.76636755
PC313,341.2875,9.545736e-05,0.76646304
PC314,314.2125,9.542812e-05,0.76655847
PC315,311.3125,9.5373114e-05,0.76665384
PC316,133.925,9.525399e-05,0.7667491
PC317,209.1,9.52171e-05,0.7668443
PC318,146.0625,9.513455e-05,0.7669394
PC319,341.2125,9.508272e-05,0.7670345
PC320,794.575,9.502273e-05,0.7671295
PC321,176.8375,9.4954026e-05,0.76722443
PC322,431.1625,9.483307e-05,0.76731926
PC323,126.9,9.4785624e-05,0.76741403
PC324,437.225,9.4740295e-05,0.76750875
PC325,283.2625,9.4681294e-05,0.7676034
PC326,365.25,9.4648836e-05,0.76769805
PC327,282.275,9.461803e-05,0.76779264
PC328,201.125,9.454204e-05,0.7678872
PC329,788.575,9.446476e-05,0.76798165
PC330,788.55,9.4402625e-05,0.76807606
PC331,241.0875,9.425969e-05,0.7681703
PC332,439.4,9.4239214e-05,0.76826453
PC333,327.2125,9.419563e-05,0.7683587
PC334,190.9625,9.417329e-05,0.7684529
PC335,297.15,9.411113e-05,0.768547
PC336,259.0125,9.403974e-05,0.76864105
PC337,369.3125,9.392735e-05,0.768735
PC338,129.0625,9.392115e-05,0.7688289
PC339,297.15,9.389378e-05,0.7689228
PC340,225.2,9.379296e-05,0.7690166
PC341,339.3375,9.3708615e-05,0.7691103
PC342,368.2625,9.369058e-05,0.769204
PC343,213.2,9.3651666e-05,0.76929766
PC344,93.0625,9.3545714e-05,0.7693912
PC345,383.175,9.351132e-05,0.7694847
PC346,788.575,9.346143e-05,0.76957816
PC347,190.9625,9.3442286e-05,0.7696716
PC348,341.125,9.334524e-05,0.76976496
PC349,228.225,9.3283095e-05,0.76985824
PC350,377.175,9.326002e-05,0.7699515
PC351,267.2375,9.319045e-05,0.7700447
PC352,788.575,9.3119044e-05,0.7701378
PC353,398.25,9.307368e-05,0.7702309
PC354,424.2,9.3029936e-05,0.77032393
PC355,222.9,9.301844e-05,0.770417
PC356,313.0625,9.293712e-05,0.7705099
PC357,248.1,9.28982e-05,0.7706028
PC358,233.1625,9.286047e-05,0.7706957
PC359,360.2625,9.2780705e-05,0.7707885
PC360,441.2875,9.272335e-05,0.77088124
PC361,313.25,9.268274e-05,0.7709739
PC362,794.55,9.261625e-05,0.77106655
PC363,190.9625,9.259043e-05,0.7711591
PC364,744.575,9.254079e-05,0.7712517
PC365,323.2375,9.249522e-05,0.7713442
PC366,395.2875,9.2401584e-05,0.7714366
PC367,90.0375,9.2323826e-05,0.7715289
PC368,794.575,9.229324e-05,0.77162117
PC369,161.075,9.226032e-05,0.77171344
PC370,343.2375,9.221005e-05,0.77180564
PC371,441.2625,9.219929e-05,0.77189785
PC372,207.025,9.2086884e-05,0.77198994
PC373,311.3125,9.205968e-05,0.77208203
PC374,355.2,9.198456e-05,0.772174
PC375,387.0,9.1962895e-05,0.772266
PC376,788.575,9.193786e-05,0.7723579
PC377,269.1,9.182389e-05,0.77244973
PC378,259.0,9.181694e-05,0.7725415
PC379,186.9875,9.175902e-05,0.77263325
PC380,225.2,9.1683294e-05,0.7727249
PC381,381.4,9.1637645e-05,0.77281654
PC382,94.9875,9.152692e-05,0.7729081
PC383,441.2875,9.1487585e-05,0.7729996
PC384,148.0,9.147104e-05,0.7730911
PC385,385.125,9.142153e-05,0.7731825
PC386,305.2625,9.136927e-05,0.7732739
PC387,182.9375,9.130057e-05,0.7733652
PC388,395.2875,9.127577e-05,0.77345645
PC389,383.25,9.1200265e-05,0.77354765
PC390,298.175,9.1177724e-05,0.77363884
PC391,282.275,9.1123e-05,0.77373
PC392,794.575,9.1062466e-05,0.77382106
PC393,395.2875,9.1028465e-05,0.7739121
PC394,93.0625,9.102143e-05,0.7740031
PC395,350.1375,9.097163e-05,0.77409405
PC396,314.2125,9.086439e-05,0.7741849
PC397,294.1875,9.083007e-05,0.7742757
PC398,148.0,9.077251e-05,0.7743665
PC399,259.0125,9.072244e-05,0.7744572
PC400,397.1875,9.067363e-05,0.7745479
PC401,185.025,9.065453e-05,0.77463853
PC402,327.2125,9.06172e-05,0.77472913
PC403,383.15,9.05452e-05,0.7748197
PC404,297.2625,9.050159e-05,0.77491015
PC405,259.0125,9.045159e-05,0.77500063
PC406,360.2625,9.038052e-05,0.775091
PC407,228.225,9.0342226e-05,0.77518135
PC408,226.9375,9.031396e-05,0.77527165
PC409,788.5625,9.027628e-05,0.77536196
PC410,441.2625,9.018781e-05,0.77545214
PC411,788.55,9.017685e-05,0.7755423
PC412,280.0125,9.013514e-05,0.77563244
PC413,441.2625,9.011951e-05,0.77572256
PC414,298.1625,9.008223e-05,0.7758126
PC415,417.225,9.0046844e-05,0.7759027
PC416,159.075,8.99747e-05,0.7759927
PC417,397.1875,8.990837e-05,0.7760826
PC418,788.575,8.9874164e-05,0.77617246
PC419,365.2625,8.9827874e-05,0.7762623
PC420,343.2375,8.979993e-05,0.7763521
PC421,294.1875,8.978223e-05,0.7764419
PC422,327.2625,8.975927e-05,0.77653164
PC423,385.15,8.963553e-05,0.7766213
PC424,409.1875,8.959461e-05,0.77671087
PC425,190.925,8.95675e-05,0.77680045
PC426,357.2125,8.953811e-05,0.77689
PC427,337.2,8.9458386e-05,0.77697945
PC428,141.0,8.94343e-05,0.77706885
PC429,795.575,8.938797e-05,0.77715826
PC430,176.8375,8.933048e-05,0.7772476
PC431,439.4,8.929212e-05,0.7773369
PC432,236.9875,8.9283196e-05,0.7774262
PC433,195.075,8.923118e-05,0.7775154
PC434,157.1375,8.914963e-05,0.7776046
PC435,794.575,8.90929e-05,0.7776937
PC436,383.175,8.907347e-05,0.77778274
PC437,217.0625,8.905186e-05,0.7778718
PC438,267.15,8.901552e-05,0.7779608
PC439,217.0125,8.899121e-05,0.77804977
PC440,315.1875,8.892449e-05,0.7781387
PC441,377.1875,8.8893525e-05,0.77822757
PC442,383.25,8.883768e-05,0.7783164
PC443,186.9875,8.8790905e-05,0.7784052
PC444,794.5875,8.873344e-05,0.77849394
PC445,794.55,8.8727356e-05,0.7785827
PC446,377.0875,8.86338e-05,0.7786713
PC447,327.2625,8.8608285e-05,0.77875996
PC448,184.925,8.858164e-05,0.7788485
PC449,397.1875,8.846324e-05,0.778937
PC450,134.875,8.845295e-05,0.77902544
PC451,134.875,8.8417e-05,0.7791138
PC452,794.5875,8.837556e-05,0.7792022
PC453,311.3125,8.834682e-05,0.77929056
PC454,885.575,8.832947e-05,0.7793789
PC455,267.1625,8.82632e-05,0.77946717
PC456,341.125,8.824131e-05,0.7795554
PC457,185.025,8.820041e-05,0.7796436
PC458,198.9375,8.816218e-05,0.77973175
PC459,186.9875,8.811351e-05,0.77981985
PC460,794.5625,8.809502e-05,0.77990794
PC461,354.2125,8.8016066e-05,0.779996
PC462,313.0625,8.798217e-05,0.78008395
PC463,885.575,8.79601e-05,0.78017193
PC464,457.325,8.791921e-05,0.78025985
PC465,395.4,8.787442e-05,0.7803477
PC466,794.55,8.786025e-05,0.78043556
PC467,382.25,8.7819375e-05,0.78052336
PC468,176.8375,8.777281e-05,0.78061116
PC469,299.1875,8.773636e-05,0.7806989
PC470,397.3625,8.770237e-05,0.7807866
PC471,417.2375,8.77023e-05,0.78087425
PC472,794.5875,8.764535e-05,0.7809619
PC473,353.25,8.76291e-05,0.7810495
PC474,323.125,8.758026e-05,0.78113705
PC475,297.15,8.751201e-05,0.78122455
PC476,425.3875,8.748284e-05,0.78131205
PC477,353.25,8.742886e-05,0.7813995
PC478,157.0125,8.7414635e-05,0.7814869
PC479,222.9,8.739695e-05,0.7815743
PC480,417.225,8.737369e-05,0.7816617
PC481,222.9125,8.730848e-05,0.781749
PC482,136.9625,8.726935e-05,0.7818363
PC483,283.2625,8.724409e-05,0.78192353
PC484,417.2375,8.720909e-05,0.78201073
PC485,439.4,8.7168366e-05,0.7820979
PC486,129.025,8.709433e-05,0.78218496
PC487,485.3125,8.706928e-05,0.78227204
PC488,795.575,8.7036235e-05,0.78235906
PC489,241.25,8.701964e-05,0.7824461
PC490,411.375,8.6938475e-05,0.78253305
PC491,311.3125,8.690483e-05,0.78261995
PC492,331.2875,8.6884436e-05,0.78270686
PC493,240.05,8.682425e-05,0.7827937
PC494,417.225,8.6791566e-05,0.7828805
PC495,431.1625,8.675743e-05,0.78296727
PC496,744.575,8.6722284e-05,0.783054
PC497,267.15,8.668078e-05,0.78314066
PC498,248.1,8.661077e-05,0.78322726
PC499,398.25,8.65837e-05,0.7833139
PC500,90.9375,8.656848e-05,0.7834004
PC501,186.0125,8.6479275e-05,0.7834869
PC502,341.2,8.6445856e-05,0.7835733
PC503,90.0375,8.64122e-05,0.78365976
PC504,223.9375,8.640522e-05,0.7837462
PC505,795.5875,8.63722e-05,0.78383255
PC506,331.2875,8.6352644e-05,0.7839189
PC507,411.175,8.631561e-05,0.7840052
PC508,789.5625,8.628145e-05,0.78409153
PC509,227.2,8.622935e-05,0.7841778
PC510,180.0375,8.61901e-05,0.78426397
PC511,297.15,8.6150474e-05,0.7843501
PC512,396.1625,8.610487e-05,0.7844362
PC513,794.575,8.60526e-05,0.7845223
PC514,213.2,8.604153e-05,0.78460836
PC515,94.9875,8.601479e-05,0.7846944
PC516,417.225,8.594547e-05,0.7847803
PC517,383.15,8.593114e-05,0.7848663
PC518,93.0625,8.58966e-05,0.78495216
PC519,367.3625,8.588848e-05,0.78503805
PC520,795.5875,8.585738e-05,0.7851239
PC521,327.0,8.581728e-05,0.7852097
PC522,788.575,8.5784275e-05,0.7852955
PC523,311.1625,8.573987e-05,0.7853812
PC524,190.9625,8.5716696e-05,0.7854669
PC525,355.225,8.566767e-05,0.78555256
PC526,209.1,8.563532e-05,0.7856382
PC527,186.9875,8.560063e-05,0.7857238
PC528,258.95,8.5567466e-05,0.7858094
PC529,299.1875,8.554233e-05,0.78589493
PC530,395.2875,8.549506e-05,0.7859804
PC531,341.2,8.5446816e-05,0.7860659
PC532,94.925,8.542262e-05,0.7861513
PC533,338.225,8.5398024e-05,0.7862367
PC534,228.225,8.537927e-05,0.78632206
PC535,398.2375,8.531918e-05,0.78640735
PC536,95.9625,8.5300344e-05,0.78649265
PC537,90.0375,8.528138e-05,0.78657794
PC538,259.0125,8.5250475e-05,0.7866632
PC539,451.225,8.5188614e-05,0.78674835
PC540,145.075,8.515779e-05,0.7868335
PC541,885.575,8.509845e-05,0.78691864
PC542,174.85,8.5088235e-05,0.78700376
PC543,411.375,8.504514e-05,0.7870888
PC544,750.5625,8.501325e-05,0.7871738
PC545,395.2875,8.4997504e-05,0.7872588
PC546,184.925,8.497121e-05,0.7873438
PC547,297.2625,8.4950225e-05,0.78742874
PC548,383.15,8.491491e-05,0.7875137
PC549,242.1875,8.485496e-05,0.78759855
PC550,136.9625,8.4839405e-05,0.78768337
PC551,377.1875,8.479902e-05,0.7877682
PC552,410.1875,8.479178e-05,0.787853
PC553,744.575,8.47287e-05,0.78793776
PC554,201.125,8.471865e-05,0.78802246
PC555,451.225,8.467718e-05,0.78810716
PC556,189.0625,8.460198e-05,0.78819174
PC557,159.075,8.4565814e-05,0.7882763
PC558,341.2,8.454015e-05,0.78836083
PC559,226.9,8.4529864e-05,0.78844535
PC560,398.2375,8.449808e-05,0.7885299
PC561,441.2625,8.4443425e-05,0.78861433
PC562,788.5625,8.439758e-05,0.78869873
PC563,141.0,8.435737e-05,0.7887831
PC564,242.225,8.431837e-05,0.7888674
PC565,313.0625,8.427615e-05,0.7889517
PC566,164.9625,8.4267915e-05,0.789036
PC567,269.1,8.423027e-05,0.7891202
PC568,329.1875,8.420864e-05,0.7892044
PC569,355.2125,8.41818e-05,0.7892886
PC570,441.2875,8.412433e-05,0.7893727
PC571,788.55,8.410499e-05,0.7894568
PC572,313.225,8.408822e-05,0.7895409
PC573,327.2625,8.405493e-05,0.7896249
PC574,211.05,8.404646e-05,0.789709
PC575,326.225,8.4015104e-05,0.789793
PC576,174.85,8.3980805e-05,0.789877
PC577,129.0625,8.39219e-05,0.7899609
PC578,417.2375,8.39145e-05,0.79004484
PC579,228.2125,8.385634e-05,0.7901287
PC580,439.4,8.3838946e-05,0.7902126
PC581,396.1625,8.377265e-05,0.7902963
PC582,788.575,8.374538e-05,0.79038006
PC583,481.3125,8.371592e-05,0.7904638
PC584,397.3375,8.370615e-05,0.7905475
PC585,794.55,8.369274e-05,0.7906312
PC586,341.2875,8.3617226e-05,0.7907148
PC587,186.0125,8.361058e-05,0.7907984
PC588,788.5875,8.356441e-05,0.790882
PC589,225.0,8.354256e-05,0.79096556
PC590,152.05,8.3520186e-05,0.79104906
PC591,145.075,8.3491184e-05,0.79113257
PC592,399.1375,8.346334e-05,0.791216
PC593,197.9125,8.343759e-05,0.79129946
PC594,424.2,8.339037e-05,0.79138285
PC595,331.2875,8.3357925e-05,0.79146624
PC596,327.225,8.333529e-05,0.79154956
PC597,126.9,8.328975e-05,0.79163283
PC598,423.1875,8.3266e-05,0.7917161
PC599,398.25,8.3231134e-05,0.7917993
PC600,203.05,8.319215e-05,0.7918825
PC601,350.9,8.318764e-05,0.7919657
PC602,270.275,8.3168154e-05,0.7920489
PC603,383.2375,8.3111816e-05,0.79213196
PC604,337.2,8.30763e-05,0.79221505
PC605,794.55,8.306872e-05,0.79229814
PC606,439.3875,8.3037674e-05,0.79238117
PC607,789.575,8.2983526e-05,0.79246414
PC608,795.5875,8.29627e-05,0.7925471
PC609,385.1125,8.293474e-05,0.79263
PC610,379.1,8.290546e-05,0.7927129
PC611,190.9625,8.287999e-05,0.7927958
PC612,141.0,8.28244e-05,0.7928786
PC613,387.0,8.280623e-05,0.7929614
PC614,225.95,8.277073e-05,0.7930442
PC615,254.9875,8.273862e-05,0.79312694
PC616,325.025,8.271799e-05,0.7932097
PC617,744.575,8.269007e-05,0.79329234
PC618,316.975,8.2666076e-05,0.793375
PC619,296.9625,8.262e-05,0.7934576
PC620,217.0125,8.255019e-05,0.7935402
PC621,398.2375,8.254813e-05,0.79362273
PC622,789.575,8.252268e-05,0.7937053
PC623,197.0375,8.249079e-05,0.7937878
PC624,199.1875,8.2468134e-05,0.7938703
PC625,296.9625,8.2455204e-05,0.7939527
PC626,327.1875,8.2431325e-05,0.79403514
PC627,744.575,8.241636e-05,0.79411757
PC628,888.65,8.2377235e-05,0.79419994
