PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC82,325.1875,0.00088812714,0.76298857
PC83,339.2125,0.00086432754,0.7638529
PC84,311.175,0.0008425867,0.76469547
PC85,265.175,0.00083515607,0.76553065
PC86,311.1625,0.0008181233,0.7663488
PC87,283.2625,0.0007904762,0.76713926
PC88,311.1875,0.00078264787,0.7679219
PC89,265.1625,0.0007707425,0.7686927
PC90,283.2875,0.0007401804,0.76943284
PC91,174.0,0.0007368936,0.77016973
PC92,311.1875,0.00071889407,0.7708886
PC93,339.2125,0.0006909258,0.77157956
PC94,339.2125,0.0006657471,0.7722453
PC95,187.0375,0.00065786426,0.77290314
PC96,339.2,0.0006541901,0.7735573
PC97,311.1625,0.0006359695,0.7741933
PC98,339.2125,0.0006191111,0.7748124
PC99,339.2125,0.00059338525,0.77540576
PC100,325.2,0.0005867865,0.7759926
PC101,174.0,0.0005786894,0.7765713
PC102,201.0375,0.00056804577,0.7771393
PC103,311.1625,0.0005666172,0.7777059
PC104,515.425,0.00055796874,0.77826387
PC105,339.2,0.0005296401,0.7787935
PC106,146.9875,0.0005171174,0.77931064
PC107,146.9875,0.0005008632,0.7798115
PC108,311.175,0.0004956155,0.7803071
PC109,325.2,0.0004882618,0.7807954
PC110,311.1875,0.00047353134,0.78126895
PC111,146.9875,0.00046697733,0.78173596
PC112,174.0125,0.0004515979,0.7821876
PC113,265.1625,0.00044936023,0.78263694
PC114,255.2375,0.0004321028,0.783069
PC115,325.2125,0.00042060314,0.78348964
PC116,311.2,0.00041169047,0.78390133
PC117,339.2,0.0003991883,0.7843005
PC118,325.2125,0.00039442017,0.7846949
PC119,174.0125,0.000386505,0.7850814
PC120,265.175,0.00037715846,0.78545856
PC121,265.15,0.0003703331,0.7858289
PC122,297.15,0.00036945756,0.7861983
PC123,126.9,0.00036535138,0.7865637
PC124,265.175,0.000355388,0.78691906
PC125,283.2875,0.00034496264,0.78726405
PC126,255.2375,0.0003439125,0.78760797
PC127,119.95,0.00034222295,0.7879502
PC128,283.2875,0.00033356997,0.78828377
PC129,297.175,0.00032950033,0.78861326
PC130,297.1625,0.0003244177,0.7889377
PC131,297.15,0.0003189872,0.7892567
PC132,325.225,0.00031467178,0.78957134
PC133,283.275,0.0003094574,0.7898808
PC134,339.1875,0.00030731314,0.79018813
PC135,174.0625,0.00030316034,0.7904913
PC136,174.025,0.0003004667,0.79079175
PC137,309.175,0.0002977954,0.79108953
PC138,325.225,0.00029475987,0.7913843
PC139,112.9875,0.00028822917,0.7916725
PC140,326.2,0.00028604473,0.7919586
PC141,297.1625,0.000284033,0.7922426
PC142,339.225,0.0002812859,0.79252386
PC143,297.1625,0.0002775061,0.7928014
PC144,174.0625,0.00027548318,0.7930769
PC145,174.025,0.0002712638,0.79334813
PC146,174.0625,0.00027068498,0.7936188
PC147,339.2375,0.00026803854,0.79388684
PC148,311.2,0.00026440597,0.79415125
PC149,174.025,0.0002631156,0.79441434
PC150,312.175,0.0002601854,0.7946745
PC151,255.225,0.0002578639,0.79493237
PC152,181.9875,0.0002573839,0.79518974
PC153,339.2375,0.00025437903,0.79544413
PC154,201.05,0.00025082394,0.79569495
PC155,340.2125,0.00024937565,0.79594433
PC156,297.175,0.00024812884,0.79619247
PC157,112.9875,0.0002464205,0.7964389
PC158,147.0,0.00024530455,0.7966842
PC159,201.05,0.0002430808,0.7969273
PC160,227.0,0.00024245396,0.79716974
PC161,339.2375,0.00023985351,0.7974096
PC162,297.175,0.00023878171,0.7976484
PC163,89.0375,0.0002366824,0.79788506
PC164,326.2,0.00023548384,0.79812056
PC165,339.2375,0.00023459716,0.79835516
PC166,293.1875,0.00023317803,0.79858834
PC167,255.2625,0.00023017058,0.7988185
PC168,293.1875,0.00022885525,0.7990474
PC169,255.2625,0.00022639899,0.7992738
PC170,147.0,0.00022419727,0.79949796
PC171,326.2,0.0002228232,0.79972076
PC172,89.0375,0.00022177344,0.79994255
PC173,137.0375,0.00022113146,0.8001637
PC174,89.0375,0.00021873119,0.80038244
PC175,311.2125,0.0002151958,0.8005976
PC176,311.2125,0.00021406841,0.80081165
PC177,92.9375,0.00021378226,0.80102545
PC178,174.025,0.00021235524,0.8012378
PC179,311.2125,0.00021205189,0.8014499
PC180,340.2125,0.0002101224,0.80166
PC181,309.175,0.00020955963,0.8018696
PC182,312.175,0.00020806464,0.80207765
PC183,309.175,0.00020698864,0.80228466
PC184,248.0875,0.00020622797,0.8024909
PC185,182.0125,0.00020523602,0.8026961
PC186,119.9625,0.00020344372,0.80289954
PC187,309.1875,0.00020309862,0.8031026
PC188,293.175,0.00020227158,0.8033049
PC189,255.2625,0.00020100168,0.8035059
PC190,147.0,0.00019985775,0.80370575
PC191,248.0875,0.0001985409,0.8039043
PC192,174.025,0.00019790404,0.8041022
PC193,182.0125,0.00019740421,0.8042996
PC194,353.2,0.00019705447,0.80449665
PC195,161.0625,0.00019593269,0.80469257
PC196,119.9625,0.00019565888,0.80488825
PC197,161.0625,0.00019445302,0.8050827
PC198,119.9625,0.00019393553,0.80527663
PC199,293.2,0.00019283572,0.80546945
PC200,293.175,0.00019188673,0.8056613
PC201,121.95,0.00019171975,0.80585307
PC202,309.2,0.00019122427,0.8060443
PC203,182.0125,0.0001897941,0.80623406
PC204,121.95,0.00018808685,0.8064222
PC205,312.1875,0.00018766374,0.8066098
PC206,309.2,0.00018688987,0.80679667
PC207,309.2,0.00018633464,0.806983
PC208,248.0875,0.00018597288,0.80716896
PC209,215.05,0.00018547315,0.80735445
PC210,312.2,0.00018473233,0.80753917
PC211,255.2625,0.0001844031,0.8077236
PC212,113.0,0.00018335713,0.8079069
PC213,255.2625,0.00018271588,0.8080896
PC214,309.1875,0.0001824252,0.80827206
PC215,309.2,0.00018221396,0.8084543
PC216,283.25,0.00018087724,0.8086352
PC217,309.1875,0.00018014574,0.8088153
PC218,293.2,0.00017943574,0.8089947
PC219,326.2,0.00017888959,0.8091736
PC220,309.2,0.00017866387,0.8093522
PC221,186.05,0.00017770367,0.8095299
PC222,325.1625,0.00017678212,0.8097067
PC223,119.9625,0.00017642853,0.8098831
PC224,309.1875,0.00017557123,0.8100587
PC225,119.9625,0.0001750439,0.8102338
PC226,121.95,0.00017494333,0.8104087
PC227,147.0,0.0001737351,0.81058246
PC228,309.2,0.00017299749,0.81075543
PC229,255.2625,0.0001727281,0.81092817
PC230,326.1875,0.00017222013,0.81110036
PC231,126.925,0.00017125646,0.8112716
PC232,312.2,0.00017067569,0.81144226
PC233,182.0125,0.00017036515,0.8116126
PC234,119.9625,0.00016927328,0.8117819
PC235,147.0375,0.00016914234,0.81195104
PC236,201.05,0.00016840956,0.8121194
PC237,339.25,0.00016782984,0.8122873
PC238,309.2,0.00016727863,0.8124545
PC239,128.0375,0.00016679458,0.8126213
PC240,186.05,0.00016621308,0.81278753
PC241,283.25,0.00016578818,0.8129533
PC242,337.2125,0.00016534717,0.81311864
PC243,265.1875,0.00016492496,0.81328356
PC244,186.05,0.00016361072,0.8134472
PC245,119.9625,0.00016336671,0.81361055
PC246,248.0875,0.00016302704,0.8137736
PC247,312.2,0.00016253174,0.8139361
PC248,309.2,0.0001621049,0.81409824
PC249,283.3,0.0001605682,0.8142588
PC250,255.2625,0.00015978288,0.8144186
PC251,148.9875,0.00015929331,0.8145779
PC252,297.1875,0.00015904533,0.8147369
PC253,326.1875,0.00015845797,0.81489533
PC254,340.225,0.0001577808,0.8150531
PC255,312.175,0.00015763582,0.81521076
PC256,182.0125,0.00015690549,0.81536764
PC257,148.9875,0.00015589374,0.8155235
PC258,119.9625,0.00015543654,0.81567895
PC259,309.1875,0.00015455286,0.8158335
PC260,186.05,0.00015422658,0.8159877
PC261,113.0,0.00015381096,0.81614155
PC262,266.1625,0.0001525907,0.81629413
PC263,186.05,0.000152074,0.8164462
PC264,312.2,0.00015189231,0.81659806
PC265,353.2,0.00015133029,0.8167494
PC266,248.0875,0.00015119254,0.8169006
PC267,187.1125,0.0001506203,0.81705123
PC268,293.2,0.00015029489,0.81720155
PC269,121.95,0.00014939526,0.8173509
PC270,119.9625,0.00014907768,0.8175
PC271,326.1875,0.00014882773,0.8176488
PC272,293.2125,0.00014809395,0.81779695
PC273,201.05,0.00014753843,0.81794447
PC274,293.2,0.0001466525,0.8180911
PC275,311.15,0.00014609986,0.8182372
PC276,311.2125,0.00014563705,0.8183828
PC277,147.0,0.00014538322,0.8185282
PC278,92.9375,0.00014469543,0.8186729
PC279,339.25,0.0001440057,0.8188169
PC280,339.2375,0.00014378659,0.81896067
PC281,283.3,0.00014305113,0.8191037
PC282,186.05,0.00014287281,0.8192466
PC283,353.225,0.0001425408,0.8193891
PC284,182.0125,0.00014194478,0.819531
PC285,327.1875,0.00014157125,0.8196726
PC286,186.05,0.00014137366,0.81981397
PC287,353.225,0.00014104512,0.819955
PC288,148.9875,0.00014063196,0.8200956
PC289,326.1875,0.00014008002,0.82023567
PC290,146.0625,0.00013962357,0.82037526
PC291,215.025,0.000138994,0.82051426
PC292,283.3,0.00013880747,0.8206531
PC293,283.3,0.00013797062,0.82079107
PC294,186.05,0.00013755329,0.82092863
PC295,293.2,0.00013725256,0.8210659
PC296,353.225,0.00013690296,0.8212028
PC297,339.25,0.00013645322,0.82133925
PC298,186.05,0.00013593692,0.8214752
PC299,265.1875,0.00013514767,0.82161033
PC300,326.1875,0.00013439149,0.82174474
PC301,215.025,0.00013416048,0.8218789
PC302,145.0625,0.00013389667,0.8220128
PC303,326.1875,0.00013379045,0.8221466
PC304,353.1875,0.00013336378,0.82227993
PC305,146.0625,0.0001330308,0.82241297
PC306,312.2,0.00013289566,0.8225459
PC307,121.95,0.00013258071,0.82267845
PC308,312.2,0.0001323932,0.8228108
PC309,353.225,0.00013175239,0.82294255
PC310,217.0375,0.0001314313,0.823074
PC311,265.1875,0.00013119618,0.8232052
PC312,353.2125,0.00013107597,0.82333624
PC313,311.15,0.00013055248,0.8234668
PC314,293.2125,0.00013016164,0.82359695
PC315,183.0125,0.00012979865,0.8237268
PC316,255.2625,0.0001295542,0.82385635
PC317,146.0625,0.0001295272,0.8239859
PC318,145.0625,0.00012911836,0.824115
PC319,183.025,0.0001285431,0.82424355
PC320,146.0625,0.00012828966,0.8243718
PC321,201.0625,0.00012748541,0.8244993
PC322,353.2125,0.00012726951,0.82462656
PC323,186.05,0.0001270183,0.8247536
PC324,353.225,0.00012665847,0.82488024
PC325,326.1875,0.00012625281,0.8250065
PC326,183.025,0.00012613024,0.8251326
PC327,266.15,0.0001257367,0.8252584
PC328,174.025,0.00012544499,0.82538384
PC329,183.0,0.000125053,0.8255089
PC330,326.2,0.00012466007,0.8256335
PC331,297.1875,0.00012425096,0.8257578
PC332,146.0625,0.00012403945,0.82588184
PC333,187.1125,0.00012339404,0.8260052
PC334,353.225,0.00012313951,0.82612836
PC335,146.0625,0.00012286594,0.8262512
PC336,146.0625,0.00012250553,0.8263737
PC337,266.1625,0.00012220797,0.8264959
PC338,326.2125,0.00012200686,0.8266179
PC339,326.2125,0.00012175951,0.82673967
PC340,161.075,0.000121168945,0.82686085
PC341,186.05,0.00012105218,0.8269819
PC342,161.075,0.00012066531,0.82710254
PC343,312.1875,0.00012032935,0.8272229
PC344,215.0375,0.000120105185,0.827343
PC345,119.9625,0.00011974828,0.82746273
PC346,340.225,0.00011894224,0.8275817
PC347,312.1875,0.00011874751,0.82770044
PC348,182.0125,0.00011850751,0.82781893
PC349,339.25,0.00011834151,0.82793725
PC350,265.1875,0.00011830327,0.82805556
PC351,187.1,0.00011798422,0.8281735
PC352,339.25,0.000117422096,0.82829094
PC353,265.1875,0.000117338386,0.8284083
PC354,311.2125,0.000117113945,0.8285254
PC355,341.2125,0.00011678765,0.8286422
PC356,293.2,0.00011637968,0.8287586
PC357,147.0,0.00011627157,0.8288749
PC358,256.2375,0.000116184274,0.82899106
PC359,182.0125,0.00011569417,0.82910675
PC360,121.95,0.00011563729,0.8292224
PC361,265.1875,0.00011493615,0.8293373
PC362,353.2125,0.00011476003,0.82945204
PC363,326.2,0.0001143225,0.82956636
PC364,312.2,0.00011425843,0.8296806
PC365,186.05,0.000114019975,0.82979465
PC366,266.1625,0.0001138611,0.8299085
PC367,161.0625,0.00011356588,0.83002204
PC368,266.1625,0.00011286921,0.8301349
PC369,365.25,0.000112742964,0.8302477
PC370,145.075,0.000112516864,0.83036023
PC371,182.0125,0.000111982554,0.83047223
PC372,92.9375,0.00011163649,0.8305839
PC373,293.2,0.00011135794,0.8306952
PC374,146.0625,0.00011090153,0.83080614
PC375,265.1875,0.00011075135,0.8309169
PC376,128.0375,0.00011038594,0.83102727
PC377,148.9875,0.000110044995,0.8311373
PC378,794.525,0.000109759094,0.83124703
PC379,326.175,0.000109483204,0.8313565
PC380,128.05,0.000109315835,0.83146584
PC381,183.0125,0.0001091781,0.83157504
PC382,148.9875,0.00010875234,0.8316838
PC383,337.2125,0.00010863701,0.8317925
PC384,256.2375,0.000108355416,0.83190084
PC385,146.0625,0.000107883345,0.8320087
PC386,339.25,0.00010747894,0.8321162
PC387,293.2125,0.00010738248,0.8322236
PC388,265.1875,0.00010707589,0.83233064
PC389,353.2125,0.00010676214,0.8324374
PC390,297.1875,0.00010665711,0.832544
PC391,146.0625,0.00010607318,0.8326501
PC392,337.2125,0.0001058581,0.832756
PC393,794.525,0.00010573537,0.8328617
PC394,128.0375,0.00010555084,0.8329673
PC395,215.025,0.00010506627,0.83307236
PC396,353.225,0.000104912426,0.83317727
PC397,161.075,0.00010477625,0.83328205
PC398,92.9375,0.000104504026,0.83338654
PC399,128.0375,0.00010418395,0.8334907
PC400,353.2125,0.00010390589,0.8335946
PC401,187.1125,0.00010351137,0.83369815
PC402,339.25,0.000103295555,0.83380145
PC403,128.05,0.00010294221,0.8339044
PC404,146.0625,0.00010268973,0.8340071
PC405,283.3,0.00010247401,0.83410954
PC406,148.9875,0.00010215874,0.8342117
PC407,145.075,0.000101699734,0.8343134
PC408,339.25,0.00010135221,0.8344147
PC409,794.525,0.000100865065,0.8345156
PC410,337.2125,0.00010069498,0.83461624
PC411,121.95,0.000100642465,0.8347169
PC412,313.2,0.00010048731,0.8348174
PC413,145.075,0.00010037713,0.8349178
PC414,183.025,0.00010009563,0.83501786
PC415,326.2125,9.991331e-05,0.83511776
PC416,215.0625,9.957056e-05,0.83521736
PC417,353.2125,9.91987e-05,0.83531654
PC418,309.1625,9.8878736e-05,0.8354154
PC419,113.0,9.846637e-05,0.8355139
PC420,201.1125,9.8291996e-05,0.8356122
PC421,313.1875,9.809204e-05,0.8357103
PC422,248.075,9.783467e-05,0.8358081
PC423,161.075,9.7647666e-05,0.83590573
PC424,128.05,9.721184e-05,0.83600295
PC425,161.075,9.6817246e-05,0.83609974
PC426,340.2,9.669559e-05,0.8361964
PC427,128.05,9.645683e-05,0.83629286
PC428,312.2,9.632128e-05,0.8363892
PC429,201.0625,9.617252e-05,0.8364854
PC430,183.025,9.578961e-05,0.8365812
PC431,161.075,9.552171e-05,0.8366767
PC432,313.175,9.528084e-05,0.836772
PC433,353.2125,9.520535e-05,0.8368672
PC434,341.225,9.492255e-05,0.83696216
PC435,187.1125,9.4898794e-05,0.83705705
PC436,217.05,9.4419156e-05,0.83715147
PC437,325.1625,9.4278956e-05,0.83724576
PC438,187.1125,9.425412e-05,0.83734
PC439,794.525,9.403339e-05,0.83743405
PC440,283.3,9.383098e-05,0.8375279
PC441,121.95,9.372223e-05,0.83762157
PC442,128.0375,9.3713985e-05,0.83771527
PC443,377.1,9.331484e-05,0.8378086
PC444,201.1125,9.3063594e-05,0.83790165
PC445,794.55,9.282555e-05,0.83799446
PC446,187.1,9.260534e-05,0.8380871
PC447,266.1625,9.2482944e-05,0.8381796
PC448,794.525,9.233069e-05,0.8382719
PC449,266.1625,9.2226044e-05,0.8383641
PC450,186.0625,9.1999405e-05,0.8384561
PC451,183.025,9.1766815e-05,0.8385479
PC452,197.9625,9.147223e-05,0.8386394
PC453,283.3,9.128152e-05,0.83873063
PC454,183.025,9.102759e-05,0.83882165
PC455,201.0625,9.068282e-05,0.8389123
PC456,794.55,9.0560134e-05,0.83900285
PC457,145.075,9.041696e-05,0.83909327
PC458,341.2125,9.0121e-05,0.8391834
PC459,353.225,8.987936e-05,0.8392733
PC460,283.3,8.9746e-05,0.83936304
PC461,327.2,8.968463e-05,0.83945274
PC462,175.05,8.930902e-05,0.83954203
PC463,162.95,8.908454e-05,0.83963114
PC464,794.5375,8.895217e-05,0.8397201
PC465,367.25,8.876633e-05,0.8398088
PC466,187.1,8.8542154e-05,0.83989733
PC467,248.1,8.8376706e-05,0.8399857
PC468,325.2375,8.815289e-05,0.8400739
PC469,327.2,8.804098e-05,0.8401619
PC470,183.0,8.780888e-05,0.8402497
PC471,248.1,8.747171e-05,0.8403372
PC472,162.95,8.73983e-05,0.8404246
PC473,248.1125,8.722775e-05,0.8405118
PC474,186.0625,8.71443e-05,0.84059894
PC475,325.2375,8.692781e-05,0.84068584
PC476,117.025,8.680253e-05,0.8407726
PC477,188.05,8.659488e-05,0.84085923
PC478,340.2375,8.636019e-05,0.8409456
PC479,183.0,8.626485e-05,0.84103185
PC480,794.5625,8.597652e-05,0.8411178
PC481,794.5625,8.590793e-05,0.8412037
PC482,183.025,8.579655e-05,0.84128946
PC483,341.225,8.559284e-05,0.84137505
PC484,248.1,8.532782e-05,0.8414604
PC485,339.175,8.5170395e-05,0.8415456
PC486,201.0625,8.503543e-05,0.84163064
PC487,94.925,8.490582e-05,0.8417155
PC488,186.0625,8.472841e-05,0.8418003
PC489,187.1,8.455799e-05,0.84188485
PC490,326.175,8.441561e-05,0.84196925
PC491,325.2375,8.4273604e-05,0.84205353
PC492,201.1125,8.4135936e-05,0.8421377
PC493,186.0625,8.388017e-05,0.84222156
PC494,186.0625,8.367639e-05,0.84230524
PC495,325.2375,8.34211e-05,0.8423887
PC496,162.9625,8.3267936e-05,0.84247196
PC497,353.2375,8.324116e-05,0.8425552
PC498,341.2125,8.3192426e-05,0.84263843
PC499,327.2,8.297272e-05,0.8427214
PC500,217.0375,8.281121e-05,0.8428042
PC501,794.5625,8.271729e-05,0.8428869
PC502,794.5625,8.263343e-05,0.84296954
PC503,337.225,8.2542436e-05,0.8430521
PC504,313.1875,8.23882e-05,0.84313446
PC505,266.1625,8.206861e-05,0.84321654
PC506,340.1875,8.195511e-05,0.8432985
PC507,148.975,8.171046e-05,0.8433802
PC508,794.55,8.144131e-05,0.84346163
PC509,187.075,8.1366925e-05,0.843543
PC510,217.025,8.1214355e-05,0.84362423
PC511,137.05,8.1069134e-05,0.8437053
PC512,794.5625,8.0972735e-05,0.84378624
PC513,341.2375,8.082163e-05,0.84386706
PC514,337.225,8.0641636e-05,0.8439477
PC515,794.575,8.056693e-05,0.8440283
PC516,325.2375,8.0517384e-05,0.8441088
PC517,188.05,8.040372e-05,0.8441892
PC518,341.225,8.0231526e-05,0.84426945
PC519,794.55,8.0078345e-05,0.8443495
PC520,162.9625,7.983749e-05,0.8444293
PC521,794.5375,7.967617e-05,0.844509
PC522,834.5,7.9397956e-05,0.8445884
PC523,201.1125,7.933332e-05,0.84466773
PC524,369.125,7.926669e-05,0.844747
PC525,309.1625,7.906469e-05,0.84482604
PC526,794.55,7.893157e-05,0.84490496
PC527,175.05,7.886563e-05,0.8449838
PC528,365.25,7.869069e-05,0.8450625
PC529,186.0375,7.8584126e-05,0.84514105
PC530,341.2125,7.844377e-05,0.8452195
PC531,241.2375,7.842012e-05,0.84529793
PC532,834.5,7.8379366e-05,0.8453763
PC533,794.575,7.821403e-05,0.8454545
PC534,367.25,7.8174104e-05,0.8455327
PC535,341.2,7.799722e-05,0.84561074
PC536,134.0,7.790708e-05,0.84568864
PC537,325.2375,7.777727e-05,0.8457664
PC538,188.0625,7.7650475e-05,0.8458441
PC539,248.1125,7.7552504e-05,0.84592164
PC540,187.075,7.7489254e-05,0.8459991
PC541,337.225,7.7250676e-05,0.84607637
PC542,794.5625,7.714535e-05,0.8461535
PC543,201.1375,7.704671e-05,0.84623057
PC544,794.55,7.691353e-05,0.84630746
PC545,196.025,7.684146e-05,0.8463843
PC546,834.5375,7.668157e-05,0.846461
PC547,794.575,7.6637894e-05,0.84653765
PC548,796.5875,7.6581186e-05,0.84661424
PC549,137.05,7.64815e-05,0.8466907
PC550,256.2375,7.62832e-05,0.846767
PC551,341.2,7.621197e-05,0.84684324
PC552,794.5625,7.6120086e-05,0.84691936
PC553,197.975,7.607434e-05,0.8469954
PC554,327.2125,7.60005e-05,0.8470714
PC555,173.0875,7.576215e-05,0.84714717
PC556,340.2375,7.568602e-05,0.84722286
PC557,309.2125,7.557141e-05,0.84729844
PC558,242.05,7.5479606e-05,0.8473739
PC559,834.5,7.537081e-05,0.8474493
PC560,519.175,7.530991e-05,0.8475246
PC561,325.2375,7.504599e-05,0.8475996
PC562,794.5375,7.500192e-05,0.8476746
PC563,266.15,7.4862684e-05,0.8477495
PC564,790.5375,7.477987e-05,0.8478243
PC565,321.225,7.461113e-05,0.8478989
PC566,297.2,7.4459305e-05,0.84797335
PC567,766.5375,7.4368225e-05,0.84804773
PC568,298.15,7.430722e-05,0.84812206
PC569,519.15,7.4238145e-05,0.8481963
PC570,341.2,7.414325e-05,0.8482705
PC571,312.2125,7.410522e-05,0.84834456
PC572,175.05,7.3968455e-05,0.84841853
PC573,201.1375,7.382593e-05,0.8484924
PC574,337.225,7.382359e-05,0.84856623
PC575,794.6,7.367105e-05,0.8486399
PC576,256.2375,7.359244e-05,0.8487135
PC577,794.575,7.3575786e-05,0.84878707
PC578,794.6,7.352683e-05,0.8488606
PC579,187.075,7.344557e-05,0.84893405
PC580,309.2125,7.339742e-05,0.8490074
PC581,794.6,7.319194e-05,0.8490806
PC582,790.575,7.303357e-05,0.84915364
PC583,888.625,7.301153e-05,0.84922665
PC584,217.025,7.299445e-05,0.84929967
PC585,201.1375,7.2827104e-05,0.8493725
PC586,309.2125,7.2734016e-05,0.8494452
PC587,341.2375,7.262119e-05,0.8495178
PC588,162.9625,7.2614755e-05,0.8495904
PC589,341.2375,7.254612e-05,0.84966296
PC590,369.125,7.240406e-05,0.8497354
PC591,241.225,7.229474e-05,0.8498077
PC592,309.2125,7.217796e-05,0.84987986
PC593,835.5125,7.214289e-05,0.849952
PC594,201.1375,7.212664e-05,0.8500241
PC595,341.2,7.200884e-05,0.8500961
PC596,339.175,7.196906e-05,0.85016805
PC597,298.15,7.191061e-05,0.85023993
PC598,137.05,7.173058e-05,0.85031164
PC599,134.0,7.1684e-05,0.85038334
PC600,834.5375,7.15759e-05,0.8504549
PC601,217.025,7.150982e-05,0.85052645
PC602,341.1875,7.1398215e-05,0.85059786
PC603,152.925,7.134809e-05,0.8506692
PC604,188.05,7.125697e-05,0.85074043
PC605,197.975,7.1136936e-05,0.85081154
PC606,162.9625,7.106015e-05,0.8508826
PC607,187.075,7.1008166e-05,0.8509536
PC608,227.0125,7.096557e-05,0.85102457
PC609,201.025,7.087244e-05,0.85109544
PC610,353.2375,7.083402e-05,0.85116625
PC611,255.275,7.0808775e-05,0.85123706
PC612,790.55,7.068008e-05,0.85130775
PC613,242.0625,7.061962e-05,0.8513784
PC614,327.2,7.056316e-05,0.85144895
PC615,768.5125,7.047832e-05,0.8515194
PC616,149.0,7.041402e-05,0.8515898
PC617,138.025,7.032162e-05,0.85166013
PC618,340.1875,7.021315e-05,0.85173035
PC619,341.225,7.0024624e-05,0.8518004
PC620,309.2125,6.9971e-05,0.85187036
PC621,341.1875,6.993677e-05,0.8519403
PC622,256.2625,6.986576e-05,0.85201013
PC623,312.2125,6.979975e-05,0.8520799
PC624,369.125,6.966598e-05,0.8521496
PC625,284.2875,6.961363e-05,0.8522192
PC626,281.2625,6.957143e-05,0.8522888
PC627,297.2,6.9497124e-05,0.8523583
PC628,187.1,6.9393165e-05,0.85242766
PC629,834.5125,6.935471e-05,0.85249704
PC630,367.25,6.9278336e-05,0.8525663
PC631,397.225,6.9162656e-05,0.85263544
PC632,327.1875,6.907476e-05,0.8527045
PC633,341.2375,6.905833e-05,0.8527736
PC634,248.575,6.8952184e-05,0.85284257
PC635,821.575,6.88705e-05,0.8529114
PC636,132.0375,6.880088e-05,0.8529802
