PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC231,293.2,0.00012662735,0.7741052
PC232,298.1375,0.00012627407,0.7742315
PC233,246.9375,0.00012616541,0.7743577
PC234,248.5875,0.00012607819,0.77448374
PC235,282.875,0.00012562124,0.7746094
PC236,369.1125,0.00012544153,0.77473485
PC237,182.0125,0.00012520835,0.7748601
PC238,313.2,0.00012469693,0.7749848
PC239,249.075,0.00012418718,0.775109
PC240,197.9625,0.00012400106,0.775233
PC241,227.2,0.00012388188,0.7753568
PC242,299.1375,0.00012373402,0.77548057
PC243,273.025,0.00012348381,0.77560407
PC244,111.95,0.00012344585,0.7757275
PC245,254.8375,0.00012308537,0.7758506
PC246,95.95,0.00012286467,0.77597344
PC247,183.025,0.00012280523,0.7760962
PC248,266.8,0.00012245786,0.7762187
PC249,254.8375,0.00012235234,0.7763411
PC250,111.95,0.0001220023,0.7764631
PC251,382.125,0.00012174508,0.77658486
PC252,196.9,0.000121681274,0.7767065
PC253,410.175,0.00012142983,0.77682793
PC254,297.1875,0.000121102166,0.77694905
PC255,367.25,0.00012081913,0.77706987
PC256,227.1875,0.00012055305,0.77719045
PC257,417.2,0.000120357225,0.7773108
PC258,397.125,0.0001203144,0.77743113
PC259,254.8375,0.00011998002,0.7775511
PC260,134.0,0.00011962669,0.77767074
PC261,417.2,0.000119568416,0.7777903
PC262,311.2125,0.00011941884,0.77790976
PC263,368.2125,0.00011900297,0.7780288
PC264,350.125,0.000118763484,0.7781476
PC265,224.925,0.00011865033,0.77826625
PC266,441.225,0.000118644726,0.7783849
PC267,341.225,0.0001184362,0.77850336
PC268,270.8,0.000118347074,0.77862173
PC269,337.175,0.000118210795,0.7787399
PC270,383.1375,0.00011816838,0.7788581
PC271,298.175,0.000117920834,0.778976
PC272,327.15,0.00011778332,0.7790938
PC273,340.2375,0.00011749548,0.7792113
PC274,350.125,0.00011739669,0.7793287
PC275,254.8625,0.00011718082,0.7794459
PC276,396.1625,0.00011701797,0.7795629
PC277,215.025,0.00011691703,0.77967983
PC278,282.8875,0.00011660365,0.7797964
PC279,111.95,0.00011648288,0.7799129
PC280,119.9625,0.00011616079,0.78002906
PC281,254.875,0.00011607236,0.7801451
PC282,396.1625,0.000115944866,0.78026104
PC283,95.95,0.000115778916,0.7803768
PC284,311.2125,0.000115426,0.78049225
PC285,383.15,0.000115324256,0.7806076
PC286,273.0125,0.00011517459,0.78072274
PC287,246.925,0.00011511916,0.78083783
PC288,246.925,0.00011499774,0.7809528
PC289,417.1875,0.00011475194,0.78106755
PC290,410.175,0.00011453282,0.7811821
PC291,410.175,0.000114476396,0.7812966
PC292,180.9375,0.00011433198,0.78141093
PC293,294.175,0.00011409176,0.781525
PC294,133.9875,0.000113941176,0.781639
PC295,298.175,0.000113756476,0.78175277
