PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC50,96.9625,0.0037900864,0.77300185
PC51,255.225,0.0036317874,0.7766336
PC52,453.0625,0.0035729292,0.78020656
PC53,111.0875,0.0034793091,0.78368586
PC54,821.5,0.0032340083,0.7869199
PC55,325.1625,0.003171718,0.79009163
PC56,146.9625,0.0031085312,0.79320014
PC57,617.25,0.0030106478,0.79621077
PC58,325.1625,0.0028854895,0.7990962
PC59,177.0125,0.0027311605,0.8018274
PC60,283.275,0.00269679,0.8045242
PC61,283.275,0.0026201033,0.8071443
PC62,260.3,0.0025586712,0.80970293
PC63,825.7,0.0025012458,0.8122042
PC64,339.1875,0.0023856966,0.81458986
PC65,255.25,0.0022742231,0.8168641
PC66,279.2625,0.0021747886,0.81903887
PC67,181.9875,0.0021432743,0.82118213
PC68,279.2625,0.0021071585,0.8232893
PC69,181.9875,0.0020662558,0.8253555
PC70,311.1875,0.0019448944,0.8273004
PC71,339.2125,0.0019104788,0.82921094
PC72,181.9875,0.0018578912,0.8310688
PC73,585.35,0.0018251382,0.83289397
PC74,187.0375,0.0017484035,0.83464235
PC75,255.2375,0.0017378343,0.8363802
PC76,187.0375,0.0017082233,0.8380884
PC77,96.9625,0.0016679638,0.83975637
PC78,587.15,0.0016220099,0.8413784
PC79,96.9625,0.0016119644,0.84299034
PC80,96.9625,0.0015804245,0.84457076
PC81,187.0375,0.0015545804,0.84612536
PC82,553.2,0.0015348826,0.84766024
PC83,96.9625,0.0015071349,0.8491674
PC84,187.0375,0.0014800277,0.85064745
PC85,785.45,0.0014351717,0.8520826
PC86,892.25,0.0014123337,0.85349494
PC87,514.3125,0.0013744265,0.85486937
PC88,892.25,0.0013615846,0.856231
PC89,393.175,0.0013291691,0.85756016
PC90,325.1625,0.0013150914,0.8588753
PC91,354.0625,0.0012871497,0.86016244
PC92,393.175,0.0012498859,0.86141235
PC93,96.9625,0.0011974733,0.8626098
PC94,255.2375,0.001189973,0.86379975
PC95,181.9875,0.001176047,0.8649758
PC96,182.0,0.0011392252,0.86611503
PC97,340.1875,0.001119157,0.8672342
PC98,283.2625,0.0010926869,0.86832684
PC99,421.2,0.0010834716,0.86941034
PC100,311.15,0.0010594003,0.87046975
PC101,265.1625,0.0010404309,0.8715102
PC102,265.1625,0.001024843,0.87253505
PC103,421.2,0.00100156,0.8735366
PC104,182.0,0.00097617554,0.8745128
PC105,182.0,0.00096574944,0.87547857
PC106,283.3,0.0009415181,0.8764201
PC107,112.9875,0.0009337713,0.87735385
PC108,283.3,0.0009253624,0.8782792
PC109,248.075,0.00089430733,0.8791735
PC110,248.075,0.0008808585,0.88005435
PC111,326.2,0.00086806476,0.88092244
PC112,112.9875,0.00086175255,0.8817842
PC113,297.15,0.0008385832,0.8826228
PC114,325.1625,0.0008346483,0.8834574
PC115,326.2,0.0008136251,0.884271
PC116,311.15,0.0007975946,0.8850686
PC117,311.15,0.0007901057,0.8858587
PC118,265.15,0.00078130275,0.88664
PC119,339.225,0.0007638258,0.88740385
PC120,325.2125,0.0007534591,0.8881573
PC121,325.2125,0.00073964504,0.88889694
PC122,339.225,0.0007198425,0.8896168
PC123,203.0375,0.00070985436,0.8903266
PC124,119.95,0.000699652,0.89102626
PC125,325.2,0.0006876583,0.8917139
PC126,248.0875,0.0006801912,0.8923941
PC127,311.2,0.00067243684,0.8930666
PC128,311.15,0.000669105,0.8937357
PC129,311.1875,0.00065714744,0.89439285
PC130,339.175,0.0006488614,0.8950417
PC131,280.6,0.00063916465,0.89568084
PC132,138.9625,0.0006193906,0.89630026
PC133,421.225,0.0006071319,0.8969074
PC134,248.0875,0.0006009912,0.8975084
PC135,339.225,0.0005962765,0.89810467
PC136,1182.75,0.0005909482,0.8986956
PC137,248.075,0.0005813781,0.899277
PC138,174.0,0.00056896417,0.89984596
PC139,197.9,0.0005567679,0.9004027
PC140,1182.75,0.00054844917,0.90095115
PC141,340.2,0.00054048526,0.90149164
PC142,255.2375,0.00053076184,0.9020224
PC143,421.225,0.0005290761,0.9025515
PC144,112.9875,0.0005194464,0.9030709
PC145,293.175,0.0005173056,0.90358824
PC146,689.725,0.00050803256,0.90409625
PC147,297.15,0.00050543563,0.9046017
PC148,312.1625,0.0004981662,0.90509987
PC149,248.0625,0.000488104,0.905588
PC150,396.1375,0.00048538734,0.90607333
PC151,146.9875,0.00048339565,0.9065567
PC152,421.2375,0.00047888487,0.9070356
PC153,181.9875,0.0004772185,0.9075128
PC154,146.9875,0.0004722462,0.90798503
PC155,339.2125,0.00046123596,0.90844625
PC156,311.15,0.0004602622,0.9089065
PC157,421.2375,0.000454688,0.9093612
PC158,421.225,0.00045260787,0.90981376
PC159,339.175,0.00045067567,0.91026443
PC160,248.1,0.00044552577,0.91071
PC161,312.1875,0.00044262846,0.9111526
PC162,174.0,0.00043659055,0.9115892
PC163,339.175,0.00043450593,0.9120237
PC164,297.175,0.00042708218,0.9124508
PC165,248.575,0.0004224423,0.9128732
PC166,255.25,0.0004199695,0.9132932
PC167,297.175,0.0004183368,0.91371155
PC168,182.0,0.00041637113,0.91412795
PC169,255.6,0.00040810747,0.91453606
PC170,248.0875,0.00040687755,0.9149429
PC171,255.6,0.00039991073,0.9153428
PC172,1048.3125,0.0003948725,0.9157377
PC173,209.95,0.00039172493,0.9161294
PC174,325.2125,0.00038851888,0.9165179
PC175,421.2125,0.00038263077,0.9169005
PC176,182.0,0.00037712557,0.91727763
PC177,225.9375,0.00037401874,0.91765165
PC178,297.175,0.0003669584,0.91801864
PC179,325.2125,0.00036296868,0.91838163
PC180,421.25,0.00035627044,0.9187379
PC181,174.0,0.00035214247,0.91909003
PC182,265.1625,0.00035005476,0.9194401
PC183,293.175,0.00034718087,0.9197873
PC184,312.175,0.00034545767,0.92013276
PC185,421.25,0.0003396289,0.9204724
PC186,339.1875,0.00033847554,0.9208109
PC187,421.25,0.0003334945,0.92114437
PC188,209.95,0.00032689123,0.92147124
PC189,421.2125,0.00032593307,0.92179716
PC190,175.025,0.00031994455,0.9221171
PC191,146.9875,0.00031637968,0.9224335
PC192,421.25,0.00031109026,0.9227446
PC193,326.1875,0.00030894147,0.9230535
PC194,265.1625,0.00030733366,0.9233608
PC195,421.25,0.00030463858,0.92366546
PC196,312.1625,0.00029840373,0.92396384
PC197,421.2125,0.00029418804,0.92425805
PC198,421.2125,0.00029317086,0.92455125
PC199,248.0875,0.00029200647,0.92484325
PC200,421.2375,0.00028763412,0.9251309
PC201,175.025,0.00028424495,0.92541516
PC202,339.2,0.0002834816,0.92569864
PC203,421.25,0.00028073645,0.9259794
PC204,421.2125,0.00027933324,0.9262587
PC205,209.95,0.00027611863,0.92653483
PC206,297.1375,0.0002725128,0.92680734
PC207,209.95,0.00027119956,0.92707855
PC208,209.95,0.00027018087,0.92734873
PC209,421.2375,0.00026688576,0.92761564
PC210,209.95,0.00026497754,0.92788064
PC211,209.95,0.00026416327,0.9281448
PC212,248.0625,0.0002607852,0.9284056
PC213,325.1625,0.0002589119,0.9286645
PC214,197.9,0.00025833418,0.92892283
PC215,421.2125,0.00025514478,0.929178
PC216,248.0875,0.0002533542,0.9294314
PC217,311.2,0.00025175387,0.92968315
PC218,119.95,0.00024924107,0.9299324
PC219,146.9875,0.00024702286,0.9301794
PC220,326.175,0.0002444047,0.9304238
PC221,209.95,0.00024184206,0.9306656
PC222,197.9,0.00023978225,0.9309054
PC223,340.2125,0.00023908284,0.9311445
PC224,283.275,0.00023870342,0.9313832
PC225,340.2125,0.00023373138,0.9316169
PC226,96.975,0.00023304205,0.93184996
PC227,623.175,0.00023151416,0.93208146
PC228,118.95,0.00023036744,0.93231183
PC229,209.95,0.00022859381,0.9325404
PC230,325.2125,0.0002258727,0.9327663
PC231,311.2,0.00022354731,0.9329899
PC232,339.175,0.0002213702,0.93321127
PC233,265.1625,0.00022033611,0.9334316
PC234,201.0375,0.0002177783,0.9336494
PC235,309.175,0.00021682204,0.93386626
PC236,421.2125,0.00021508835,0.9340814
PC237,283.2875,0.00021367638,0.93429506
PC238,248.575,0.00021326645,0.9345083
PC239,340.2125,0.00021195521,0.9347203
PC240,309.2,0.0002102501,0.9349305
PC241,248.1,0.0002080156,0.9351385
PC242,325.2125,0.00020655886,0.93534505
PC243,187.0625,0.00020634432,0.9355514
PC244,312.1875,0.00020307202,0.9357545
PC245,297.1625,0.00020235617,0.93595684
PC246,422.225,0.00020075018,0.9361576
PC247,327.1875,0.0001995246,0.9363571
PC248,175.025,0.00019847581,0.93655556
PC249,309.1625,0.00019756208,0.93675315
PC250,340.2125,0.00019676954,0.9369499
PC251,339.175,0.00019407953,0.937144
PC252,326.1875,0.00019351821,0.9373375
PC253,340.2125,0.00019272423,0.9375302
PC254,422.225,0.00019109018,0.9377213
PC255,175.025,0.00019073376,0.93791205
PC256,201.0375,0.00018855165,0.9381006
PC257,248.0875,0.00018708369,0.9382877
PC258,312.175,0.00018529527,0.938473
PC259,422.225,0.00018410225,0.9386571
PC260,283.2875,0.00018223979,0.9388393
PC261,248.0875,0.00018096784,0.9390203
PC262,265.1625,0.00017962711,0.9391999
PC263,194.925,0.00017829861,0.9393782
PC264,175.025,0.00017649583,0.9395547
PC265,297.1375,0.00017563575,0.93973035
PC266,297.1625,0.00017485644,0.9399052
PC267,293.1875,0.00017386617,0.9400791
PC268,312.1625,0.0001735933,0.94025266
PC269,201.0375,0.00017119432,0.94042385
PC270,265.15,0.00016975212,0.9405936
PC271,265.1625,0.00016942447,0.940763
PC272,119.95,0.00016752828,0.94093055
PC273,265.175,0.00016691019,0.94109744
PC274,266.15,0.00016572056,0.94126314
PC275,326.1875,0.0001644964,0.94142765
PC276,194.925,0.000163945,0.9415916
PC277,325.225,0.00016256892,0.94175416
PC278,96.975,0.00016153515,0.9419157
PC279,283.2875,0.00015997216,0.94207567
PC280,119.95,0.00015976587,0.9422354
PC281,421.2625,0.00015883193,0.94239426
PC282,283.2875,0.00015796609,0.9425522
PC283,96.975,0.00015687782,0.9427091
PC284,266.1625,0.00015629412,0.9428654
PC285,339.175,0.00015527739,0.94302064
PC286,201.0375,0.00015502392,0.9431757
PC287,265.175,0.00015412059,0.9433298
PC288,265.175,0.00015348554,0.9434833
PC289,265.175,0.00015258271,0.9436359
PC290,283.25,0.00015148873,0.9437874
PC291,312.1875,0.00015041178,0.9439378
PC292,297.1375,0.00014923296,0.944087
PC293,293.1875,0.0001484536,0.9442355
PC294,256.4875,0.00014771808,0.9443832
PC295,312.1875,0.00014664466,0.94452983
PC296,297.175,0.00014614667,0.944676
PC297,421.2625,0.00014562003,0.9448216
PC298,312.1625,0.00014517672,0.9449668
PC299,326.2,0.00014348165,0.94511026
PC300,325.225,0.00014293795,0.9452532
PC301,667.625,0.00014276779,0.94539595
PC302,297.1375,0.00014209718,0.94553804
PC303,340.2,0.00014053314,0.9456786
PC304,311.2125,0.00013964975,0.94581825
PC305,182.0125,0.0001388897,0.9459571
PC306,325.2125,0.00013753549,0.94609463
PC307,340.2,0.00013694185,0.9462316
PC308,353.2125,0.00013669084,0.9463683
PC309,293.1875,0.00013653486,0.94650483
PC310,152.925,0.00013562714,0.94664043
PC311,325.2125,0.00013505881,0.9467755
PC312,298.1625,0.000134576,0.9469101
PC313,421.2375,0.00013372752,0.94704384
PC314,326.1875,0.00013301363,0.9471769
PC315,339.175,0.00013266149,0.94730955
PC316,339.2375,0.00013126328,0.9474408
PC317,326.175,0.0001306921,0.9475715
PC318,421.2125,0.0001299931,0.9477015
PC319,293.1875,0.00012843379,0.94782996
PC320,340.2125,0.00012797104,0.94795793
PC321,194.925,0.00012781055,0.9480857
PC322,421.2125,0.00012643616,0.94821215
PC323,255.25,0.00012627461,0.94833845
PC324,194.925,0.00012499289,0.94846344
PC325,194.925,0.00012446393,0.9485879
PC326,421.2375,0.00012372041,0.94871163
PC327,248.0625,0.00012352265,0.94883513
PC328,326.175,0.0001227344,0.94895786
PC329,89.025,0.00012233622,0.94908017
PC330,283.2875,0.00012119783,0.94920135
PC331,283.2875,0.00012033742,0.9493217
PC332,340.2125,0.00011997284,0.9494417
PC333,293.1875,0.0001199314,0.9495616
PC334,340.2,0.000119555145,0.94968116
PC335,297.175,0.0001186607,0.94979984
PC336,340.2,0.00011781765,0.9499177
PC337,297.175,0.00011738263,0.95003504
PC338,422.1875,0.00011719171,0.9501522
PC339,297.175,0.00011640569,0.9502686
PC340,441.1875,0.000115357114,0.95038396
PC341,175.025,0.000115002185,0.95049894
PC342,297.1625,0.000114417824,0.9506134
PC343,309.1625,0.00011432685,0.9507277
PC344,96.975,0.000112911126,0.9508406
PC345,201.0375,0.000112735266,0.9509533
PC346,309.1625,0.00011225704,0.95106554
PC347,201.0375,0.00011122951,0.95117676
PC348,410.1625,0.000110992274,0.95128775
PC349,297.1625,0.00011057108,0.9513983
PC350,339.175,0.00011030815,0.95150864
PC351,255.25,0.00010957373,0.9516182
PC352,283.2875,0.00010884929,0.95172703
PC353,293.1875,0.000108530454,0.9518356
PC354,265.1625,0.00010811695,0.9519437
PC355,353.2,0.00010779778,0.9520515
PC356,326.1875,0.000107333944,0.95215887
PC357,265.1625,0.00010631057,0.9522652
PC358,265.175,0.00010603265,0.95237124
PC359,497.15,0.00010582869,0.9524771
PC360,309.1625,0.000105359155,0.9525825
PC361,309.175,0.00010490436,0.9526874
PC362,194.925,0.000104585066,0.952792
PC363,293.1875,0.000104362705,0.95289636
PC364,266.15,0.00010364705,0.953
PC365,422.2375,0.00010332054,0.9531033
PC366,805.875,0.00010209092,0.9532054
PC367,382.125,0.00010158583,0.953307
PC368,297.1375,0.000101268604,0.95340824
PC369,422.2375,0.000100665464,0.9535089
PC370,325.225,0.000100095625,0.953609
PC371,248.0625,9.956621e-05,0.9537085
PC372,313.1625,9.948347e-05,0.953808
PC373,241.0875,9.905726e-05,0.9539071
PC374,417.2,9.867148e-05,0.9540057
PC375,312.2,9.806668e-05,0.95410377
PC376,519.1375,9.757654e-05,0.95420134
PC377,353.2,9.678908e-05,0.95429814
PC378,255.25,9.642474e-05,0.9543946
PC379,421.1875,9.621573e-05,0.9544908
PC380,309.1875,9.5893425e-05,0.9545867
PC381,293.175,9.5687574e-05,0.95468235
PC382,194.925,9.539753e-05,0.9547778
PC383,519.15,9.493354e-05,0.9548727
PC384,284.275,9.438034e-05,0.9549671
PC385,183.0,9.393301e-05,0.955061
PC386,309.1625,9.3859955e-05,0.9551549
PC387,422.225,9.351324e-05,0.9552484
PC388,327.175,9.2811286e-05,0.9553412
PC389,353.225,9.229377e-05,0.9554335
PC390,265.175,9.193205e-05,0.9555254
PC391,325.225,9.18837e-05,0.9556173
PC392,325.225,9.139771e-05,0.9557087
PC393,353.225,9.1234135e-05,0.95579994
PC394,194.925,9.063803e-05,0.9558906
PC395,96.975,9.0086505e-05,0.95598066
PC396,256.2375,9.003177e-05,0.95607066
PC397,297.1375,8.932059e-05,0.95616
PC398,325.225,8.8857494e-05,0.9562489
PC399,265.125,8.8778055e-05,0.95633763
PC400,422.225,8.820276e-05,0.95642585
PC401,283.3,8.787396e-05,0.9565137
PC402,422.2125,8.7500914e-05,0.9566012
PC403,422.2125,8.710344e-05,0.9566883
PC404,309.2,8.658481e-05,0.9567749
PC405,326.175,8.601932e-05,0.9568609
PC406,326.1875,8.585821e-05,0.95694673
PC407,325.225,8.559593e-05,0.9570323
PC408,248.1,8.5200874e-05,0.9571175
PC409,293.1875,8.512732e-05,0.9572026
PC410,283.25,8.4719955e-05,0.9572873
PC411,422.2125,8.435979e-05,0.95737165
PC412,422.2125,8.4012165e-05,0.95745564
PC413,201.0375,8.367171e-05,0.9575393
PC414,340.2125,8.338202e-05,0.9576227
PC415,497.1375,8.2934486e-05,0.9577056
PC416,422.2125,8.249631e-05,0.9577881
PC417,297.1375,8.2114835e-05,0.95787024
PC418,96.975,8.18854e-05,0.95795214
PC419,326.1875,8.153598e-05,0.9580337
PC420,248.575,8.1318816e-05,0.958115
PC421,174.0125,8.079563e-05,0.9581958
PC422,340.225,8.048744e-05,0.9582763
PC423,417.2125,8.008658e-05,0.9583564
PC424,256.2375,7.990626e-05,0.9584363
PC425,422.2125,7.969472e-05,0.958516
PC426,421.1875,7.940212e-05,0.9585954
PC427,397.25,7.9058475e-05,0.95867443
PC428,182.0125,7.8813e-05,0.9587532
PC429,340.1875,7.857119e-05,0.9588318
PC430,353.225,7.81862e-05,0.95891
PC431,422.2375,7.811521e-05,0.95898813
PC432,519.15,7.779573e-05,0.9590659
PC433,194.925,7.750831e-05,0.9591434
PC434,174.0125,7.703333e-05,0.9592204
PC435,197.9125,7.679534e-05,0.9592972
PC436,326.175,7.652194e-05,0.9593737
PC437,183.0,7.644337e-05,0.9594502
PC438,309.1875,7.586499e-05,0.95952606
PC439,417.2125,7.584254e-05,0.9596019
PC440,312.1875,7.556486e-05,0.95967746
PC441,311.2,7.483395e-05,0.9597523
PC442,174.0,7.475737e-05,0.95982707
PC443,96.975,7.453281e-05,0.9599016
PC444,248.1125,7.430168e-05,0.9599759
PC445,265.125,7.399791e-05,0.96004987
PC446,313.15,7.364564e-05,0.96012354
PC447,326.2125,7.3604e-05,0.96019715
PC448,417.225,7.282377e-05,0.96027
PC449,194.925,7.271954e-05,0.9603427
PC450,152.9125,7.241947e-05,0.9604151
PC451,422.225,7.232754e-05,0.9604874
PC452,265.175,7.185687e-05,0.9605593
PC453,309.1875,7.153586e-05,0.96063083
PC454,293.1875,7.1244016e-05,0.96070206
PC455,422.2125,7.105901e-05,0.9607731
PC456,111.95,7.087992e-05,0.960844
PC457,422.2125,7.037019e-05,0.9609144
PC458,246.95,7.030799e-05,0.9609847
PC459,255.25,6.9945796e-05,0.9610546
PC460,422.2375,6.964039e-05,0.96112424
PC461,297.175,6.9058675e-05,0.9611933
PC462,265.175,6.893318e-05,0.9612623
PC463,422.2375,6.874217e-05,0.961331
PC464,265.175,6.85262e-05,0.96139956
PC465,410.1625,6.84237e-05,0.961468
PC466,241.075,6.8116075e-05,0.9615361
PC467,350.125,6.780644e-05,0.96160394
PC468,241.075,6.777014e-05,0.9616717
PC469,191.025,6.7304565e-05,0.961739
PC470,293.1875,6.7262365e-05,0.96180624
PC471,248.0625,6.70912e-05,0.96187335
PC472,118.95,6.67918e-05,0.96194017
PC473,126.9,6.666906e-05,0.96200687
PC474,309.1875,6.614984e-05,0.962073
PC475,248.1,6.5975415e-05,0.962139
PC476,341.2,6.571368e-05,0.9622047
PC477,248.1,6.51491e-05,0.96226984
PC478,497.15,6.503541e-05,0.9623349
PC479,126.9,6.496003e-05,0.96239984
PC480,313.1875,6.474065e-05,0.9624646
PC481,293.175,6.442705e-05,0.962529
PC482,417.2125,6.420859e-05,0.9625932
PC483,265.175,6.403645e-05,0.9626572
PC484,311.2,6.3744614e-05,0.96272093
PC485,255.2125,6.3700325e-05,0.96278465
PC486,353.225,6.344826e-05,0.96284807
PC487,422.2125,6.3063686e-05,0.9629111
PC488,293.1875,6.2907544e-05,0.962974
PC489,519.15,6.265514e-05,0.96303666
PC490,311.2125,6.246203e-05,0.9630991
PC491,152.9125,6.2244486e-05,0.96316135
PC492,197.9125,6.2088766e-05,0.96322346
PC493,248.0625,6.168526e-05,0.96328515
PC494,293.2,6.167253e-05,0.96334684
PC495,340.175,6.120405e-05,0.96340805
PC496,421.25,6.0954848e-05,0.963469
PC497,241.0625,6.0786497e-05,0.9635298
PC498,126.9,6.0620536e-05,0.96359044
PC499,293.1875,6.0244147e-05,0.9636507
PC500,421.2625,6.01996e-05,0.9637109
PC501,397.225,5.981216e-05,0.9637707
PC502,312.1875,5.9632715e-05,0.9638303
PC503,265.175,5.9547372e-05,0.96388984
PC504,313.1875,5.9274043e-05,0.9639491
PC505,183.0125,5.9130227e-05,0.9640082
PC506,396.1375,5.8964215e-05,0.96406716
PC507,89.025,5.880922e-05,0.964126
PC508,422.225,5.8398895e-05,0.9641844
PC509,353.1875,5.8249087e-05,0.96424264
PC510,248.5625,5.8163187e-05,0.9643008
PC511,403.2125,5.7873924e-05,0.9643587
PC512,241.075,5.77925e-05,0.9644165
PC513,119.95,5.7592435e-05,0.9644741
PC514,293.1875,5.73913e-05,0.9645315
PC515,255.2625,5.7044777e-05,0.9645885
PC516,327.1875,5.6943696e-05,0.96464545
PC517,341.2125,5.6585908e-05,0.964702
PC518,417.2125,5.6406385e-05,0.9647584
PC519,241.0625,5.619848e-05,0.9648146
PC520,249.0875,5.6157467e-05,0.96487075
PC521,294.175,5.5881865e-05,0.96492666
PC522,182.0125,5.5700457e-05,0.96498233
PC523,256.225,5.5563643e-05,0.9650379
PC524,248.1,5.5464316e-05,0.9650934
PC525,421.2625,5.5312044e-05,0.9651487
PC526,422.2125,5.489893e-05,0.9652036
PC527,152.9125,5.486311e-05,0.9652584
PC528,417.1875,5.465261e-05,0.9653131
PC529,241.075,5.443086e-05,0.9653675
PC530,89.025,5.428875e-05,0.9654218
PC531,118.95,5.4024622e-05,0.9654758
PC532,266.15,5.398631e-05,0.9655298
PC533,327.175,5.3821062e-05,0.9655836
PC534,339.2375,5.36928e-05,0.9656373
PC535,410.15,5.3509193e-05,0.96569085
PC536,422.225,5.334138e-05,0.9657442
PC537,340.175,5.322573e-05,0.9657974
PC538,182.0125,5.3188338e-05,0.9658506
PC539,396.1625,5.2903706e-05,0.9659035
PC540,89.025,5.2732412e-05,0.9659563
PC541,421.275,5.2608255e-05,0.9660089
PC542,311.2125,5.248562e-05,0.9660614
PC543,421.2625,5.2373704e-05,0.9661138
PC544,417.225,5.2293635e-05,0.9661661
PC545,422.225,5.204611e-05,0.9662181
PC546,241.0625,5.191986e-05,0.96627
PC547,312.15,5.183738e-05,0.9663219
PC548,340.2375,5.1462688e-05,0.9663733
PC549,292.95,5.126868e-05,0.9664246
PC550,183.025,5.1102066e-05,0.96647567
PC551,337.2,5.1097013e-05,0.96652675
PC552,256.25,5.0854815e-05,0.9665776
PC553,309.1875,5.082658e-05,0.96662843
PC554,417.2,5.058635e-05,0.96667904
PC555,803.3625,5.048614e-05,0.9667295
PC556,265.175,5.0159117e-05,0.9667797
PC557,126.9,5.000689e-05,0.9668297
PC558,417.225,4.994588e-05,0.96687967
PC559,313.1875,4.979429e-05,0.96692944
PC560,297.175,4.950591e-05,0.96697897
PC561,182.0125,4.9431477e-05,0.9670284
PC562,519.1375,4.9277493e-05,0.9670777
PC563,421.275,4.911224e-05,0.9671268
PC564,327.1625,4.8991333e-05,0.9671758
PC565,89.025,4.8836064e-05,0.9672246
PC566,266.1625,4.8827467e-05,0.9672734
PC567,118.95,4.868516e-05,0.9673221
PC568,266.15,4.8547667e-05,0.9673706
PC569,519.1375,4.8492147e-05,0.96741915
PC570,312.1875,4.8306636e-05,0.9674674
PC571,410.175,4.8205315e-05,0.96751565
PC572,126.9,4.8055226e-05,0.9675637
PC573,422.2125,4.80092e-05,0.9676117
PC574,519.1125,4.793854e-05,0.9676596
PC575,312.2,4.7745114e-05,0.96770734
PC576,152.9125,4.7728678e-05,0.9677551
PC577,241.0625,4.7520312e-05,0.9678026
PC578,396.1375,4.739468e-05,0.96784997
PC579,255.2625,4.710054e-05,0.96789706
PC580,326.175,4.7079106e-05,0.96794415
PC581,417.1875,4.699758e-05,0.9679911
PC582,294.175,4.688267e-05,0.968038
PC583,248.5875,4.6765683e-05,0.9680848
PC584,126.9,4.663324e-05,0.9681314
PC585,183.0125,4.653813e-05,0.968178
PC586,118.95,4.6418507e-05,0.9682244
PC587,255.2625,4.6272587e-05,0.96827066
PC588,126.9,4.610835e-05,0.9683168
PC589,422.2125,4.60214e-05,0.9683628
PC590,312.2,4.5890978e-05,0.9684087
PC591,309.15,4.5830042e-05,0.96845454
PC592,353.2125,4.563064e-05,0.9685002
PC593,281.275,4.557483e-05,0.9685458
PC594,423.2375,4.5437624e-05,0.9685912
PC595,369.125,4.534988e-05,0.9686366
PC596,121.95,4.5200715e-05,0.96868175
PC597,174.0125,4.4989898e-05,0.96872675
PC598,397.15,4.4957516e-05,0.9687717
PC599,255.2125,4.4847315e-05,0.9688165
PC600,353.1875,4.4663117e-05,0.96886116
PC601,417.2,4.461518e-05,0.9689058
PC602,519.1625,4.4539942e-05,0.96895033
PC603,126.9,4.449941e-05,0.96899486
PC604,111.95,4.4410903e-05,0.96903926
PC605,293.1625,4.431739e-05,0.9690836
PC606,256.25,4.4077493e-05,0.96912766
PC607,137.025,4.3873195e-05,0.9691715
PC608,256.2375,4.3839387e-05,0.9692154
PC609,248.5875,4.3719763e-05,0.9692591
PC610,281.2375,4.364008e-05,0.9693027
PC611,421.2625,4.3597804e-05,0.9693463
PC612,293.2,4.3481836e-05,0.9693898
PC613,256.2375,4.3394437e-05,0.9694332
PC614,519.15,4.338006e-05,0.9694766
PC615,497.15,4.3155553e-05,0.96951973
PC616,284.275,4.2997715e-05,0.9695627
PC617,126.9,4.296025e-05,0.9696057
PC618,293.175,4.284916e-05,0.96964854
PC619,118.95,4.269379e-05,0.9696912
PC620,126.9,4.2603966e-05,0.96973383
PC621,341.2125,4.2463522e-05,0.9697763
PC622,281.2375,4.2354874e-05,0.96981865
PC623,197.9125,4.2322044e-05,0.969861
PC624,497.175,4.2183092e-05,0.9699032
PC625,422.2375,4.2053176e-05,0.96994525
PC626,417.225,4.203404e-05,0.9699873
PC627,423.225,4.193596e-05,0.97002923
PC628,197.9125,4.1881267e-05,0.97007114
PC629,417.225,4.1723393e-05,0.97011286
PC630,422.2125,4.1663367e-05,0.9701545
PC631,256.25,4.15553e-05,0.97019607
PC632,340.225,4.137999e-05,0.97023743
PC633,410.1375,4.1345913e-05,0.9702788
