PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC192,340.2125,6.10694e-05,0.947961
PC193,215.05,6.0861188e-05,0.9480218
PC194,172.85,6.0694536e-05,0.9480825
PC195,89.025,6.0549355e-05,0.94814306
PC196,340.2125,6.038733e-05,0.94820344
PC197,326.2125,6.025318e-05,0.9482637
PC198,340.2125,6.014786e-05,0.94832385
PC199,160.075,6.0025126e-05,0.94838387
PC200,201.0625,5.9908314e-05,0.9484438
PC201,173.1,5.9796286e-05,0.94850355
PC202,266.175,5.9758226e-05,0.94856334
PC203,201.0375,5.960813e-05,0.94862294
PC204,119.95,5.9496906e-05,0.9486824
PC205,183.025,5.9312737e-05,0.94874173
PC206,253.225,5.9242207e-05,0.948801
PC207,340.2125,5.9076152e-05,0.94886005
PC208,137.0375,5.8865266e-05,0.94891894
PC209,201.0375,5.869285e-05,0.94897765
PC210,267.25,5.866847e-05,0.9490363
PC211,279.175,5.8518184e-05,0.94909483
PC212,412.9875,5.8413305e-05,0.94915324
PC213,326.2125,5.8106638e-05,0.94921136
PC214,172.85,5.7945497e-05,0.9492693
PC215,339.2375,5.7913363e-05,0.94932723
PC216,161.0625,5.7768964e-05,0.949385
PC217,412.9875,5.7710742e-05,0.9494427
PC218,281.275,5.7608846e-05,0.9495003
PC219,284.275,5.7459387e-05,0.9495578
PC220,281.275,5.7374684e-05,0.9496152
PC221,312.2,5.7336154e-05,0.9496725
PC222,160.075,5.716646e-05,0.9497297
PC223,312.2,5.7052017e-05,0.9497867
PC224,312.2,5.69026e-05,0.94984365
PC225,241.225,5.6781893e-05,0.94990045
PC226,119.95,5.6746747e-05,0.9499572
PC227,267.1625,5.651418e-05,0.9500137
PC228,224.9,5.6445922e-05,0.95007014
PC229,321.225,5.629454e-05,0.9501264
PC230,279.175,5.621541e-05,0.9501826
PC231,217.025,5.612498e-05,0.95023876
PC232,172.85,5.6061766e-05,0.95029485
PC233,309.175,5.5938046e-05,0.95035076
PC234,160.075,5.580276e-05,0.95040655
PC235,201.0625,5.574415e-05,0.9504623
PC236,151.0375,5.565183e-05,0.95051795
PC237,161.0625,5.5483502e-05,0.95057344
PC238,279.175,5.5410113e-05,0.9506289
PC239,310.1875,5.5356777e-05,0.95068425
PC240,119.95,5.528744e-05,0.95073956
PC241,172.85,5.518734e-05,0.95079476
PC242,397.25,5.5007626e-05,0.9508498
PC243,145.075,5.4843298e-05,0.9509046
PC244,145.075,5.479844e-05,0.9509594
PC245,151.0375,5.4761043e-05,0.95101416
PC246,187.1125,5.463003e-05,0.9510688
PC247,174.025,5.4525306e-05,0.95112336
PC248,215.0375,5.441126e-05,0.9511778
PC249,227.225,5.43824e-05,0.95123214
PC250,284.2875,5.4340344e-05,0.9512865
