PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC59,140.4625,0.0011602964,0.83396286
PC60,197.975,0.0011507325,0.8351136
PC61,311.175,0.00114176,0.8362554
PC62,255.2625,0.0011276228,0.837383
PC63,325.1875,0.001122905,0.83850586
PC64,340.2125,0.0011082453,0.8396141
PC65,325.2,0.0011026645,0.8407168
PC66,312.1875,0.0010831337,0.8417999
PC67,187.0625,0.0010774912,0.8428774
PC68,255.2625,0.0010681128,0.8439455
PC69,187.0625,0.0010634633,0.84500897
PC70,256.2625,0.0010550183,0.846064
PC71,137.05,0.0010416263,0.8471056
PC72,265.175,0.001038946,0.8481446
PC73,297.175,0.0010363417,0.84918094
PC74,172.8375,0.0010256016,0.85020655
PC75,311.175,0.0010208434,0.8512274
PC76,219.1125,0.0010157742,0.8522432
PC77,187.0625,0.0010073201,0.8532505
PC78,187.0625,0.0009987693,0.8542493
PC79,172.8375,0.000994118,0.85524344
PC80,293.1875,0.0009887768,0.8562322
PC81,297.175,0.000978852,0.85721105
PC82,168.85,0.00097027177,0.8581813
PC83,205.0125,0.00096813735,0.85914946
PC84,325.2125,0.00096528465,0.86011475
PC85,265.15,0.00094705145,0.8610618
PC86,61.45,0.0009372251,0.86199903
PC87,169.0,0.0009278287,0.86292684
PC88,209.9625,0.00091951527,0.86384636
PC89,243.9125,0.00091531075,0.86476165
PC90,187.0625,0.0009103656,0.865672
PC91,341.2375,0.0009057217,0.8665777
PC92,227.2125,0.00089628453,0.86747396
PC93,187.0625,0.0008887241,0.86836267
PC94,63.3125,0.0008727154,0.8692354
PC95,241.225,0.0008716752,0.87010705
PC96,168.85,0.00086354767,0.8709706
PC97,340.2125,0.00085632235,0.87182695
PC98,113.0,0.00084919116,0.87267613
PC99,325.2125,0.0008378635,0.873514
PC100,146.975,0.0008335702,0.87434757
PC101,168.85,0.0008225695,0.8751701
PC102,393.325,0.00081892364,0.875989
PC103,187.0625,0.00081433705,0.87680334
PC104,340.2125,0.0008051919,0.87760854
PC105,312.2,0.00079458277,0.8784031
PC106,393.325,0.0007925842,0.8791957
PC107,340.2125,0.00078706414,0.87998277
PC108,174.0125,0.00077467563,0.88075745
PC109,311.175,0.00076999166,0.8815274
PC110,187.0625,0.0007686075,0.882296
PC111,187.1125,0.0007624534,0.8830585
PC112,393.325,0.0007537467,0.88381225
PC113,170.8375,0.00075058814,0.88456285
PC114,297.175,0.00074509415,0.88530797
PC115,201.0375,0.0007406527,0.8860486
PC116,339.225,0.00072843255,0.88677704
PC117,340.2125,0.00072447676,0.88750154
PC118,219.1125,0.000718555,0.8882201
PC119,113.0,0.0007132584,0.8889333
PC120,146.9875,0.0007021333,0.88963544
PC121,340.2125,0.00070115284,0.8903366
PC122,340.2125,0.000698152,0.8910347
PC123,174.0125,0.00069280225,0.8917275
PC124,172.8375,0.00068719767,0.8924147
PC125,187.1125,0.0006828603,0.8930975
PC126,168.85,0.00067876594,0.8937763
PC127,209.95,0.0006725422,0.8944488
PC128,209.975,0.00066447357,0.8951133
PC129,219.1125,0.00065969455,0.895773
PC130,325.1875,0.0006538507,0.89642686
PC131,172.8375,0.0006492142,0.8970761
PC132,297.175,0.00064226246,0.8977183
PC133,297.1625,0.00063884916,0.89835715
PC134,146.9875,0.000638235,0.8989954
PC135,174.0125,0.0006305472,0.89962596
PC136,106.8125,0.00062514906,0.9002511
PC137,174.0125,0.00061847514,0.90086955
PC138,187.0625,0.00061475014,0.9014843
PC139,326.2,0.0006104697,0.9020948
PC140,325.2,0.00060872186,0.9027035
PC141,241.2375,0.0006034364,0.90330696
PC142,340.225,0.00060101727,0.90390795
PC143,353.2125,0.0005935897,0.90450156
PC144,219.1125,0.0005919723,0.90509355
PC145,312.1875,0.0005856026,0.90567917
PC146,326.2,0.00058270607,0.90626186
PC147,112.9875,0.00058054505,0.9068424
PC148,183.025,0.00057558273,0.907418
PC149,112.9875,0.00057403115,0.90799206
PC150,248.975,0.00056805136,0.9085601
PC151,227.0125,0.00056243193,0.9091225
PC152,265.1625,0.00055908517,0.9096816
PC153,312.175,0.000555533,0.91023713
PC154,210.9625,0.00055402546,0.91079116
PC155,325.2125,0.00055054354,0.9113417
PC156,921.65,0.0005469338,0.91188866
PC157,326.2,0.0005442293,0.9124329
PC158,325.2125,0.0005375445,0.9129704
PC159,112.9875,0.00053457584,0.913505
PC160,211.9625,0.0005323968,0.9140374
PC161,297.1625,0.0005305955,0.914568
PC162,201.125,0.0005234898,0.9150915
PC163,339.2125,0.0005186253,0.91561013
PC164,325.2125,0.00051644223,0.91612655
PC165,360.725,0.00051424117,0.9166408
PC166,187.0625,0.0005131491,0.91715395
PC167,113.0,0.0005070267,0.91766095
PC168,340.2125,0.00050335727,0.9181643
PC169,113.0,0.0005013136,0.91866565
PC170,187.0625,0.0004922962,0.9191579
PC171,227.0125,0.00049076043,0.9196487
PC172,269.2625,0.0004876895,0.9201364
PC173,227.0125,0.00048229858,0.9206187
PC174,312.1875,0.00047897483,0.9210977
PC175,211.9625,0.00047590752,0.9215736
PC176,362.7375,0.00047128482,0.9220449
PC177,138.025,0.00047026426,0.92251515
PC178,187.0625,0.00046414576,0.9229793
PC179,380.9875,0.00046160878,0.92344093
PC180,243.9125,0.00045435483,0.9238953
PC181,311.175,0.0004533961,0.9243487
PC182,293.1875,0.0004481107,0.9247968
PC183,360.725,0.0004458492,0.92524266
PC184,145.075,0.00044288178,0.9256855
PC185,1028.475,0.00043868806,0.9261242
PC186,174.0125,0.00043687582,0.9265611
PC187,186.05,0.00043123914,0.92699236
PC188,241.2375,0.00042706638,0.9274194
PC189,112.9875,0.0004254264,0.9278448
PC190,174.0125,0.00042294108,0.9282678
PC191,161.075,0.00041942616,0.9286872
PC192,293.2,0.00041709864,0.9291043
PC193,197.975,0.00041374355,0.92951804
PC194,110.4625,0.0004096526,0.9299277
PC195,227.0125,0.00040651087,0.9303342
PC196,227.0125,0.0004043785,0.93073857
PC197,662.975,0.00040131205,0.9311399
PC198,284.275,0.00039769796,0.93153757
PC199,284.275,0.00039376042,0.9319313
PC200,227.0125,0.0003917835,0.9323231
PC201,311.175,0.00038426343,0.93270737
PC202,79.825,0.00038294678,0.9330903
PC203,325.1875,0.00037962492,0.93346995
PC204,350.525,0.0003767178,0.93384665
PC205,219.1125,0.00037440032,0.934221
PC206,312.2,0.00036636865,0.9345874
PC207,293.2,0.0003653227,0.93495274
PC208,353.225,0.00036198695,0.9353147
PC209,269.2625,0.00035683264,0.93567157
PC210,419.0375,0.00035393614,0.9360255
PC211,219.1125,0.0003521577,0.93637764
PC212,1012.5,0.00035020523,0.9367278
PC213,248.9625,0.00034474782,0.9370726
PC214,175.0375,0.0003406156,0.9374132
PC215,174.0125,0.00033747545,0.9377507
PC216,146.9875,0.0003360526,0.93808675
PC217,269.2625,0.00033440918,0.93842113
PC218,162.9875,0.000333866,0.938755
PC219,146.4375,0.00032791428,0.93908286
PC220,147.0375,0.00032434156,0.9394072
PC221,175.0375,0.0003208516,0.9397281
PC222,134.4,0.00031726502,0.94004536
PC223,309.1875,0.0003153268,0.94036067
PC224,341.25,0.00031292162,0.9406736
PC225,174.0125,0.00031115636,0.9409847
PC226,175.0375,0.00030805232,0.94129276
PC227,325.1875,0.0003067358,0.9415995
PC228,360.725,0.0003050544,0.94190454
PC229,219.1125,0.0003011697,0.9422057
PC230,174.0125,0.000299809,0.94250554
PC231,885.575,0.0002977307,0.94280326
PC232,175.0375,0.00029291713,0.94309616
PC233,360.725,0.0002908807,0.94338703
PC234,147.0375,0.0002901946,0.94367725
PC235,325.2125,0.0002884906,0.94396573
PC236,174.0125,0.0002779268,0.94424367
PC237,147.0375,0.0002762392,0.94451994
PC238,147.0375,0.00027208854,0.94479203
PC239,147.0,0.0002712094,0.94506323
PC240,161.075,0.0002694385,0.94533265
PC241,219.1125,0.00026617476,0.94559884
PC242,147.0375,0.00025935026,0.9458582
PC243,147.0375,0.00025847793,0.9461167
PC244,147.0375,0.00025680417,0.94637346
PC245,169.0,0.00025036285,0.9466238
PC246,337.2125,0.00024891135,0.9468727
PC247,311.1875,0.00024635956,0.94711906
PC248,147.0375,0.0002449501,0.94736403
PC249,89.0375,0.00024304104,0.9476071
PC250,309.1875,0.00024149605,0.9478486
PC251,58.225,0.00023785174,0.94808644
PC252,367.2625,0.00023586217,0.9483223
PC253,201.0375,0.00023437268,0.94855666
PC254,89.0375,0.00023326046,0.9487899
PC255,145.0625,0.0002315642,0.94902146
PC256,147.0375,0.0002294552,0.94925094
PC257,147.0375,0.00022787583,0.9494788
PC258,147.0375,0.00022567676,0.94970447
PC259,219.1125,0.00022292399,0.9499274
PC260,147.0375,0.00022048596,0.95014787
PC261,186.0625,0.00021977333,0.9503676
PC262,89.0375,0.00021878422,0.95058644
PC263,170.85,0.00021767606,0.9508041
PC264,341.2375,0.0002161283,0.95102024
PC265,147.0375,0.00021565048,0.9512359
PC266,168.85,0.00021238826,0.95144826
PC267,186.05,0.00021141286,0.9516597
PC268,162.9625,0.00020948096,0.9518692
PC269,147.0375,0.00020781532,0.95207703
PC270,147.0375,0.00020739768,0.95228446
PC271,147.0375,0.00020488004,0.9524893
PC272,174.0125,0.00020351022,0.9526928
PC273,147.0375,0.00020207046,0.95289487
PC274,309.1875,0.00020063226,0.9530955
PC275,227.0125,0.00019930449,0.9532948
PC276,339.225,0.00019903951,0.95349383
PC277,147.0375,0.00019633133,0.9536902
PC278,135.0375,0.00019606334,0.9538862
PC279,147.0375,0.00019329197,0.9540795
PC280,219.1125,0.00019159901,0.9542711
PC281,219.1125,0.00018983582,0.9544609
PC282,174.0125,0.00018859514,0.9546495
PC283,227.0125,0.00018651196,0.954836
PC284,186.0625,0.00018581771,0.95502186
PC285,174.0125,0.00018385747,0.95520574
PC286,310.1875,0.00018283702,0.95538855
PC287,293.1875,0.00018127557,0.9555698
PC288,161.075,0.00017910232,0.9557489
PC289,353.2125,0.00017782972,0.9559267
PC290,186.0625,0.00017676302,0.9561035
PC291,161.075,0.0001738093,0.9562773
PC292,168.85,0.000173629,0.95645094
PC293,241.225,0.00017305801,0.956624
PC294,146.9875,0.00017069853,0.9567947
PC295,147.0375,0.00016981106,0.9569645
PC296,145.075,0.00016885075,0.95713335
PC297,145.075,0.0001679903,0.9573013
PC298,337.2125,0.00016706096,0.9574684
PC299,269.2625,0.0001658161,0.9576342
PC300,217.025,0.00016318371,0.9577974
PC301,219.1125,0.00016140759,0.9579588
PC302,174.0125,0.00016043786,0.9581193
PC303,147.0,0.0001591758,0.9582785
PC304,219.125,0.00015867419,0.95843714
PC305,219.1125,0.00015813229,0.9585953
PC306,174.0125,0.0001573665,0.95875263
PC307,145.075,0.00015635928,0.958909
PC308,339.225,0.00015545491,0.9590644
PC309,297.175,0.00015391865,0.9592183
PC310,219.1125,0.00015336188,0.9593717
PC311,172.8375,0.00015176676,0.95952344
PC312,175.0375,0.00015130629,0.9596747
PC313,217.025,0.0001509803,0.9598257
PC314,186.05,0.00014918204,0.9599749
PC315,219.1125,0.00014867618,0.96012354
PC316,146.9875,0.0001475959,0.9602711
PC317,337.225,0.00014605447,0.96041715
PC318,186.0625,0.00014565456,0.9605628
PC319,201.125,0.00014438404,0.9607072
PC320,89.025,0.00014390334,0.9608511
PC321,137.05,0.00014271766,0.96099377
PC322,303.25,0.0001413506,0.9611351
PC323,89.0375,0.00013984961,0.9612749
PC324,168.8375,0.00013888346,0.9614138
PC325,234.9875,0.00013819424,0.961552
PC326,89.025,0.00013769581,0.9616897
PC327,161.075,0.00013647675,0.9618262
PC328,186.0625,0.00013554061,0.96196175
PC329,170.85,0.00013496727,0.9620967
PC330,265.175,0.00013350115,0.9622302
PC331,281.25,0.00013271767,0.96236295
PC332,219.1125,0.0001319437,0.9624949
PC333,367.2625,0.00013114643,0.96262604
PC334,137.0375,0.00013067461,0.9627567
PC335,186.0625,0.0001295696,0.9628863
PC336,297.175,0.00012833181,0.9630146
PC337,89.025,0.00012816426,0.96314275
PC338,353.225,0.0001277554,0.9632705
PC339,217.025,0.00012736584,0.96339786
PC340,145.075,0.00012554352,0.9635234
PC341,303.25,0.0001246394,0.963648
PC342,174.0125,0.00012428817,0.9637723
PC343,303.25,0.00012371669,0.96389604
PC344,170.85,0.000123449,0.9640195
PC345,201.0375,0.00012232328,0.9641418
PC346,234.9875,0.00012205821,0.96426386
PC347,175.0375,0.000120225806,0.9643841
PC348,395.3,0.000119748984,0.9645038
PC349,145.075,0.000119585784,0.9646234
PC350,175.0375,0.00011915714,0.96474254
PC351,281.25,0.00011785742,0.9648604
PC352,59.725,0.000117172334,0.96497756
PC353,309.2,0.00011670793,0.96509427
PC354,186.0625,0.000115559116,0.96520984
PC355,152.925,0.00011528131,0.9653251
PC356,340.2125,0.00011522876,0.96544033
PC357,186.05,0.000114352486,0.9655547
PC358,325.1875,0.0001132953,0.965668
PC359,183.025,0.00011175006,0.9657798
PC360,174.0125,0.00011115301,0.96589094
PC361,265.15,0.00011062179,0.9660016
PC362,174.0125,0.00011059514,0.96611214
PC363,241.2375,0.00010961587,0.96622175
PC364,325.1875,0.00010890479,0.96633065
PC365,297.175,0.00010876541,0.9664394
PC366,145.075,0.00010818663,0.9665476
PC367,186.05,0.00010668028,0.9666543
PC368,174.0125,0.000106021216,0.96676034
PC369,186.05,0.00010584757,0.9668662
PC370,327.25,0.00010450918,0.9669707
PC371,309.1875,0.00010377314,0.96707445
PC372,227.0125,0.00010363035,0.9671781
PC373,89.025,0.00010306467,0.96728116
PC374,187.1125,0.000102374375,0.96738356
PC375,249.1625,0.00010181607,0.96748537
PC376,253.2375,0.000101124075,0.9675865
PC377,201.0375,0.0001007373,0.96768725
PC378,253.225,9.964063e-05,0.9677869
PC379,89.025,9.860939e-05,0.9678855
PC380,421.2375,9.807772e-05,0.96798354
PC381,281.25,9.77079e-05,0.96808124
PC382,303.25,9.723134e-05,0.96817845
PC383,248.0875,9.654705e-05,0.968275
PC384,186.0625,9.612977e-05,0.96837115
PC385,201.0375,9.5636235e-05,0.9684668
PC386,147.0,9.5136e-05,0.96856195
PC387,186.05,9.482249e-05,0.9686568
PC388,201.0375,9.459499e-05,0.9687514
PC389,147.0,9.3644034e-05,0.968845
PC390,89.0375,9.339614e-05,0.9689384
PC391,186.0625,9.251657e-05,0.9690309
PC392,186.05,9.1988826e-05,0.9691229
PC393,325.1875,9.1840826e-05,0.96921474
PC394,147.0,9.134687e-05,0.9693061
PC395,89.0375,9.0802234e-05,0.9693969
PC396,241.2375,9.0441565e-05,0.9694873
PC397,201.0375,8.995838e-05,0.96957725
PC398,186.05,8.934578e-05,0.9696666
PC399,89.025,8.8958215e-05,0.96975553
PC400,186.0625,8.864736e-05,0.96984416
PC401,293.2,8.798075e-05,0.96993214
PC402,266.1625,8.779675e-05,0.97001994
PC403,89.0375,8.75696e-05,0.9701075
PC404,421.2375,8.6924774e-05,0.9701944
PC405,227.0125,8.678158e-05,0.9702812
PC406,146.9875,8.650832e-05,0.97036767
PC407,186.05,8.5997905e-05,0.9704537
PC408,161.075,8.5808526e-05,0.9705395
PC409,186.0625,8.514836e-05,0.9706247
PC410,265.175,8.474617e-05,0.97070944
PC411,219.1125,8.41993e-05,0.97079366
PC412,137.05,8.415219e-05,0.9708778
PC413,313.2,8.3847386e-05,0.9709617
PC414,421.2375,8.3257e-05,0.97104496
PC415,186.05,8.300576e-05,0.971128
PC416,311.175,8.2618215e-05,0.9712106
PC417,186.0625,8.189725e-05,0.9712925
PC418,186.0625,8.180653e-05,0.9713743
PC419,161.075,8.1315055e-05,0.9714556
PC420,421.2375,8.079583e-05,0.9715364
PC421,201.0375,8.0502745e-05,0.9716169
PC422,186.0625,8.011708e-05,0.97169703
PC423,326.2,7.961479e-05,0.97177666
PC424,89.025,7.950264e-05,0.9718562
PC425,201.0375,7.8800345e-05,0.971935
PC426,186.0625,7.8652534e-05,0.97201365
PC427,269.2625,7.842897e-05,0.9720921
PC428,186.05,7.7881465e-05,0.97217
PC429,186.05,7.762446e-05,0.9722476
PC430,145.075,7.752112e-05,0.97232515
PC431,186.05,7.6927055e-05,0.9724021
PC432,186.05,7.6862016e-05,0.972479
PC433,421.2375,7.6357996e-05,0.97255534
PC434,265.175,7.583968e-05,0.97263116
PC435,186.05,7.5512355e-05,0.9727067
PC436,126.925,7.497156e-05,0.97278166
PC437,89.0375,7.4664444e-05,0.97285634
PC438,201.0375,7.429089e-05,0.9729306
PC439,227.2125,7.406899e-05,0.9730047
PC440,89.025,7.377891e-05,0.9730785
PC441,175.0375,7.3184485e-05,0.9731517
PC442,421.25,7.3109484e-05,0.9732248
PC443,248.0875,7.2757815e-05,0.9732976
PC444,186.05,7.2548166e-05,0.97337013
PC445,146.9875,7.228313e-05,0.97344244
PC446,201.0375,7.204817e-05,0.9735145
PC447,227.0125,7.175877e-05,0.97358626
PC448,186.0625,7.114796e-05,0.9736574
PC449,138.025,7.095269e-05,0.97372836
PC450,175.0375,7.053435e-05,0.9737989
PC451,186.05,7.0204704e-05,0.9738691
PC452,133.025,6.995896e-05,0.97393906
PC453,147.0,6.938974e-05,0.97400844
PC454,309.2,6.932977e-05,0.97407776
PC455,201.0625,6.8702364e-05,0.9741465
PC456,353.225,6.857863e-05,0.9742151
PC457,175.0375,6.843783e-05,0.9742835
PC458,161.075,6.8155336e-05,0.97435164
PC459,169.0,6.804346e-05,0.9744197
PC460,327.25,6.768873e-05,0.9744874
PC461,201.125,6.75311e-05,0.97455496
PC462,421.25,6.7196415e-05,0.97462213
PC463,175.0375,6.704727e-05,0.9746892
PC464,186.0625,6.669163e-05,0.9747559
PC465,519.175,6.6571905e-05,0.97482246
PC466,201.0375,6.628713e-05,0.97488874
PC467,162.9875,6.586767e-05,0.9749546
PC468,600.525,6.5596934e-05,0.97502023
PC469,169.0,6.5338434e-05,0.97508556
PC470,126.925,6.524121e-05,0.9751508
PC471,201.0375,6.493797e-05,0.97521573
PC472,201.0625,6.4678585e-05,0.9752804
PC473,327.25,6.454645e-05,0.97534496
PC474,339.225,6.448559e-05,0.97540945
PC475,339.225,6.420936e-05,0.97547364
PC476,186.05,6.4046115e-05,0.9755377
PC477,269.2625,6.385813e-05,0.97560155
PC478,126.925,6.350179e-05,0.97566503
PC479,175.0375,6.330588e-05,0.97572833
PC480,133.025,6.291257e-05,0.9757912
PC481,217.0375,6.281921e-05,0.97585404
PC482,186.05,6.259207e-05,0.9759166
PC483,186.0625,6.2463514e-05,0.9759791
PC484,201.125,6.227983e-05,0.9760414
PC485,201.125,6.213415e-05,0.9761035
PC486,151.0375,6.202454e-05,0.97616553
PC487,600.525,6.1878265e-05,0.9762274
PC488,188.0625,6.158267e-05,0.976289
PC489,186.05,6.1281135e-05,0.97635025
PC490,186.05,6.0795606e-05,0.97641104
PC491,161.075,6.0506114e-05,0.97647154
PC492,600.525,6.0439776e-05,0.976532
PC493,138.025,6.015579e-05,0.9765921
PC494,217.025,6.0016446e-05,0.97665215
PC495,519.175,5.969263e-05,0.9767118
PC496,201.0375,5.939735e-05,0.97677124
PC497,201.0375,5.9230042e-05,0.9768305
PC498,327.25,5.891566e-05,0.9768894
PC499,188.05,5.8736663e-05,0.9769481
PC500,186.0625,5.843207e-05,0.9770065
PC501,175.0375,5.8300837e-05,0.9770648
PC502,265.175,5.821212e-05,0.977123
PC503,201.0625,5.7926864e-05,0.97718096
PC504,186.0625,5.753085e-05,0.9772385
PC505,311.2,5.735366e-05,0.9772958
PC506,217.025,5.722346e-05,0.97735304
PC507,175.0375,5.699194e-05,0.97741
PC508,248.0875,5.6839664e-05,0.9774669
PC509,253.225,5.646137e-05,0.9775233
PC510,183.0125,5.6315985e-05,0.97757965
PC511,327.25,5.6022418e-05,0.9776357
PC512,186.0625,5.5750126e-05,0.9776914
PC513,186.05,5.5621676e-05,0.977747
PC514,161.075,5.544824e-05,0.97780246
PC515,89.0375,5.5362663e-05,0.9778578
PC516,175.0375,5.5080724e-05,0.9779129
PC517,175.0375,5.5028868e-05,0.9779679
PC518,126.925,5.4823453e-05,0.97802275
PC519,175.0375,5.4730423e-05,0.9780775
PC520,234.9875,5.4445056e-05,0.9781319
PC521,303.25,5.414233e-05,0.978186
PC522,151.0375,5.3938387e-05,0.97823995
PC523,175.0375,5.3814725e-05,0.9782938
PC524,169.0,5.3617936e-05,0.9783474
PC525,186.0625,5.3450753e-05,0.9784009
PC526,186.05,5.3141677e-05,0.97845405
PC527,201.0625,5.3063573e-05,0.9785071
PC528,175.0375,5.2954994e-05,0.97856003
PC529,126.925,5.2856325e-05,0.9786129
PC530,519.175,5.2536278e-05,0.9786654
PC531,303.25,5.2250085e-05,0.9787177
PC532,187.0375,5.2049876e-05,0.9787697
PC533,146.9875,5.178371e-05,0.9788215
PC534,186.05,5.1730807e-05,0.97887325
PC535,626.55,5.153404e-05,0.9789248
PC536,201.125,5.1478637e-05,0.9789763
PC537,422.25,5.122285e-05,0.9790275
PC538,173.0875,5.1144754e-05,0.97907865
PC539,227.0125,5.1032916e-05,0.9791297
PC540,89.025,5.0915496e-05,0.9791806
PC541,137.05,5.064911e-05,0.97923124
PC542,96.975,5.0373095e-05,0.9792816
PC543,175.0375,5.0295544e-05,0.9793319
PC544,186.05,4.9981558e-05,0.9793819
PC545,422.25,4.969577e-05,0.9794316
PC546,186.0625,4.942929e-05,0.97948104
PC547,126.925,4.923862e-05,0.9795303
PC548,600.525,4.912634e-05,0.9795794
PC549,422.25,4.8863632e-05,0.97962826
PC550,186.0625,4.835814e-05,0.9796766
PC551,217.0625,4.8060294e-05,0.97972465
PC552,89.025,4.7894475e-05,0.97977257
PC553,186.05,4.7605605e-05,0.9798202
PC554,188.0625,4.749221e-05,0.9798677
PC555,133.025,4.7223937e-05,0.9799149
PC556,186.05,4.6932153e-05,0.9799618
PC557,217.025,4.6728717e-05,0.98000854
PC558,175.0375,4.6439814e-05,0.980055
PC559,201.0375,4.6227615e-05,0.9801012
PC560,186.05,4.611194e-05,0.98014736
PC561,249.1625,4.5929435e-05,0.9801933
PC562,421.2625,4.5672798e-05,0.980239
PC563,151.0375,4.5554923e-05,0.9802845
PC564,421.2625,4.5255285e-05,0.98032975
PC565,168.85,4.5032746e-05,0.9803748
PC566,422.25,4.483783e-05,0.98041964
PC567,126.925,4.4713233e-05,0.98046434
PC568,186.0625,4.451646e-05,0.98050886
PC569,133.025,4.4386943e-05,0.98055327
PC570,151.0375,4.4202126e-05,0.9805975
PC571,146.9875,4.4098128e-05,0.9806416
PC572,421.2625,4.3997712e-05,0.9806856
PC573,137.05,4.355904e-05,0.98072916
PC574,147.0,4.3494863e-05,0.9807727
PC575,138.025,4.3157816e-05,0.9808158
PC576,293.2,4.3145497e-05,0.980859
PC577,126.925,4.285666e-05,0.98090184
PC578,421.2625,4.26465e-05,0.98094445
PC579,327.25,4.2506672e-05,0.98098695
PC580,227.0125,4.2421412e-05,0.9810294
PC581,126.925,4.2002448e-05,0.9810714
PC582,421.2625,4.1745203e-05,0.98111314
PC583,89.0375,4.1667605e-05,0.9811548
PC584,151.0375,4.148109e-05,0.9811963
PC585,303.25,4.1478077e-05,0.98123777
PC586,161.075,4.1199375e-05,0.98127896
PC587,126.925,4.0964616e-05,0.9813199
PC588,327.25,4.085911e-05,0.9813608
PC589,303.25,4.0308078e-05,0.9814011
PC590,188.05,4.020284e-05,0.98144126
PC591,188.0625,3.996874e-05,0.98148125
PC592,201.0375,3.954496e-05,0.9815208
PC593,188.0625,3.9455506e-05,0.98156023
PC594,234.9875,3.9213333e-05,0.98159945
PC595,96.9625,3.9013303e-05,0.9816385
PC596,201.0625,3.878842e-05,0.9816773
PC597,188.0625,3.8716833e-05,0.98171604
PC598,217.025,3.8439757e-05,0.9817545
PC599,188.0625,3.8354574e-05,0.9817928
PC600,186.05,3.816738e-05,0.98183095
PC601,175.0375,3.8072645e-05,0.98186904
PC602,201.0375,3.787661e-05,0.9819069
PC603,186.0625,3.7666185e-05,0.98194456
PC604,201.125,3.7404527e-05,0.981982
PC605,303.25,3.728948e-05,0.9820193
PC606,201.0375,3.7156875e-05,0.98205644
PC607,186.05,3.7060698e-05,0.9820935
PC608,89.025,3.691987e-05,0.9821304
PC609,239.075,3.6812908e-05,0.98216724
PC610,145.075,3.6567006e-05,0.9822038
PC611,186.0625,3.6542035e-05,0.9822403
PC612,186.0625,3.631509e-05,0.9822766
PC613,201.0375,3.6069905e-05,0.9823127
PC614,175.0375,3.5988054e-05,0.9823487
PC615,151.0375,3.583221e-05,0.9823845
PC616,161.075,3.5776986e-05,0.98242027
PC617,126.925,3.5547593e-05,0.9824558
PC618,248.9625,3.531266e-05,0.9824911
PC619,201.0375,3.5062465e-05,0.9825261
PC620,188.0625,3.5015513e-05,0.9825611
PC621,186.0625,3.4906534e-05,0.98259604
PC622,303.25,3.4790723e-05,0.98263085
PC623,572.5,3.4676497e-05,0.98266554
PC624,572.5,3.4462875e-05,0.9827
PC625,186.0625,3.409639e-05,0.9827341
PC626,138.025,3.394552e-05,0.98276806
PC627,175.0375,3.367863e-05,0.98280174
PC628,572.5,3.354127e-05,0.9828353
PC629,327.25,3.333355e-05,0.9828686
PC630,452.425,3.3203236e-05,0.9829018
