PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC0,325.1875,0.48851424,0.48851424
PC1,146.9625,0.1994296,0.6879438
PC2,146.9625,0.03642913,0.7243729
PC3,255.225,0.0104288105,0.7348017
PC4,146.975,0.008654882,0.7434566
PC5,96.9625,0.0036114124,0.747068
PC6,96.9625,0.0030098932,0.7500779
PC7,96.9625,0.0023218945,0.7523998
PC8,325.1875,0.002133968,0.75453377
PC9,325.1875,0.0020051738,0.7565389
PC10,311.1625,0.0016498744,0.7581888
PC11,311.175,0.0014423438,0.75963116
PC12,339.2,0.0013949717,0.76102614
PC13,339.2125,0.0013173755,0.7623435
PC14,339.2,0.0012773381,0.76362085
PC15,325.175,0.0012001282,0.764821
PC16,325.2,0.0010908248,0.7659118
PC17,339.1875,0.0010368502,0.76694864
PC18,339.1875,0.00094978587,0.76789844
PC19,255.225,0.0008340431,0.7687325
PC20,297.15,0.0008160021,0.7695485
PC21,297.15,0.0007986271,0.7703471
PC22,255.2375,0.000748762,0.7710959
PC23,311.15,0.0007160135,0.7718119
PC24,283.275,0.00070252863,0.7725144
PC25,265.1625,0.00065059535,0.773165
PC26,146.9875,0.0006311248,0.77379614
PC27,146.9875,0.0006207046,0.77441686
PC28,339.225,0.00061116175,0.77502805
PC29,283.275,0.00059577404,0.7756238
PC30,283.2625,0.00059026654,0.77621406
PC31,248.075,0.00056812726,0.7767822
PC32,248.075,0.000556863,0.7773391
PC33,255.25,0.00053249445,0.7778716
PC34,339.175,0.00050329656,0.7783749
PC35,297.1625,0.0004981488,0.7788731
PC36,311.2,0.00048569057,0.7793588
PC37,283.25,0.00047347433,0.7798323
PC38,174.0,0.0004575346,0.7802898
PC39,312.175,0.0004533205,0.7807431
PC40,340.2125,0.0004426177,0.78118575
PC41,309.175,0.0004321118,0.7816179
PC42,312.175,0.00042253154,0.7820404
PC43,340.2,0.00040845296,0.7824489
PC44,297.175,0.00040214893,0.78285104
PC45,248.0875,0.00038921018,0.78324026
PC46,326.2,0.00037849406,0.78361875
PC47,326.175,0.00037504607,0.7839938
PC48,297.1375,0.00036044524,0.7843542
PC49,297.1375,0.00035757627,0.7847118
PC50,297.1375,0.0003561784,0.785068
PC51,340.2,0.00034598005,0.785414
PC52,326.1875,0.00033990873,0.7857539
PC53,283.2875,0.00033626147,0.7860902
PC54,283.2875,0.00032655752,0.78641677
PC55,325.225,0.00032314152,0.7867399
PC56,174.0125,0.00031380355,0.7870537
PC57,312.1625,0.000311453,0.78736514
PC58,174.0125,0.00030170113,0.78766686
PC59,265.175,0.00029567553,0.78796256
PC60,174.0125,0.0002907849,0.78825337
PC61,265.175,0.00028296022,0.7885363
PC62,339.2375,0.00027686942,0.7888132
PC63,309.1625,0.00027406286,0.78908724
PC64,309.1625,0.00027108612,0.7893583
PC65,293.175,0.0002692657,0.7896276
PC66,182.0,0.00026233072,0.78988993
PC67,312.1875,0.0002590186,0.790149
PC68,312.1875,0.0002530327,0.790402
PC69,340.1875,0.00024940094,0.7906514
PC70,182.0,0.00024473853,0.7908961
