PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC215,276.0875,0.00075148244,0.905914
PC216,917.6125,0.0007452498,0.90665925
PC217,92.9375,0.00073357654,0.9073928
PC218,942.3625,0.0007274893,0.9081203
PC219,1170.8375,0.00071630167,0.9088366
PC220,255.2625,0.000711439,0.90954804
PC221,265.175,0.0007017419,0.91024977
PC222,212.1125,0.00069664145,0.9109464
PC223,266.625,0.0006848998,0.91163135
PC224,1170.8375,0.0006757307,0.9123071
PC225,939.5875,0.00066890375,0.91297597
PC226,119.9625,0.0006653348,0.9136413
PC227,451.125,0.00065279007,0.91429406
PC228,173.1,0.0006506983,0.91494477
PC229,591.3,0.0006471209,0.9155919
PC230,939.5875,0.0006411339,0.916233
PC231,119.9625,0.0006308126,0.9168638
PC232,591.3,0.0006299784,0.91749376
PC233,121.95,0.0006240848,0.9181178
PC234,591.3,0.0006173183,0.91873515
PC235,311.15,0.00061172876,0.91934687
PC236,147.0,0.00060854846,0.91995543
PC237,340.2125,0.0006045411,0.92056
PC238,1045.4875,0.0005982901,0.9211583
PC239,174.0125,0.0005915508,0.9217499
PC240,309.2125,0.00058782037,0.9223377
PC241,128.0375,0.0005855089,0.9229232
PC242,217.05,0.0005804276,0.92350364
PC243,174.0625,0.00057693187,0.92408055
PC244,187.0375,0.0005682571,0.9246488
PC245,148.975,0.0005611201,0.92520994
PC246,477.3375,0.00055221096,0.9257622
PC247,162.05,0.0005488665,0.926311
PC248,359.5125,0.00054488744,0.9268559
PC249,309.1625,0.00054112263,0.9273971
PC250,174.0,0.00053654955,0.92793363
PC251,357.1625,0.0005271885,0.92846084
PC252,126.9125,0.0005240609,0.9289849
PC253,564.3875,0.00052280247,0.9295077
PC254,284.275,0.0005184522,0.9300261
PC255,54.2375,0.000514719,0.93054086
PC256,128.0375,0.0005107928,0.9310517
PC257,255.25,0.0005061762,0.93155783
PC258,54.2375,0.0005018479,0.9320597
PC259,284.275,0.0004948458,0.93255454
PC260,564.3875,0.0004918601,0.9330464
PC261,174.0375,0.00048475995,0.93353117
PC262,174.0,0.00048311148,0.93401426
PC263,340.2125,0.000476939,0.9344912
PC264,51.1,0.00047417305,0.9349654
PC265,133.9875,0.0004672573,0.9354326
PC266,283.2875,0.00046480246,0.9358974
PC267,162.95,0.0004595581,0.93635696
PC268,1059.3125,0.00045728672,0.93681425
PC269,102.0,0.00045077608,0.93726504
PC270,146.975,0.0004489605,0.937714
PC271,325.1625,0.0004477352,0.93816173
PC272,313.175,0.00044148817,0.9386032
PC273,313.175,0.00043752333,0.9390407
PC274,187.1,0.0004342581,0.939475
PC275,60.0,0.00042800483,0.939903
PC276,146.05,0.0004228178,0.94032586
PC277,293.1625,0.00042115684,0.940747
PC278,146.05,0.00042003824,0.94116706
PC279,265.175,0.0004175649,0.94158465
PC280,340.225,0.0004135838,0.94199824
PC281,545.325,0.00040802703,0.9424063
PC282,293.1875,0.00040695185,0.9428133
PC283,800.7375,0.00040163947,0.9432149
PC284,202.0125,0.00039935272,0.94361424
PC285,146.05,0.0003941799,0.9440084
PC286,1185.8375,0.0003885295,0.9443969
PC287,283.2875,0.0003840497,0.94478095
PC288,312.1875,0.000379362,0.9451603
PC289,146.05,0.00037878248,0.9455391
PC290,217.05,0.0003746477,0.9459138
PC291,379.1,0.00036946574,0.9462833
PC292,313.1625,0.00036340646,0.9466467
PC293,146.05,0.0003610682,0.9470078
PC294,377.1125,0.00035246206,0.9473602
PC295,187.0375,0.000350709,0.94771093
PC296,486.2,0.00034544937,0.9480564
PC297,174.0125,0.00034087422,0.9483973
PC298,204.0125,0.0003388101,0.9487361
PC299,666.0625,0.00033276956,0.94906884
PC300,126.9125,0.00033222957,0.9494011
