PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC75,187.1125,0.00039880353,0.83933103
PC76,253.2375,0.00039431237,0.8397253
PC77,422.2625,0.00039330765,0.84011865
PC78,256.25,0.00039185953,0.8405105
PC79,174.025,0.0003865356,0.840897
PC80,293.2,0.00038394067,0.84128094
PC81,253.2375,0.00038301057,0.84166396
PC82,284.2875,0.00037906613,0.84204304
PC83,422.25,0.00037405695,0.8424171
PC84,337.225,0.0003733962,0.84279054
PC85,253.2375,0.00037204477,0.8431626
PC86,256.2625,0.0003689993,0.8435316
PC87,146.975,0.00036371636,0.8438953
PC88,96.975,0.0003614354,0.84425676
PC89,221.1,0.0003570178,0.8446138
PC90,269.2625,0.00035452683,0.8449683
PC91,146.9875,0.0003515118,0.8453198
PC92,221.1,0.00035077924,0.8456706
PC93,297.175,0.0003474584,0.846018
PC94,311.2,0.00034676355,0.8463648
PC95,284.2875,0.00034358702,0.84670836
PC96,174.0125,0.00033823604,0.8470466
PC97,221.1,0.00033580736,0.8473824
PC98,256.2625,0.00033542686,0.8477179
PC99,422.25,0.00033400208,0.8480519
PC100,397.25,0.00033175864,0.84838367
PC101,422.25,0.00032932372,0.848713
PC102,337.225,0.0003267775,0.84903973
PC103,422.25,0.00032349658,0.8493632
PC104,221.1,0.00032325715,0.84968644
PC105,168.85,0.00032173743,0.8500082
PC106,227.225,0.00031874413,0.85032696
PC107,325.225,0.00031742713,0.8506444
PC108,256.2625,0.00031523543,0.85095966
PC109,187.1125,0.00031298774,0.85127264
PC110,170.85,0.00031228524,0.8515849
PC111,227.225,0.0003084949,0.8518934
PC112,312.1875,0.0003073067,0.85220075
PC113,96.975,0.0003064079,0.8525072
PC114,293.1875,0.00030382958,0.852811
PC115,227.2125,0.00030328482,0.85311425
PC116,281.2625,0.00030179284,0.853416
PC117,246.975,0.00030077327,0.8537168
PC118,201.0625,0.00029931095,0.8540161
PC119,422.2625,0.000297909,0.854314
PC120,279.1875,0.00029573037,0.8546098
PC121,246.975,0.00029493205,0.8549047
PC122,397.25,0.0002934272,0.85519814
PC123,227.225,0.0002918834,0.85549
PC124,421.275,0.00029092387,0.85578096
PC125,422.25,0.00028909364,0.85607004
PC126,246.975,0.0002875038,0.8563576
PC127,246.975,0.00028654182,0.8566441
PC128,201.0625,0.0002842273,0.85692835
PC129,221.1,0.0002839075,0.85721225
PC130,172.85,0.00028278749,0.857495
PC131,187.1125,0.00028103412,0.85777605
PC132,246.975,0.00027932727,0.85805535
PC133,421.275,0.00027755118,0.85833293
PC134,215.05,0.00027643685,0.8586094
PC135,337.2375,0.0002755124,0.8588849
PC136,284.2875,0.00027333316,0.8591582
PC137,174.025,0.00027173175,0.85942996
PC138,209.9625,0.00027067476,0.8597006
PC139,209.9625,0.00026973887,0.85997033
PC140,339.2375,0.00026903523,0.8602394
PC141,417.2375,0.00026784686,0.86050725
PC142,209.9625,0.00026602537,0.86077327
PC143,246.975,0.00026494384,0.8610382
PC144,397.2625,0.0002642146,0.86130244
PC145,246.975,0.0002639977,0.8615664
PC146,209.9625,0.00026287764,0.8618293
PC147,397.25,0.00026201643,0.8620913
PC148,209.9625,0.00026001292,0.8623513
PC149,281.2625,0.00025911833,0.8626104
PC150,209.9625,0.00025772906,0.86286813
PC151,326.2125,0.00025730664,0.86312544
PC152,423.25,0.00025508122,0.86338055
PC153,283.3,0.00025303112,0.8636336
PC154,422.2625,0.00025250565,0.86388606
PC155,281.2625,0.0002520251,0.86413807
PC156,246.975,0.0002517583,0.86438984
PC157,312.1875,0.0002512137,0.8646411
PC158,209.9625,0.00024960432,0.8648907
PC159,246.975,0.0002484774,0.8651392
PC160,255.2375,0.00024751975,0.8653867
PC161,201.0625,0.00024642146,0.86563313
PC162,175.0375,0.0002460109,0.8658791
PC163,417.2375,0.00024463094,0.86612374
PC164,209.9625,0.00024350594,0.8663672
PC165,397.2625,0.00024190008,0.8666091
PC166,266.175,0.00024149411,0.8668506
PC167,423.2625,0.00024090912,0.86709154
PC168,187.1125,0.00023953411,0.8673311
PC169,340.225,0.00023895862,0.86757004
PC170,174.8375,0.0002382465,0.8678083
PC171,209.9625,0.00023711917,0.8680454
PC172,279.1875,0.00023602898,0.8682814
PC173,94.9875,0.00023519457,0.8685166
PC174,94.9875,0.00023424048,0.8687509
PC175,284.3,0.00023374696,0.86898464
PC176,215.05,0.00023351167,0.8692182
PC177,147.0,0.00023288705,0.86945105
PC178,175.0375,0.00023226312,0.8696833
PC179,353.225,0.00023106474,0.8699144
PC180,423.25,0.00022993505,0.87014437
PC181,137.05,0.0002291074,0.8703735
PC182,246.975,0.00022764059,0.8706011
PC183,146.9875,0.0002270316,0.87082815
PC184,209.9625,0.0002264103,0.8710546
PC185,137.05,0.00022602326,0.8712806
PC186,209.9625,0.00022566733,0.8715063
PC187,137.05,0.00022481939,0.8717311
PC188,146.9875,0.00022427474,0.8719554
PC189,421.275,0.0002240681,0.87217945
PC190,174.025,0.00022366544,0.8724031
PC191,255.2375,0.00022143814,0.8726245
PC192,255.2375,0.00022118127,0.8728457
PC193,175.0375,0.00022028766,0.873066
PC194,325.225,0.00021994898,0.87328595
PC195,297.2625,0.00021881393,0.87350476
PC196,279.175,0.00021822142,0.873723
PC197,175.0375,0.00021758174,0.8739405
PC198,175.0375,0.00021724938,0.8741578
PC199,168.85,0.0002164677,0.8743743
PC200,255.2375,0.0002160523,0.87459034
PC201,313.2125,0.00021526281,0.8748056
PC202,353.2125,0.00021481415,0.87502044
PC203,246.975,0.00021357778,0.875234
PC204,421.2375,0.00021309804,0.8754471
PC205,417.2375,0.00021197762,0.87565905
PC206,147.0,0.00021152219,0.8758706
PC207,175.0375,0.00021058033,0.87608117
PC208,175.0375,0.00021012237,0.8762913
PC209,421.275,0.00020989183,0.87650114
PC210,293.2125,0.00020889442,0.87671006
PC211,94.9875,0.00020858609,0.8769186
PC212,325.225,0.0002080545,0.8771267
PC213,174.025,0.00020698813,0.8773337
PC214,340.2375,0.0002068638,0.8775406
PC215,519.175,0.00020596482,0.8777466
PC216,266.1625,0.00020481563,0.8779514
PC217,256.2625,0.00020343112,0.8781548
PC218,201.0625,0.00020319929,0.878358
PC219,172.85,0.00020287833,0.8785609
PC220,146.975,0.00020255025,0.87876344
PC221,174.8375,0.00020143461,0.8789649
PC222,175.0375,0.00020136875,0.87916625
PC223,339.2375,0.00020077973,0.87936705
PC224,326.2125,0.00020002168,0.8795671
PC225,59.2375,0.00019982478,0.87976694
PC226,281.275,0.00019869991,0.87996566
PC227,377.1125,0.00019810977,0.8801638
PC228,201.0625,0.00019744576,0.88036126
PC229,248.0875,0.00019697398,0.88055825
PC230,145.0625,0.00019675965,0.880755
PC231,397.25,0.00019595056,0.880951
PC232,281.2625,0.00019559008,0.88114655
PC233,248.0875,0.00019515057,0.8813417
PC234,215.05,0.00019398789,0.8815357
PC235,340.2375,0.00019324948,0.88172895
PC236,519.1875,0.00019287787,0.8819218
PC237,209.9625,0.00019246519,0.8821143
PC238,326.2,0.00019217162,0.88230646
PC239,519.1875,0.0001912732,0.8824977
PC240,284.3,0.00019095727,0.8826887
PC241,339.2375,0.0001903717,0.8828791
PC242,281.2625,0.00019014481,0.8830692
PC243,170.8375,0.0001896843,0.8832589
PC244,137.05,0.00018879659,0.88344765
PC245,312.1875,0.00018836188,0.883636
PC246,209.9625,0.00018824934,0.8838242
PC247,227.225,0.0001876136,0.88401186
PC248,246.975,0.0001875815,0.88419944
PC249,283.3,0.00018683137,0.8843863
PC250,255.2375,0.00018676599,0.88457304
PC251,201.0625,0.00018517325,0.88475823
PC252,423.2625,0.00018495551,0.8849432
PC253,367.3875,0.0001842999,0.8851275
PC254,172.85,0.00018327367,0.88531077
PC255,417.2375,0.00018301135,0.88549376
PC256,173.1,0.00018242827,0.8856762
PC257,174.025,0.0001821977,0.8858584
PC258,175.0375,0.00018201552,0.88604045
PC259,175.0375,0.00018143076,0.8862219
PC260,172.85,0.00018128686,0.88640314
PC261,242.2375,0.00018079959,0.8865839
PC262,173.1,0.00018040238,0.88676435
PC263,266.1625,0.00017977206,0.8869441
PC264,279.1875,0.00017931148,0.8871234
PC265,284.275,0.00017846994,0.88730186
PC266,313.2125,0.00017804174,0.8874799
PC267,283.3,0.00017755361,0.88765746
PC268,209.9625,0.0001763209,0.8878338
PC269,367.2625,0.00017617871,0.88800997
PC270,367.3875,0.0001756818,0.8881856
PC271,340.2375,0.00017528588,0.8883609
PC272,341.2375,0.00017517126,0.8885361
PC273,312.1875,0.0001747453,0.88871086
PC274,174.025,0.00017468767,0.88888556
PC275,340.2375,0.0001738335,0.88905936
PC276,293.1875,0.00017351945,0.8892329
PC277,293.2125,0.00017275449,0.8894056
PC278,147.0,0.0001725335,0.88957816
PC279,309.1875,0.000172421,0.8897506
PC280,341.2375,0.00017193833,0.88992256
PC281,283.3,0.000171757,0.89009434
PC282,284.3,0.00017090558,0.8902652
PC283,284.3,0.00017044335,0.8904357
PC284,281.275,0.00016981797,0.8906055
PC285,170.85,0.00016933332,0.89077485
PC286,255.2375,0.00016868323,0.8909435
PC287,281.2625,0.00016843477,0.89111197
PC288,137.05,0.00016818759,0.8912802
PC289,293.2125,0.00016729668,0.8914475
PC290,172.8375,0.00016705004,0.89161456
PC291,174.025,0.00016644201,0.891781
PC292,417.25,0.00016633574,0.8919473
PC293,284.3,0.0001654074,0.89211273
PC294,282.275,0.000164896,0.8922776
PC295,377.1125,0.00016446573,0.89244205
PC296,479.2125,0.00016394742,0.892606
PC297,340.2375,0.00016376248,0.89276975
PC298,248.6,0.00016348089,0.89293325
PC299,354.225,0.00016319481,0.89309645
PC300,183.025,0.00016284385,0.8932593
PC301,341.2375,0.0001622448,0.89342153
PC302,174.025,0.00016177593,0.8935833
PC303,326.2125,0.00016167085,0.89374495
PC304,283.3,0.00016118644,0.8939061
PC305,519.1875,0.00016070949,0.8940668
PC306,312.2,0.00016022459,0.894227
PC307,417.2375,0.00016002456,0.89438707
PC308,241.225,0.00015978253,0.89454687
PC309,187.1125,0.00015966095,0.89470655
PC310,326.2125,0.00015921184,0.89486575
PC311,163.0,0.0001588733,0.8950246
PC312,209.9625,0.00015850215,0.8951831
PC313,353.225,0.00015770986,0.8953408
PC314,279.1875,0.00015722947,0.89549804
PC315,279.1875,0.0001568637,0.8956549
PC316,340.2375,0.0001567243,0.8958116
PC317,337.2375,0.00015623118,0.89596784
PC318,311.2,0.00015587581,0.8961237
PC319,339.2375,0.00015528344,0.896279
PC320,253.2375,0.00015474523,0.8964337
PC321,174.025,0.00015438734,0.8965881
PC322,293.2125,0.00015408658,0.89674217
PC323,293.1875,0.00015370543,0.8968959
PC324,253.2375,0.00015359421,0.8970495
PC325,146.9875,0.0001530798,0.89720255
PC326,281.275,0.00015297931,0.89735556
PC327,172.85,0.00015263291,0.8975082
PC328,293.1875,0.00015204775,0.89766026
PC329,172.85,0.00015194363,0.8978122
PC330,309.1875,0.00015178557,0.897964
PC331,326.2,0.00015127793,0.8981153
PC332,269.275,0.00015078974,0.8982661
PC333,313.2,0.00015074441,0.8984168
PC334,174.025,0.00014979934,0.8985666
PC335,367.2625,0.00014966512,0.8987163
PC336,170.9,0.00014931956,0.8988656
PC337,279.1875,0.00014867783,0.89901423
PC338,417.2375,0.00014812959,0.89916235
PC339,423.25,0.00014785443,0.89931023
PC340,283.3,0.00014775335,0.899458
PC341,326.2,0.00014735381,0.89960533
PC342,283.3,0.00014676906,0.8997521
PC343,367.375,0.00014663488,0.8998987
PC344,67.5625,0.00014611904,0.9000448
PC345,149.0,0.00014600961,0.90019083
PC346,293.2125,0.00014562065,0.90033644
PC347,341.2375,0.00014538795,0.9004818
PC348,235.0,0.00014509125,0.9006269
PC349,465.325,0.00014463984,0.90077156
PC350,397.25,0.0001444453,0.900916
PC351,173.1,0.00014418068,0.90106016
PC352,422.2375,0.00014395821,0.9012041
PC353,279.25,0.00014351506,0.90134764
PC354,519.1875,0.00014294943,0.90149057
PC355,180.9375,0.00014261203,0.9016332
PC356,175.0375,0.00014250238,0.9017757
PC357,266.175,0.00014204762,0.90191776
PC358,377.1125,0.0001420006,0.90205973
PC359,353.2125,0.00014186832,0.9022016
PC360,381.25,0.00014133895,0.9023429
PC361,183.025,0.00014116634,0.90248406
PC362,187.1125,0.00014102523,0.9026251
PC363,283.3,0.00014046984,0.9027656
PC364,209.9625,0.0001402561,0.9029058
PC365,201.0625,0.00014008007,0.9030459
PC366,284.3,0.00013971502,0.9031856
PC367,422.25,0.00013929875,0.9033249
PC368,253.2375,0.00013894097,0.90346384
PC369,397.25,0.00013843396,0.9036023
PC370,367.3875,0.00013840506,0.9037407
PC371,89.025,0.00013816841,0.90387887
PC372,313.2125,0.00013807727,0.904017
PC373,293.2125,0.00013782144,0.9041548
PC374,94.9375,0.00013743519,0.9042922
PC375,248.0875,0.0001372521,0.9044295
PC376,341.25,0.00013701744,0.9045665
PC377,519.1875,0.00013672785,0.90470326
PC378,367.2625,0.00013661597,0.9048399
PC379,269.275,0.00013599641,0.9049759
PC380,325.225,0.00013573801,0.9051116
PC381,217.025,0.00013533096,0.9052469
PC382,311.175,0.00013508725,0.905382
PC383,293.2125,0.00013479976,0.9055168
PC384,121.0375,0.0001346564,0.90565145
PC385,340.2375,0.00013435408,0.9057858
PC386,422.275,0.00013411514,0.9059199
PC387,170.8375,0.00013387516,0.9060538
PC388,425.2875,0.00013335493,0.9061871
PC389,397.35,0.00013315729,0.9063203
PC390,311.2,0.00013301487,0.9064533
PC391,397.2625,0.00013273646,0.90658605
PC392,119.9625,0.00013259788,0.9067187
PC393,111.9625,0.00013227559,0.90685093
PC394,367.2625,0.0001320034,0.90698296
PC395,422.2625,0.00013181653,0.9071148
PC396,266.175,0.00013159009,0.9072464
PC397,174.025,0.00013155196,0.90737796
PC398,293.2125,0.0001311002,0.907509
PC399,170.85,0.00013106695,0.9076401
PC400,94.9875,0.0001307116,0.9077708
PC401,293.2125,0.00013049872,0.9079013
PC402,313.2,0.00013023379,0.9080315
PC403,337.2375,0.00013016965,0.9081617
PC404,283.3,0.00012970193,0.9082914
PC405,283.3,0.0001295049,0.9084209
PC406,145.0625,0.00012907141,0.90854996
PC407,313.2125,0.00012881249,0.90867877
PC408,92.9375,0.00012875668,0.9088075
PC409,340.225,0.00012831354,0.90893584
PC410,353.2125,0.0001282355,0.90906405
PC411,342.25,0.00012804818,0.9091921
PC412,337.2375,0.00012792784,0.90932
PC413,201.0375,0.00012766104,0.90944767
PC414,377.1125,0.00012750321,0.90957516
PC415,311.175,0.00012722,0.90970236
PC416,377.1125,0.00012713266,0.9098295
PC417,377.1125,0.00012684675,0.90995634
PC418,173.1,0.00012664279,0.910083
PC419,96.975,0.00012634201,0.91020936
PC420,283.3,0.00012596816,0.9103353
PC421,339.2375,0.00012573479,0.910461
PC422,187.1125,0.00012556369,0.9105866
PC423,321.2375,0.00012537416,0.91071194
PC424,519.175,0.00012514753,0.9108371
PC425,423.25,0.00012492578,0.91096205
PC426,233.175,0.00012463552,0.9110867
PC427,293.1875,0.00012445256,0.91121113
PC428,163.0,0.00012429255,0.9113354
PC429,367.2625,0.00012410717,0.9114595
PC430,201.0625,0.0001237961,0.9115833
PC431,267.25,0.00012367718,0.911707
PC432,297.2625,0.0001233061,0.9118303
PC433,269.2625,0.00012325737,0.91195357
PC434,311.175,0.00012289228,0.9120765
PC435,357.2125,0.00012269523,0.91219914
PC436,340.2375,0.00012247376,0.9123216
PC437,337.2375,0.00012220768,0.9124438
PC438,172.85,0.00012191051,0.9125657
PC439,283.3,0.00012177486,0.9126875
PC440,233.175,0.00012154507,0.912809
PC441,283.3,0.0001212748,0.9129303
PC442,169.0,0.00012093132,0.91305125
PC443,172.85,0.000120715806,0.91317195
PC444,341.2375,0.00012061784,0.9132926
PC445,187.1125,0.00012031951,0.9134129
PC446,180.9375,0.000120293815,0.9135332
PC447,367.275,0.00012002712,0.91365325
PC448,341.2375,0.00011975119,0.913773
PC449,209.1,0.00011948223,0.9138925
PC450,138.025,0.00011901428,0.91401154
PC451,266.1625,0.000118898795,0.91413045
PC452,367.275,0.00011856301,0.914249
PC453,398.2625,0.0001184874,0.9143675
PC454,326.2125,0.00011826869,0.91448575
PC455,170.8375,0.00011825784,0.914604
PC456,227.2125,0.00011799554,0.914722
PC457,279.25,0.00011793255,0.91484
PC458,189.075,0.00011780299,0.91495776
PC459,313.1875,0.00011731103,0.91507506
PC460,397.2375,0.000117124386,0.9151922
PC461,313.2125,0.000117069394,0.91530925
PC462,248.0875,0.00011670903,0.91542596
PC463,242.2375,0.0001166957,0.91554266
PC464,313.2125,0.0001163058,0.91565895
PC465,175.0375,0.00011619133,0.9157751
PC466,183.025,0.000116037976,0.9158912
PC467,169.0,0.00011590403,0.9160071
PC468,152.925,0.00011577809,0.91612285
PC469,233.175,0.0001153878,0.91623825
PC470,417.2375,0.000115272764,0.9163535
PC471,417.2375,0.000115215,0.91646874
PC472,246.975,0.0001149682,0.9165837
PC473,310.1875,0.00011481833,0.9166985
PC474,175.0375,0.00011453433,0.9168131
PC475,340.2375,0.000114289986,0.91692734
PC476,519.175,0.00011413744,0.9170415
PC477,174.05,0.00011405981,0.91715556
PC478,297.2625,0.00011393413,0.91726947
PC479,175.0375,0.00011376577,0.91738325
PC480,284.275,0.000113570066,0.9174968
PC481,146.9875,0.000113449074,0.9176102
PC482,240.0625,0.00011308471,0.9177233
PC483,284.275,0.0001128638,0.9178362
PC484,173.1,0.00011267284,0.91794884
PC485,174.025,0.00011235457,0.9180612
PC486,294.2,0.00011217508,0.9181734
PC487,148.9875,0.000112104986,0.9182855
PC488,284.3,0.00011192002,0.9183974
PC489,337.2375,0.000111752386,0.9185092
PC490,171.1125,0.00011143092,0.91862065
PC491,341.2375,0.0001113944,0.91873205
PC492,137.05,0.00011134081,0.9188434
PC493,313.2125,0.00011083042,0.9189542
PC494,113.0,0.00011075001,0.91906494
PC495,339.35,0.00011063055,0.91917557
PC496,242.2375,0.00011035953,0.91928595
PC497,337.2375,0.00011017108,0.9193961
PC498,283.3,0.00010985152,0.91950595
PC499,119.9625,0.00010972725,0.9196157
PC500,217.05,0.00010962183,0.9197253
PC501,279.2625,0.00010950032,0.9198348
PC502,249.075,0.00010919456,0.919944
PC503,299.275,0.00010901171,0.920053
PC504,441.2875,0.00010882857,0.92016184
PC505,297.2625,0.00010859523,0.92027044
PC506,423.25,0.00010842488,0.92037886
PC507,397.35,0.00010837696,0.9204872
PC508,266.1625,0.00010821227,0.92059547
PC509,321.225,0.00010800871,0.9207035
PC510,283.3,0.000107786815,0.92081124
PC511,383.2375,0.000107730426,0.92091894
PC512,357.2125,0.00010742725,0.92102635
PC513,169.0,0.00010737642,0.9211337
PC514,341.25,0.00010699082,0.9212407
PC515,138.025,0.000106879015,0.92134756
PC516,284.275,0.00010656058,0.92145413
PC517,341.2375,0.00010647935,0.9215606
PC518,279.2625,0.00010632679,0.9216669
PC519,145.0625,0.00010620627,0.92177314
PC520,369.325,0.00010605101,0.9218792
PC521,298.175,0.0001058747,0.92198503
PC522,309.125,0.00010567138,0.9220907
PC523,283.3,0.000105536135,0.92219627
PC524,311.2125,0.0001052539,0.92230153
PC525,89.0375,0.00010516461,0.9224067
PC526,353.2125,0.00010510426,0.92251176
PC527,242.2375,0.000104718165,0.9226165
PC528,285.2875,0.000104575694,0.922721
PC529,284.3,0.00010444592,0.92282546
PC530,312.2,0.000104245264,0.9229297
PC531,310.2,0.00010419682,0.9230339
PC532,369.325,0.00010392482,0.92313784
PC533,353.2125,0.00010368728,0.92324156
PC534,425.275,0.00010355358,0.9233451
PC535,337.225,0.00010333842,0.92344844
PC536,337.225,0.000103104045,0.92355156
PC537,311.175,0.0001030106,0.92365456
PC538,119.9625,0.00010284311,0.9237574
PC539,178.8625,0.00010265692,0.92386
PC540,235.0,0.00010257735,0.9239626
PC541,175.0375,0.00010225514,0.9240649
PC542,137.05,0.00010218238,0.92416704
PC543,417.2375,0.000102025304,0.9242691
PC544,341.25,0.00010194735,0.924371
PC545,341.25,0.00010189104,0.92447287
PC546,423.25,0.000101731974,0.9245746
PC547,187.1125,0.00010144474,0.92467606
PC548,267.1625,0.000101388665,0.92477745
PC549,175.0375,0.00010129564,0.9248787
PC550,279.25,0.00010074408,0.92497945
PC551,417.2375,0.000100738034,0.9250802
PC552,285.2875,0.00010048283,0.9251807
PC553,341.25,0.00010033002,0.925281
PC554,341.2375,0.00010015117,0.9253811
PC555,254.2375,9.998437e-05,0.9254811
PC556,341.2375,9.984482e-05,0.9255809
PC557,353.2125,9.9819685e-05,0.92568076
PC558,279.1875,9.950424e-05,0.92578024
PC559,425.3875,9.939267e-05,0.92587966
PC560,367.275,9.924201e-05,0.9259789
PC561,397.25,9.8958306e-05,0.92607784
PC562,343.2375,9.87546e-05,0.9261766
PC563,313.2125,9.870098e-05,0.9262753
PC564,253.225,9.8514174e-05,0.92637384
PC565,519.175,9.835348e-05,0.9264722
PC566,367.375,9.8283024e-05,0.9265705
PC567,367.275,9.8036086e-05,0.9266685
PC568,340.2375,9.7968936e-05,0.9267665
PC569,284.275,9.783099e-05,0.9268643
PC570,284.275,9.754804e-05,0.9269619
PC571,315.2125,9.743702e-05,0.92705935
PC572,313.2125,9.72914e-05,0.9271566
PC573,397.2625,9.7066244e-05,0.9272537
PC574,241.225,9.69273e-05,0.92735064
PC575,423.25,9.691335e-05,0.92744756
PC576,201.0625,9.682395e-05,0.92754436
PC577,340.225,9.676542e-05,0.9276411
PC578,233.175,9.654354e-05,0.92773765
PC579,152.925,9.6363234e-05,0.92783403
PC580,271.25,9.614362e-05,0.9279302
PC581,266.175,9.606971e-05,0.92802626
PC582,341.2375,9.561713e-05,0.92812186
PC583,423.25,9.551735e-05,0.9282174
PC584,425.2875,9.534378e-05,0.9283128
PC585,267.25,9.53064e-05,0.9284081
PC586,269.275,9.52715e-05,0.92850333
PC587,377.1125,9.4962255e-05,0.9285983
PC588,368.2625,9.4920826e-05,0.92869323
PC589,311.175,9.483207e-05,0.92878807
PC590,423.2625,9.4696916e-05,0.9288828
PC591,441.275,9.45792e-05,0.9289774
PC592,234.9875,9.4493e-05,0.92907184
PC593,111.9625,9.427023e-05,0.92916614
PC594,297.1625,9.42175e-05,0.9292604
PC595,254.2375,9.395865e-05,0.9293543
PC596,219.1125,9.393703e-05,0.92944825
PC597,377.1,9.384368e-05,0.92954206
PC598,163.0,9.3732655e-05,0.9296358
PC599,241.0875,9.35908e-05,0.9297294
PC600,418.2375,9.334624e-05,0.92982274
PC601,121.0375,9.324491e-05,0.92991596
PC602,397.3625,9.3094124e-05,0.93000907
PC603,283.3,9.2999144e-05,0.93010205
PC604,367.275,9.289086e-05,0.9301949
PC605,293.2125,9.262168e-05,0.93028754
PC606,235.1125,9.245553e-05,0.93038
PC607,187.1125,9.2227405e-05,0.9304722
PC608,284.275,9.20102e-05,0.9305642
PC609,341.2375,9.189575e-05,0.93065614
PC610,248.0875,9.181777e-05,0.9307479
PC611,178.8625,9.178625e-05,0.9308397
PC612,267.25,9.1753696e-05,0.93093145
PC613,341.2375,9.162025e-05,0.93102306
PC614,377.1125,9.12638e-05,0.9311143
PC615,215.05,9.1197784e-05,0.9312055
PC616,312.1875,9.102972e-05,0.9312965
PC617,219.125,9.0864014e-05,0.93138736
PC618,138.025,9.085903e-05,0.9314782
PC619,119.9625,9.0727226e-05,0.9315689
PC620,164.85,9.056141e-05,0.93165946
PC621,182.9375,9.0484704e-05,0.93174994
PC622,217.05,9.026121e-05,0.9318402
PC623,285.2875,9.0073656e-05,0.93193024
PC624,533.4875,9.00459e-05,0.9320203
PC625,269.225,8.994691e-05,0.93211025
PC626,248.0875,8.976416e-05,0.9322
PC627,321.225,8.9582034e-05,0.9322896
PC628,411.375,8.950806e-05,0.9323791
PC629,313.2125,8.9368354e-05,0.9324685
PC630,397.2625,8.920155e-05,0.9325577
PC631,169.0,8.9157365e-05,0.9326469
PC632,266.1625,8.9128385e-05,0.932736
PC633,337.2375,8.899249e-05,0.93282497
PC634,187.05,8.883821e-05,0.9329138
PC635,519.1875,8.864961e-05,0.9330024
PC636,369.15,8.8577435e-05,0.933091
PC637,89.025,8.844994e-05,0.93317944
PC638,341.2375,8.8362845e-05,0.9332678
PC639,169.0,8.8234665e-05,0.933356
PC640,337.2375,8.814547e-05,0.93344414
PC641,327.2,8.8042965e-05,0.9335322
PC642,224.95,8.7992994e-05,0.93362015
PC643,235.1125,8.7856686e-05,0.933708
