PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC0,325.1875,0.6105307,0.6105307
PC1,146.9625,0.1011975,0.71172816
PC2,146.975,0.03706855,0.7487967
PC3,146.975,0.025944639,0.77474135
PC4,146.9625,0.01429956,0.7890409
PC5,255.225,0.0044532167,0.79349416
PC6,96.9625,0.003657886,0.79715204
PC7,96.9625,0.0027225588,0.7998746
PC8,146.9625,0.0019278196,0.8018024
PC9,325.1875,0.0013039368,0.8031063
PC10,311.1625,0.0012335106,0.8043398
PC11,209.95,0.0010834819,0.8054233
PC12,311.175,0.0010338962,0.8064572
PC13,311.175,0.0009430764,0.8074003
PC14,339.2125,0.00090628274,0.8083066
PC15,89.025,0.000849293,0.8091559
PC16,311.1875,0.00082916755,0.80998504
PC17,325.175,0.00079880754,0.81078386
PC18,325.175,0.00074727513,0.8115311
PC19,339.2,0.0007249288,0.81225604
PC20,325.2,0.00066470506,0.81292075
PC21,325.2,0.000654161,0.8135749
PC22,339.1875,0.00057772966,0.81415266
PC23,174.0,0.0005606508,0.8147133
PC24,146.9875,0.00053918484,0.8152525
PC25,297.15,0.0004985387,0.815751
PC26,255.2375,0.00049327745,0.8162443
PC27,146.9875,0.00047312642,0.81671745
PC28,283.275,0.00047104282,0.8171885
PC29,146.05,0.00044386627,0.8176324
PC30,265.1375,0.00043623644,0.8180686
PC31,311.15,0.00041405074,0.8184827
PC32,265.15,0.000403682,0.8188864
PC33,325.2125,0.0003943736,0.81928074
PC34,325.1625,0.00039099122,0.81967175
PC35,325.2125,0.0003790631,0.82005084
PC36,255.225,0.00037473097,0.82042557
PC37,255.25,0.0003611248,0.8207867
PC38,339.225,0.00035773296,0.82114446
PC39,248.075,0.0003431911,0.82148767
PC40,201.0375,0.0003360478,0.8218237
PC41,283.25,0.00033272366,0.8221564
PC42,297.1625,0.00032529054,0.8224817
PC43,297.1625,0.00031844535,0.82280016
PC44,297.1625,0.00030876673,0.8231089
PC45,174.05,0.0003024881,0.8234114
PC46,311.2,0.00029943514,0.82371086
PC47,312.175,0.00029668448,0.8240076
PC48,340.2125,0.00029220752,0.82429975
PC49,339.175,0.0002851788,0.82458496
PC50,340.2125,0.00028285178,0.8248678
PC51,309.175,0.00027363558,0.82514143
PC52,309.175,0.00026673145,0.82540816
PC53,297.175,0.00026277732,0.82567096
PC54,297.175,0.00025773142,0.8259287
PC55,248.0875,0.00025370097,0.82618237
PC56,119.95,0.00024782502,0.8264302
PC57,340.2,0.00024008878,0.8266703
PC58,283.2875,0.00023813131,0.8269084
PC59,326.175,0.00023417953,0.8271426
PC60,340.2,0.00022925953,0.82737184
PC61,297.1375,0.00022766461,0.8275995
PC62,174.0125,0.00022107075,0.8278206
PC63,293.1875,0.00021855,0.82803917
PC64,326.1875,0.0002145434,0.8282537
PC65,181.9875,0.00021028942,0.828464
PC66,312.1625,0.00020704906,0.82867104
PC67,325.225,0.00020443555,0.8288755
PC68,265.175,0.00019708874,0.8290726
PC69,182.0,0.00019482234,0.82926744
PC70,175.0375,0.00019064631,0.8294581
PC71,339.2375,0.00018861724,0.8296467
PC72,340.1875,0.00018665787,0.8298334
PC73,312.1875,0.00018598144,0.83001935
PC74,834.5,0.00018295147,0.8302023
PC75,834.5,0.00018096912,0.83038324
PC76,174.025,0.00017683809,0.8305601
PC77,293.175,0.00017578923,0.83073586
PC78,174.025,0.00017483375,0.8309107
PC79,309.1625,0.00016973808,0.83108044
PC80,353.2,0.00016892131,0.83124936
