PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC274,170.9,9.276698e-05,0.79812366
PC275,209.0875,9.268876e-05,0.79821634
PC276,256.2375,9.26018e-05,0.79830897
PC277,377.175,9.2579634e-05,0.79840153
PC278,217.05,9.24743e-05,0.798494
PC279,164.9625,9.243602e-05,0.7985864
PC280,209.0875,9.24078e-05,0.7986788
PC281,383.2375,9.236795e-05,0.7987712
PC282,423.1875,9.224297e-05,0.7988635
PC283,354.225,9.215524e-05,0.7989556
PC284,381.3875,9.2066744e-05,0.7990477
PC285,222.9,9.199978e-05,0.79913974
PC286,94.9875,9.1916525e-05,0.79923165
PC287,341.225,9.189901e-05,0.79932356
PC288,338.225,9.186334e-05,0.7994154
PC289,377.1875,9.178147e-05,0.7995072
PC290,226.9,9.17395e-05,0.79959893
PC291,164.9625,9.158644e-05,0.79969054
PC292,341.125,9.1528724e-05,0.7997821
PC293,186.0,9.145069e-05,0.79987353
PC294,411.3625,9.137685e-05,0.7999649
PC295,186.9875,9.130486e-05,0.8000562
PC296,311.3125,9.123305e-05,0.8001475
PC297,367.275,9.1200556e-05,0.80023867
PC298,269.225,9.113695e-05,0.8003298
PC299,794.575,9.100518e-05,0.8004208
PC300,228.2125,9.095904e-05,0.8005118
PC301,519.175,9.089997e-05,0.8006027
PC302,417.225,9.079219e-05,0.80069345
PC303,236.975,9.075441e-05,0.80078423
PC304,307.05,9.0733134e-05,0.80087495
PC305,299.2,9.0567e-05,0.8009655
PC306,794.575,9.0561975e-05,0.801056
PC307,383.15,9.0451766e-05,0.8011465
PC308,323.125,9.041609e-05,0.8012369
PC309,157.0125,9.037837e-05,0.8013273
PC310,327.25,9.0352674e-05,0.80141765
PC311,341.125,9.027398e-05,0.80150795
PC312,369.3125,9.021718e-05,0.8015982
PC313,327.2625,9.017283e-05,0.8016884
PC314,331.2875,9.009818e-05,0.8017785
PC315,175.0125,9.0080044e-05,0.80186856
PC316,379.1,9.004248e-05,0.8019586
PC317,323.125,8.992579e-05,0.80204856
PC318,340.2375,8.990393e-05,0.80213845
PC319,788.575,8.982772e-05,0.8022283
PC320,157.1,8.97589e-05,0.80231804
PC321,175.0375,8.9717294e-05,0.80240774
PC322,138.0375,8.960087e-05,0.8024973
PC323,282.275,8.953163e-05,0.80258685
PC324,367.25,8.950081e-05,0.8026764
PC325,355.2125,8.942242e-05,0.8027658
PC326,485.3,8.935335e-05,0.80285513
PC327,355.2125,8.9291374e-05,0.8029444
PC328,164.85,8.924525e-05,0.80303365
PC329,411.3625,8.921209e-05,0.8031229
PC330,235.0,8.9126814e-05,0.803212
PC331,327.2375,8.8997076e-05,0.803301
PC332,794.5875,8.897773e-05,0.80338997
PC333,239.2125,8.894776e-05,0.8034789
PC334,187.05,8.888605e-05,0.80356777
PC335,257.25,8.8871435e-05,0.80365664
PC336,369.3125,8.879598e-05,0.80374545
PC337,341.125,8.873277e-05,0.8038342
PC338,298.1625,8.86939e-05,0.8039229
PC339,129.025,8.865908e-05,0.8040115
PC340,331.2875,8.855232e-05,0.8041001
PC341,222.9,8.851124e-05,0.8041886
PC342,252.9875,8.848466e-05,0.8042771
PC343,299.2,8.840726e-05,0.8043655
PC344,425.3875,8.83869e-05,0.8044539
PC345,794.5625,8.832745e-05,0.80454224
PC346,195.075,8.8302135e-05,0.8046305
PC347,209.0875,8.824547e-05,0.8047188
PC348,353.2375,8.819056e-05,0.804807
PC349,227.2,8.815082e-05,0.80489516
PC350,95.9625,8.812778e-05,0.8049833
PC351,411.375,8.804631e-05,0.80507135
PC352,377.0875,8.8037e-05,0.8051594
PC353,299.2,8.800076e-05,0.80524737
PC354,280.9875,8.791038e-05,0.8053353
PC355,329.1875,8.7886314e-05,0.80542314
PC356,794.5875,8.782552e-05,0.80551094
PC357,310.2,8.7754204e-05,0.8055987
PC358,365.2625,8.770205e-05,0.80568635
PC359,271.1125,8.7670036e-05,0.80577403
PC360,354.2375,8.7586566e-05,0.8058616
PC361,327.25,8.755565e-05,0.80594915
PC362,383.3375,8.748882e-05,0.80603665
PC363,217.0375,8.748066e-05,0.80612415
PC364,174.85,8.739418e-05,0.80621153
PC365,425.375,8.7323504e-05,0.80629885
PC366,794.5875,8.7284956e-05,0.8063861
PC367,253.0,8.72188e-05,0.8064733
PC368,367.3875,8.713083e-05,0.80656046
PC369,411.375,8.708462e-05,0.80664754
PC370,157.1375,8.7031e-05,0.80673456
PC371,267.15,8.700828e-05,0.8068216
PC372,253.0,8.698376e-05,0.80690855
PC373,313.0625,8.689535e-05,0.80699545
PC374,240.05,8.6874985e-05,0.80708236
PC375,788.5875,8.684804e-05,0.8071692
PC376,222.9,8.680265e-05,0.807256
PC377,360.2625,8.675594e-05,0.80734277
PC378,465.3125,8.6708395e-05,0.8074295
PC379,327.1875,8.663859e-05,0.80751616
PC380,254.225,8.663031e-05,0.80760276
PC381,222.9,8.655836e-05,0.8076893
PC382,236.975,8.652417e-05,0.80777586
PC383,145.075,8.6452776e-05,0.8078623
PC384,343.225,8.6411004e-05,0.8079487
PC385,267.15,8.6344946e-05,0.8080351
PC386,164.85,8.6326305e-05,0.8081214
PC387,186.0,8.629473e-05,0.8082077
PC388,207.95,8.6128246e-05,0.8082938
PC389,397.2625,8.6114174e-05,0.80837995
PC390,355.2125,8.605788e-05,0.808466
PC391,170.8875,8.603129e-05,0.808552
PC392,338.225,8.598915e-05,0.80863804
PC393,341.225,8.5971405e-05,0.808724
PC394,453.4125,8.587318e-05,0.8088099
PC395,174.85,8.579649e-05,0.80889565
PC396,360.2625,8.575695e-05,0.8089814
PC397,343.2375,8.574125e-05,0.80906713
PC398,369.15,8.571733e-05,0.80915284
PC399,186.9875,8.567764e-05,0.8092385
PC400,184.925,8.561338e-05,0.8093241
PC401,226.9375,8.55368e-05,0.8094096
PC402,311.3125,8.5503445e-05,0.80949515
PC403,162.85,8.5460626e-05,0.8095806
PC404,325.025,8.5427695e-05,0.80966604
PC405,331.2875,8.5417356e-05,0.80975145
PC406,885.5875,8.534733e-05,0.8098368
PC407,343.225,8.5292115e-05,0.8099221
PC408,222.9,8.525647e-05,0.81000733
PC409,367.3625,8.522644e-05,0.81009257
PC410,313.0625,8.5179716e-05,0.81017774
PC411,337.2375,8.512696e-05,0.81026286
PC412,331.2875,8.5080785e-05,0.8103479
PC413,750.5625,8.506522e-05,0.810433
PC414,226.9375,8.4989995e-05,0.81051797
PC415,794.575,8.4944026e-05,0.8106029
PC416,794.575,8.4903964e-05,0.8106878
PC417,327.25,8.4857675e-05,0.81077266
PC418,168.0375,8.483371e-05,0.8108575
PC419,381.4,8.474624e-05,0.81094223
PC420,248.1,8.4717416e-05,0.81102693
PC421,377.175,8.467488e-05,0.8111116
PC422,341.2,8.4629304e-05,0.81119627
PC423,431.1625,8.457113e-05,0.81128085
PC424,162.85,8.4531996e-05,0.81136537
PC425,329.05,8.450947e-05,0.8114499
PC426,329.175,8.4442145e-05,0.81153435
PC427,519.175,8.441862e-05,0.81161875
PC428,271.25,8.439235e-05,0.81170315
PC429,795.5875,8.436664e-05,0.8117875
PC430,299.1875,8.4271465e-05,0.81187177
PC431,186.0,8.4221276e-05,0.811956
PC432,397.175,8.421403e-05,0.8120402
PC433,126.9,8.4173786e-05,0.8121244
PC434,307.05,8.411244e-05,0.8122085
PC435,794.575,8.406912e-05,0.8122925
PC436,744.575,8.403541e-05,0.81237656
PC437,788.575,8.402441e-05,0.8124606
PC438,257.25,8.397518e-05,0.8125446
PC439,371.15,8.396016e-05,0.81262857
PC440,327.25,8.3932144e-05,0.8127125
PC441,327.2625,8.3875915e-05,0.81279635
PC442,395.175,8.383229e-05,0.81288016
PC443,214.0125,8.381669e-05,0.81296396
PC444,391.275,8.375455e-05,0.8130477
PC445,408.9875,8.373649e-05,0.81313145
PC446,164.85,8.367597e-05,0.81321514
PC447,377.1875,8.36346e-05,0.81329876
PC448,519.175,8.361453e-05,0.8133824
PC449,519.175,8.353839e-05,0.81346595
PC450,365.25,8.350249e-05,0.81354946
PC451,133.925,8.347642e-05,0.81363297
PC452,297.2625,8.345995e-05,0.8137164
PC453,359.9625,8.342493e-05,0.81379986
PC454,397.1875,8.336902e-05,0.81388324
PC455,794.5875,8.3335224e-05,0.8139666
PC456,327.25,8.326144e-05,0.81404984
PC457,327.25,8.3215426e-05,0.81413305
PC458,397.3625,8.317552e-05,0.8142162
PC459,187.1,8.3141014e-05,0.81429935
PC460,226.9,8.30797e-05,0.81438243
PC461,195.075,8.305532e-05,0.81446546
PC462,316.975,8.303053e-05,0.8145485
PC463,299.2,8.297601e-05,0.81463146
PC464,331.2875,8.2940154e-05,0.81471443
PC465,367.0125,8.287732e-05,0.8147973
PC466,343.225,8.284455e-05,0.81488013
PC467,267.2375,8.280647e-05,0.8149629
PC468,369.325,8.2756465e-05,0.81504565
PC469,365.2625,8.270472e-05,0.8151284
PC470,369.325,8.26895e-05,0.81521106
PC471,794.575,8.2662365e-05,0.8152937
PC472,343.225,8.264932e-05,0.8153764
PC473,750.5625,8.2599574e-05,0.815459
PC474,296.9625,8.256433e-05,0.81554157
PC475,788.55,8.249034e-05,0.81562406
PC476,331.2875,8.2457955e-05,0.8157065
PC477,327.25,8.2430466e-05,0.8157889
PC478,796.5875,8.238914e-05,0.8158713
PC479,431.1625,8.235407e-05,0.8159537
PC480,329.1875,8.2311075e-05,0.816036
PC481,377.0875,8.228208e-05,0.81611824
PC482,794.575,8.2269835e-05,0.8162005
PC483,162.9875,8.2224076e-05,0.8162827
PC484,744.575,8.217215e-05,0.8163649
PC485,485.3,8.21268e-05,0.816447
PC486,149.0,8.210687e-05,0.81652915
PC487,188.925,8.206069e-05,0.81661123
PC488,379.1,8.202445e-05,0.81669325
PC489,209.1,8.196716e-05,0.8167752
PC490,337.2375,8.1949416e-05,0.81685716
PC491,166.0625,8.19055e-05,0.81693906
PC492,143.1125,8.187389e-05,0.81702095
PC493,228.2125,8.18674e-05,0.81710285
PC494,94.9875,8.181072e-05,0.8171847
PC495,355.3,8.1776554e-05,0.81726646
PC496,353.25,8.172203e-05,0.8173482
PC497,795.5875,8.171302e-05,0.8174299
PC498,355.225,8.169445e-05,0.8175116
PC499,331.2875,8.164813e-05,0.8175933
PC500,331.2875,8.161846e-05,0.8176749
PC501,327.2625,8.157691e-05,0.8177565
PC502,331.2875,8.1552615e-05,0.817838
PC503,152.9375,8.150926e-05,0.8179195
PC504,355.225,8.1446444e-05,0.8180009
PC505,795.5875,8.143061e-05,0.81808233
PC506,441.2625,8.1391576e-05,0.81816375
PC507,129.0625,8.1385566e-05,0.8182451
PC508,795.5625,8.134163e-05,0.8183265
PC509,421.2375,8.132456e-05,0.8184078
PC510,750.575,8.1277845e-05,0.8184891
PC511,227.2,8.125615e-05,0.8185703
PC512,164.9625,8.11778e-05,0.8186515
PC513,169.0,8.113339e-05,0.8187326
PC514,141.0,8.1111255e-05,0.81881374
PC515,164.9625,8.109042e-05,0.8188948
PC516,397.1875,8.104871e-05,0.81897587
PC517,340.2375,8.099085e-05,0.81905687
PC518,766.5375,8.097913e-05,0.8191379
PC519,299.0,8.0932885e-05,0.8192188
PC520,339.35,8.0894424e-05,0.8192997
PC521,341.125,8.086558e-05,0.8193806
PC522,235.0,8.084576e-05,0.8194614
PC523,423.1875,8.080804e-05,0.8195422
PC524,371.025,8.077183e-05,0.819623
PC525,794.5875,8.067367e-05,0.81970364
PC526,281.0,8.066669e-05,0.8197843
PC527,788.55,8.0643884e-05,0.8198649
PC528,190.925,8.059685e-05,0.8199455
PC529,795.575,8.0588674e-05,0.8200261
PC530,395.3,8.0548365e-05,0.8201066
PC531,323.2375,8.050347e-05,0.82018715
PC532,398.25,8.049821e-05,0.8202677
PC533,327.25,8.0464015e-05,0.82034814
PC534,314.2125,8.0432095e-05,0.82042855
PC535,439.4,8.03742e-05,0.8205089
PC536,157.1375,8.034578e-05,0.82058924
PC537,257.25,8.030645e-05,0.82066953
PC538,262.9125,8.028978e-05,0.8207498
