PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC94,367.275,0.00016005336,0.7940633
PC95,282.275,0.00015969967,0.794223
PC96,297.1875,0.00015799697,0.794381
PC97,397.3625,0.000156269,0.7945373
PC98,309.2125,0.000156107,0.7946934
PC99,279.2625,0.00015422676,0.7948476
PC100,148.9875,0.0001540298,0.7950016
PC101,172.8375,0.00015315277,0.79515475
PC102,311.2125,0.00015288012,0.79530764
PC103,297.1875,0.00015222578,0.79545987
PC104,313.225,0.00015061352,0.7956105
PC105,172.8375,0.00015007833,0.7957606
PC106,315.2125,0.000149896,0.7959105
PC107,265.1875,0.00014908212,0.79605955
PC108,310.2,0.0001486148,0.79620814
PC109,253.25,0.00014759897,0.7963557
PC110,441.2875,0.00014687379,0.7965026
PC111,267.25,0.0001461966,0.7966488
PC112,267.25,0.0001460929,0.7967949
PC113,343.2375,0.00014583413,0.79694074
PC114,441.2875,0.00014512685,0.7970859
PC115,236.9875,0.00014473358,0.7972306
PC116,279.2625,0.00014427585,0.7973749
PC117,94.9375,0.00014394168,0.79751885
PC118,267.1625,0.00014331381,0.79766214
PC119,310.2,0.00014268882,0.79780483
PC120,321.2375,0.00014194968,0.7979468
PC121,266.1625,0.00014163867,0.79808843
PC122,266.1625,0.00014138989,0.7982298
PC123,265.1875,0.0001409488,0.7983708
PC124,313.2,0.00014083124,0.7985116
PC125,174.85,0.0001405677,0.7986522
PC126,326.225,0.00014020814,0.79879236
PC127,321.2375,0.00013981842,0.7989322
PC128,341.25,0.00013940374,0.7990716
PC129,294.2125,0.00013907066,0.79921067
PC130,228.225,0.00013896801,0.7993496
PC131,242.2375,0.00013826058,0.7994879
PC132,266.1625,0.00013809324,0.799626
PC133,411.375,0.00013800724,0.799764
PC134,310.2,0.00013742264,0.7999014
PC135,270.275,0.00013728262,0.8000387
PC136,343.2375,0.00013653902,0.80017525
PC137,313.2,0.000136407,0.8003117
PC138,343.2375,0.00013619143,0.8004479
PC139,171.125,0.00013592727,0.8005838
PC140,341.25,0.00013577104,0.80071956
PC141,312.1875,0.00013555806,0.8008551
PC142,339.25,0.00013486356,0.80099
PC143,294.2125,0.00013466406,0.80112463
PC144,313.2,0.00013438273,0.80125904
PC145,339.25,0.00013434325,0.8013934
PC146,425.3875,0.00013405907,0.80152744
PC147,354.2375,0.0001336942,0.80166113
PC148,367.2625,0.0001334079,0.8017945
PC149,465.3375,0.00013293113,0.80192745
PC150,171.125,0.00013282994,0.8020603
PC151,255.2375,0.00013265664,0.802193
PC152,381.4,0.00013228304,0.80232525
PC153,327.2,0.00013214404,0.8024574
PC154,293.1875,0.00013193033,0.8025893
PC155,312.1875,0.00013172349,0.802721
PC156,255.2375,0.00013144546,0.80285245
PC157,228.225,0.00013122613,0.8029837
PC158,157.1,0.00013100269,0.8031147
PC159,326.2,0.00013066671,0.80324537
PC160,161.075,0.00013034862,0.8033757
PC161,598.5375,0.00013023401,0.80350596
PC162,242.2375,0.00012996742,0.8036359
PC163,383.35,0.00012994524,0.80376583
PC164,411.375,0.00012960914,0.8038954
PC165,157.1,0.00012945117,0.8040249
PC166,93.0625,0.00012938058,0.8041543
PC167,294.2,0.00012894324,0.8042832
PC168,299.2125,0.0001286158,0.8044118
PC169,341.3,0.00012847083,0.8045403
PC170,96.975,0.0001284029,0.80466866
PC171,253.0,0.00012831057,0.804797
PC172,248.1,0.00012803232,0.804925
PC173,174.85,0.00012773823,0.80505276
PC174,765.625,0.00012763789,0.8051804
PC175,298.175,0.00012749028,0.80530787
PC176,326.2,0.00012727224,0.8054351
PC177,294.2125,0.00012709278,0.8055622
PC178,157.1,0.0001269845,0.80568916
PC179,89.025,0.00012687291,0.80581605
PC180,254.2375,0.00012661559,0.80594265
PC181,365.2625,0.00012648203,0.80606914
PC182,217.05,0.00012638529,0.8061955
PC183,353.2125,0.00012621163,0.8063217
PC184,311.325,0.00012602248,0.8064477
PC185,383.175,0.00012583044,0.8065735
PC186,365.2625,0.00012571407,0.8066992
PC187,341.225,0.00012558338,0.8068248
PC188,312.1875,0.0001254546,0.8069503
PC189,267.1625,0.00012524794,0.8070755
PC190,170.9,0.00012496968,0.8072005
PC191,297.2625,0.0001248351,0.8073253
PC192,600.5625,0.00012476843,0.80745006
PC193,326.2,0.00012469174,0.80757475
PC194,199.1875,0.0001245181,0.80769926
PC195,255.2375,0.00012448383,0.8078237
PC196,157.1375,0.00012434425,0.80794805
PC197,170.9,0.0001240966,0.80807215
PC198,794.6125,0.00012398434,0.8081961
PC199,248.1,0.00012371232,0.80831987
PC200,354.2375,0.00012351813,0.80844337
PC201,294.2,0.00012343914,0.8085668
PC202,254.2375,0.00012339161,0.8086902
PC203,341.25,0.00012331101,0.8088135
PC204,327.2,0.00012322706,0.8089367
PC205,137.0375,0.0001231128,0.8090598
PC206,281.2875,0.00012291144,0.8091827
PC207,240.0625,0.00012275786,0.8093055
PC208,299.2125,0.00012264086,0.80942816
PC209,383.3375,0.00012246009,0.80955064
PC210,279.2,0.0001223568,0.809673
PC211,157.1,0.00012212472,0.80979514
PC212,341.3,0.000121947,0.8099171
PC213,326.2,0.000121874895,0.810039
PC214,600.5625,0.000121780206,0.81016076
PC215,369.325,0.00012176954,0.8102825
PC216,383.175,0.00012166641,0.8104042
PC217,171.15,0.00012157714,0.8105258
PC218,369.325,0.00012135189,0.81064713
PC219,341.225,0.00012119082,0.8107683
PC220,182.9375,0.00012108019,0.81088936
PC221,338.2375,0.00012087506,0.81101024
PC222,369.1625,0.00012069325,0.81113094
PC223,341.3,0.000120665245,0.8112516
PC224,367.2625,0.00012060872,0.81137216
PC225,340.25,0.000120520606,0.8114927
PC226,257.2625,0.00012038828,0.8116131
PC227,431.175,0.00012034393,0.8117334
PC228,326.2,0.00012010912,0.8118535
PC229,310.2125,0.000120004865,0.8119735
PC230,145.075,0.000119841934,0.8120934
PC231,794.6125,0.000119780685,0.8122132
PC232,572.525,0.00011966904,0.81233287
PC233,239.225,0.00011952126,0.8124524
PC234,89.025,0.000119383345,0.81257176
PC235,354.225,0.00011930358,0.8126911
PC236,157.1375,0.00011914381,0.81281024
PC237,600.5375,0.000119086726,0.81292933
PC238,383.25,0.0001189093,0.81304824
PC239,313.1875,0.00011886557,0.8131671
PC240,381.4,0.0001188191,0.8132859
PC241,228.225,0.00011879121,0.8134047
PC242,383.25,0.00011854366,0.81352323
PC243,327.025,0.00011840113,0.8136416
PC244,267.2625,0.00011837612,0.81376
PC245,383.3375,0.00011825937,0.81387824
PC246,253.225,0.000118085896,0.8139963
PC247,354.225,0.000118011885,0.81411433
PC248,253.0,0.000117918586,0.81423223
PC249,152.05,0.00011787688,0.8143501
PC250,337.25,0.00011779144,0.8144679
PC251,240.075,0.000117762385,0.8145857
PC252,269.1125,0.000117652686,0.81470335
PC253,253.225,0.00011751203,0.8148209
PC254,794.5875,0.000117420175,0.8149383
PC255,254.2375,0.00011732386,0.8150556
PC256,240.075,0.00011727748,0.8151729
PC257,383.175,0.00011709987,0.81529003
PC258,162.975,0.000117076284,0.8154071
PC259,354.225,0.00011690286,0.815524
PC260,222.9125,0.00011684894,0.8156408
PC261,96.975,0.000116750576,0.8157576
PC262,297.2625,0.00011663839,0.8158742
PC263,311.325,0.000116483636,0.8159907
PC264,367.375,0.0001163703,0.81610703
PC265,341.225,0.00011631167,0.8162233
PC266,765.625,0.00011626923,0.8163396
PC267,242.25,0.00011617851,0.8164558
PC268,267.175,0.00011606926,0.81657183
PC269,241.225,0.00011596055,0.81668776
PC270,161.075,0.000115820025,0.8168036
PC271,343.25,0.00011578367,0.8169194
PC272,228.225,0.00011568219,0.8170351
PC273,166.85,0.000115659706,0.8171507
PC274,170.8375,0.00011559454,0.8172663
PC275,152.05,0.000115462,0.81738174
PC276,600.5625,0.00011538528,0.81749713
PC277,279.175,0.00011527237,0.8176124
PC278,794.5875,0.00011521256,0.8177276
PC279,294.2,0.00011510422,0.8178427
PC280,398.2625,0.00011504189,0.81795776
PC281,395.4125,0.000114930066,0.8180727
PC282,171.15,0.00011482515,0.8181875
PC283,353.25,0.00011473989,0.8183022
PC284,121.0375,0.0001146756,0.8184169
PC285,269.2375,0.00011459098,0.8185315
PC286,269.1125,0.00011453927,0.8186461
PC287,138.025,0.000114413386,0.8187605
PC288,137.0375,0.0001142631,0.8188748
PC289,145.075,0.00011423595,0.81898904
PC290,248.1,0.00011421412,0.81910324
PC291,240.075,0.00011414289,0.8192174
PC292,340.25,0.000114086695,0.81933147
PC293,93.05,0.000114064154,0.81944555
PC294,411.375,0.00011391934,0.81955945
PC295,337.25,0.00011378602,0.81967324
PC296,601.5625,0.00011369285,0.8197869
PC297,425.2875,0.00011361463,0.8199005
PC298,383.175,0.000113496484,0.820014
PC299,377.125,0.00011343362,0.8201274
PC300,162.975,0.00011336962,0.8202408
PC301,602.55,0.000113266084,0.82035404
PC302,241.225,0.00011324442,0.8204673
PC303,339.35,0.00011302371,0.8205803
PC304,215.15,0.0001129968,0.8206933
PC305,327.25,0.00011286875,0.8208062
PC306,341.225,0.000112829235,0.82091904
PC307,365.2625,0.000112772395,0.8210318
PC308,337.2125,0.00011273682,0.8211445
PC309,377.125,0.00011267755,0.8212572
PC310,305.275,0.0001125959,0.82136977
PC311,794.6125,0.00011253814,0.8214823
PC312,145.075,0.00011242117,0.8215947
PC313,279.2,0.00011228727,0.821707
PC314,217.05,0.00011218182,0.8218192
PC315,393.2875,0.00011211156,0.8219313
PC316,121.05,0.00011209328,0.8220434
PC317,353.25,0.00011204444,0.8221555
PC318,188.925,0.00011202725,0.82226753
PC319,170.9,0.00011190768,0.8223794
PC320,240.075,0.00011178971,0.8224912
PC321,170.8375,0.000111721536,0.8226029
PC322,174.8375,0.000111682915,0.8227146
PC323,796.5875,0.00011164106,0.82282627
PC324,269.2375,0.00011154311,0.8229378
PC325,796.6,0.00011152196,0.8230493
PC326,209.1,0.00011149827,0.8231608
PC327,600.5625,0.000111378504,0.8232722
PC328,766.6,0.000111225236,0.82338345
PC329,796.5875,0.00011117442,0.8234946
PC330,186.9375,0.000111106754,0.8236057
PC331,379.1125,0.00011101028,0.8237167
PC332,325.0375,0.00011094751,0.8238276
PC333,145.075,0.000110877336,0.8239385
PC334,89.025,0.000110830195,0.8240493
PC335,259.025,0.00011082064,0.8241601
PC336,304.2625,0.00011074758,0.82427084
PC337,254.25,0.00011069314,0.82438153
PC338,572.525,0.00011057386,0.8244921
PC339,796.6,0.00011038767,0.8246025
PC340,89.025,0.00011036511,0.8247129
PC341,391.3,0.00011031755,0.8248232
PC342,327.2,0.00011023375,0.8249334
PC343,341.2875,0.00011016188,0.82504356
PC344,765.625,0.0001101436,0.8251537
PC345,304.2625,0.000110034984,0.82526374
PC346,240.0625,0.00010997754,0.8253737
PC347,271.25,0.000109862616,0.82548356
PC348,377.1875,0.000109758206,0.8255933
PC349,339.35,0.00010972187,0.825703
PC350,360.2625,0.00010969289,0.8258127
PC351,341.225,0.00010962477,0.8259223
PC352,795.5875,0.00010951349,0.8260318
PC353,744.6,0.000109436405,0.82614124
PC354,795.6,0.00010939384,0.8262506
PC355,353.25,0.00010933418,0.8263599
PC356,138.025,0.00010927518,0.8264692
PC357,296.0875,0.000109136614,0.8265783
PC358,168.8625,0.00010907514,0.8266874
PC359,795.6,0.00010901885,0.8267964
PC360,157.1375,0.00010895662,0.82690537
PC361,602.55,0.00010891386,0.82701427
PC362,341.3,0.0001088474,0.8271231
PC363,715.6375,0.000108816785,0.82723194
PC364,715.6375,0.00010867141,0.8273406
PC365,305.275,0.000108665714,0.82744926
PC366,796.5875,0.00010864343,0.8275579
PC367,294.2125,0.00010854748,0.82766646
PC368,187.125,0.000108475484,0.82777494
PC369,340.25,0.00010836975,0.8278833
PC370,457.35,0.00010831606,0.8279916
PC371,305.275,0.00010824536,0.82809985
PC372,437.225,0.000108201246,0.828208
PC373,297.2625,0.00010817331,0.8283162
PC374,279.175,0.000108097185,0.82842433
PC375,794.6125,0.00010803174,0.82853234
PC376,280.1875,0.000107953456,0.8286403
PC377,796.6,0.000107861255,0.82874817
PC378,295.2,0.000107829495,0.828856
PC379,795.6,0.00010777725,0.82896376
PC380,121.0375,0.00010767195,0.8290714
PC381,280.1875,0.000107646636,0.82917905
PC382,266.1875,0.00010758691,0.82928663
PC383,224.9125,0.00010752281,0.82939416
PC384,360.2625,0.00010742736,0.82950157
PC385,834.575,0.00010739188,0.829609
PC386,365.2625,0.00010730037,0.82971627
PC387,355.225,0.000107217624,0.8298235
PC388,383.175,0.00010720011,0.8299307
PC389,325.0375,0.000107148495,0.8300379
PC390,121.0375,0.0001070739,0.83014494
PC391,134.9375,0.00010704757,0.830252
PC392,341.1375,0.000106976055,0.830359
PC393,190.0,0.0001069252,0.8304659
PC394,439.4125,0.000106828746,0.8305727
PC395,182.925,0.00010680493,0.83067954
PC396,222.9125,0.000106745814,0.8307863
PC397,304.2625,0.00010670665,0.830893
PC398,457.35,0.000106665575,0.8309997
PC399,765.6125,0.00010655309,0.83110625
PC400,796.5875,0.00010648125,0.8312127
PC401,381.4,0.00010646213,0.83131915
PC402,339.35,0.00010644789,0.8314256
PC403,602.55,0.00010635615,0.83153194
PC404,572.525,0.00010629312,0.8316382
PC405,397.35,0.00010622241,0.83174443
PC406,601.5625,0.00010616141,0.8318506
PC407,327.25,0.0001061149,0.8319567
PC408,572.525,0.00010604102,0.8320627
PC409,469.325,0.00010598021,0.8321687
PC410,766.6,0.00010590141,0.8322746
PC411,171.1625,0.00010586949,0.8323805
PC412,225.2,0.000105848696,0.83248633
PC413,327.2375,0.000105769424,0.8325921
PC414,305.275,0.000105674844,0.8326978
PC415,279.175,0.000105633306,0.8328034
PC416,329.225,0.00010560098,0.83290905
PC417,398.2625,0.00010556529,0.8330146
PC418,431.175,0.00010552233,0.8331201
PC419,188.0125,0.000105439845,0.83322555
PC420,602.55,0.00010539439,0.8333309
PC421,248.1,0.00010535338,0.8334363
PC422,325.0375,0.000105259394,0.8335416
PC423,321.225,0.00010521957,0.8336468
PC424,166.85,0.000105186395,0.833752
PC425,600.425,0.00010511749,0.8338571
PC426,353.375,0.00010506233,0.8339622
PC427,299.2,0.000104998,0.8340672
PC428,425.4,0.00010491776,0.8341721
PC429,600.5625,0.0001049052,0.83427703
PC430,421.25,0.000104836414,0.8343819
PC431,166.85,0.00010481689,0.8344867
PC432,254.25,0.00010474815,0.83459145
PC433,305.275,0.000104699655,0.8346962
PC434,628.5875,0.00010465296,0.83480084
PC435,431.1625,0.000104543586,0.8349054
PC436,341.2875,0.000104501974,0.8350099
PC437,121.0375,0.00010446842,0.83511436
PC438,572.525,0.000104370025,0.8352187
PC439,299.1875,0.00010432867,0.83532304
PC440,355.2375,0.00010422279,0.8354273
PC441,89.025,0.00010420045,0.8355315
PC442,353.25,0.000104128056,0.8356356
PC443,304.2625,0.0001040906,0.8357397
PC444,157.1375,0.00010402405,0.8358437
PC445,304.2625,0.00010401635,0.8359477
PC446,393.3,0.0001039235,0.83605164
PC447,666.1125,0.000103875725,0.83615553
PC448,395.4125,0.00010379965,0.8362593
PC449,796.6,0.00010377168,0.8363631
PC450,253.225,0.000103751336,0.83646685
PC451,601.55,0.00010372233,0.83657056
PC452,766.6,0.00010363752,0.8366742
PC453,269.2375,0.00010356531,0.8367778
PC454,796.5875,0.00010353974,0.83688134
PC455,572.525,0.000103466926,0.8369848
PC456,254.25,0.00010345418,0.8370883
PC457,421.25,0.000103418795,0.8371917
PC458,796.6,0.00010334063,0.83729506
PC459,695.5875,0.00010332453,0.83739835
PC460,323.25,0.000103253624,0.8375016
PC461,485.3125,0.00010315079,0.83760476
PC462,795.6,0.00010310858,0.8377079
PC463,369.1625,0.000103074424,0.83781093
PC464,796.5875,0.00010301619,0.83791393
PC465,441.3,0.00010297786,0.8380169
PC466,338.2375,0.00010293917,0.83811986
PC467,600.575,0.000102916616,0.8382228
PC468,795.5875,0.00010285056,0.8383257
PC469,190.925,0.00010277448,0.83842844
PC470,795.5875,0.00010272499,0.83853114
PC471,795.6,0.00010267466,0.83863384
PC472,305.275,0.00010267306,0.83873653
PC473,175.05,0.00010258782,0.8388391
PC474,393.2875,0.00010253225,0.83894163
PC475,766.6,0.00010242774,0.83904403
PC476,572.525,0.00010242232,0.83914644
PC477,794.6125,0.000102337704,0.8392488
PC478,175.0125,0.00010231559,0.8393511
PC479,765.625,0.00010224407,0.83945334
PC480,186.9375,0.00010220011,0.83955556
PC481,467.45,0.000102146645,0.8396577
PC482,312.2125,0.000102071375,0.83975977
PC483,573.3625,0.000102046004,0.8398618
PC484,348.9875,0.00010197132,0.8399638
PC485,323.25,0.00010194802,0.8400657
PC486,279.175,0.00010190757,0.84016764
PC487,393.2875,0.00010184178,0.8402695
PC488,393.2875,0.00010179863,0.8403713
PC489,353.25,0.00010175537,0.84047306
PC490,336.8625,0.00010171573,0.8405748
PC491,602.55,0.00010163874,0.8406764
PC492,397.1875,0.00010157896,0.840778
PC493,796.5875,0.00010151885,0.8408795
PC494,152.05,0.000101505495,0.840981
PC495,796.6,0.0001014313,0.84108245
PC496,360.2625,0.00010137489,0.84118384
PC497,323.1375,0.00010134922,0.84128517
PC498,457.35,0.000101283316,0.84138644
PC499,162.9625,0.000101236394,0.84148765
PC500,601.55,0.00010117267,0.8415888
PC501,157.1375,0.00010112749,0.84168994
PC502,259.025,0.00010111513,0.84179103
PC503,201.125,0.000101048696,0.84189206
PC504,774.6,0.00010099759,0.84199303
PC505,369.15,0.00010092507,0.84209394
PC506,175.05,0.000100853176,0.8421948
PC507,267.1625,0.0001008435,0.84229565
PC508,175.05,0.00010079055,0.84239644
PC509,795.5875,0.00010075214,0.84249717
PC510,795.6,0.000100708705,0.8425979
PC511,354.225,0.00010068003,0.8426986
PC512,240.0625,0.00010063423,0.8427992
PC513,326.2,0.000100554316,0.84289974
PC514,744.6,0.00010051594,0.84300023
PC515,174.8375,0.000100434365,0.84310067
PC516,279.175,0.00010038067,0.84320104
PC517,441.275,0.000100301004,0.84330136
PC518,765.6125,0.00010029365,0.8434017
PC519,313.1875,0.00010027294,0.8435019
PC520,423.2,0.000100221136,0.8436021
PC521,572.525,0.0001001808,0.8437023
PC522,367.2875,0.00010011956,0.84380245
PC523,279.175,0.00010009462,0.8439025
PC524,765.6125,0.000100052086,0.8440026
PC525,529.3375,0.000100025594,0.8441026
PC526,188.0125,9.995091e-05,0.8442026
PC527,774.6,9.991673e-05,0.8443025
PC528,397.1875,9.9859935e-05,0.8444023
PC529,367.25,9.9833385e-05,0.84450215
PC530,391.3,9.9784476e-05,0.8446019
PC531,137.0375,9.9758116e-05,0.8447017
PC532,215.15,9.973578e-05,0.8448014
PC533,602.55,9.9695484e-05,0.84490114
PC534,766.6,9.9637015e-05,0.8450008
PC535,601.5625,9.957491e-05,0.8451004
PC536,175.05,9.95445e-05,0.84519994
PC537,294.2,9.947236e-05,0.8452994
PC538,222.9125,9.946301e-05,0.8453989
PC539,529.35,9.9378885e-05,0.84549826
PC540,766.6,9.9334764e-05,0.8455976
PC541,304.2625,9.9285855e-05,0.8456969
PC542,600.5375,9.9260265e-05,0.84579617
PC543,295.2,9.922202e-05,0.8458954
PC544,788.6125,9.921188e-05,0.8459946
PC545,304.2625,9.9135934e-05,0.8460937
PC546,242.25,9.909704e-05,0.84619284
PC547,469.325,9.90761e-05,0.8462919
PC548,600.575,9.897239e-05,0.84639084
PC549,341.2875,9.893591e-05,0.8464898
PC550,628.5875,9.8904464e-05,0.8465887
PC551,834.6,9.8880475e-05,0.84668756
PC552,164.8625,9.882078e-05,0.8467864
PC553,315.225,9.875197e-05,0.84688514
PC554,794.6125,9.871278e-05,0.84698385
PC555,167.05,9.868891e-05,0.84708256
PC556,367.4,9.86647e-05,0.8471812
PC557,766.6,9.863961e-05,0.84727985
PC558,383.2625,9.8582335e-05,0.84737843
PC559,393.2875,9.852867e-05,0.84747696
PC560,766.6,9.8519515e-05,0.8475755
PC561,795.5875,9.847938e-05,0.84767395
PC562,796.5875,9.841022e-05,0.84777236
PC563,441.275,9.833662e-05,0.8478707
PC564,602.55,9.831e-05,0.847969
PC565,209.1,9.823637e-05,0.8480672
PC566,465.325,9.822736e-05,0.84816545
PC567,327.2,9.815117e-05,0.8482636
PC568,304.2625,9.808786e-05,0.84836173
PC569,184.925,9.807806e-05,0.8484598
PC570,453.4375,9.8019475e-05,0.8485578
PC571,301.2,9.801171e-05,0.84865576
PC572,339.3625,9.796141e-05,0.84875375
PC573,163.0,9.791413e-05,0.8488517
PC574,744.6,9.788042e-05,0.84894955
PC575,209.1,9.78197e-05,0.84904736
PC576,314.2125,9.778936e-05,0.8491452
PC577,368.275,9.77699e-05,0.8492429
PC578,281.0,9.766943e-05,0.8493406
PC579,600.575,9.7648146e-05,0.84943825
PC580,201.0375,9.75864e-05,0.8495358
PC581,312.2125,9.7550066e-05,0.8496334
PC582,304.2625,9.751686e-05,0.8497309
PC583,318.975,9.748429e-05,0.8498284
PC584,313.075,9.7428245e-05,0.8499259
PC585,795.6,9.73731e-05,0.85002327
PC586,391.125,9.7332355e-05,0.8501206
PC587,885.6125,9.7308985e-05,0.85021794
PC588,167.05,9.726071e-05,0.8503152
PC589,766.6,9.723648e-05,0.8504124
PC590,381.4125,9.7227894e-05,0.85050964
PC591,397.35,9.7135824e-05,0.8506068
PC592,766.6,9.709546e-05,0.8507039
PC593,241.225,9.706143e-05,0.85080093
PC594,572.525,9.7009855e-05,0.85089797
PC595,323.1375,9.697389e-05,0.85099494
PC596,368.275,9.692805e-05,0.85109186
PC597,572.525,9.689114e-05,0.8511888
PC598,254.25,9.688016e-05,0.85128564
PC599,796.5875,9.6872835e-05,0.8513825
PC600,368.275,9.6790056e-05,0.8514793
PC601,367.4,9.675311e-05,0.85157603
PC602,137.0375,9.6685e-05,0.8516727
PC603,398.3625,9.665731e-05,0.8517694
PC604,795.5875,9.661468e-05,0.851866
PC605,297.275,9.66019e-05,0.8519626
PC606,353.2125,9.6533266e-05,0.8520592
PC607,795.6,9.6433956e-05,0.8521556
PC608,602.55,9.639921e-05,0.852252
PC609,391.1375,9.636916e-05,0.8523484
PC610,481.3375,9.633499e-05,0.8524447
PC611,765.6125,9.630044e-05,0.852541
PC612,628.5875,9.625631e-05,0.8526373
PC613,197.9875,9.622007e-05,0.8527335
PC614,766.6,9.618758e-05,0.8528297
PC615,796.6125,9.616503e-05,0.85292584
PC616,744.6,9.6117576e-05,0.853022
PC617,224.9125,9.6053416e-05,0.85311806
PC618,600.575,9.602348e-05,0.8532141
PC619,311.325,9.597345e-05,0.85331005
PC620,168.8625,9.5959644e-05,0.853406
PC621,794.5875,9.5917974e-05,0.8535019
PC622,572.525,9.5908465e-05,0.8535978
PC623,794.5875,9.588624e-05,0.8536937
PC624,190.0,9.585915e-05,0.85378957
PC625,795.6,9.581346e-05,0.85388535
PC626,411.275,9.574089e-05,0.8539811
PC627,600.575,9.570914e-05,0.8540768
PC628,601.55,9.5642754e-05,0.85417247
PC629,601.5625,9.558853e-05,0.8542681
PC630,572.525,9.553184e-05,0.8543636
PC631,795.5875,9.552023e-05,0.85445917
PC632,310.1875,9.5488285e-05,0.85455465
PC633,393.2875,9.544627e-05,0.8546501
PC634,519.1875,9.541114e-05,0.8547455
PC635,171.15,9.5395684e-05,0.8548409
PC636,585.3875,9.534913e-05,0.85493624
PC637,340.25,9.532347e-05,0.85503155
PC638,298.1875,9.53046e-05,0.85512686
PC639,383.175,9.524722e-05,0.8552221
PC640,367.2875,9.5173345e-05,0.8553173
PC641,321.225,9.514562e-05,0.8554124
PC642,715.6375,9.511177e-05,0.85550755
PC643,152.9375,9.508475e-05,0.8556026
