PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC193,326.2125,5.504718e-05,0.9386431
PC194,207.025,5.494652e-05,0.93869805
PC195,279.175,5.470725e-05,0.9387528
PC196,267.25,5.462944e-05,0.9388074
PC197,337.225,5.4501645e-05,0.9388619
PC198,312.1875,5.3882508e-05,0.9389158
PC199,147.0,5.3727672e-05,0.9389695
PC200,326.2125,5.363437e-05,0.93902314
PC201,207.025,5.3532214e-05,0.93907666
PC202,187.1125,5.3148342e-05,0.9391298
PC203,340.2125,5.3011445e-05,0.9391828
PC204,126.925,5.2358966e-05,0.93923515
PC205,241.225,5.2281484e-05,0.9392874
PC206,227.2125,5.203876e-05,0.93933946
PC207,267.25,5.173307e-05,0.9393912
PC208,253.2375,5.1502997e-05,0.9394427
PC209,168.85,5.114632e-05,0.93949383
PC210,253.2375,5.1076466e-05,0.9395449
PC211,340.2125,5.0942745e-05,0.9395959
PC212,126.925,5.0681363e-05,0.93964654
PC213,183.025,5.0324146e-05,0.93969685
PC214,89.025,4.992333e-05,0.9397468
PC215,207.025,4.9606104e-05,0.9397964
PC216,267.25,4.942907e-05,0.9398458
PC217,215.05,4.9231978e-05,0.93989503
PC218,312.2,4.9214308e-05,0.93994427
PC219,267.25,4.889427e-05,0.93999314
PC220,337.225,4.8677393e-05,0.94004184
PC221,183.025,4.85118e-05,0.94009036
PC222,173.1,4.8454265e-05,0.9401388
PC223,397.25,4.8280366e-05,0.9401871
PC224,326.2125,4.7952657e-05,0.9402351
PC225,309.175,4.784213e-05,0.94028294
PC226,298.175,4.7713227e-05,0.9403306
PC227,266.175,4.751364e-05,0.9403781
PC228,267.25,4.7384598e-05,0.9404255
PC229,267.25,4.7044727e-05,0.94047254
PC230,281.275,4.673783e-05,0.9405193
PC231,183.025,4.666473e-05,0.94056594
PC232,207.025,4.66272e-05,0.94061255
PC233,197.975,4.642794e-05,0.940659
PC234,326.2125,4.6219273e-05,0.9407052
PC235,207.025,4.5906185e-05,0.9407511
PC236,89.025,4.576472e-05,0.94079685
PC237,312.2,4.5594683e-05,0.94084245
PC238,128.05,4.5366676e-05,0.9408878
PC239,281.275,4.5172877e-05,0.940933
PC240,168.8375,4.5088695e-05,0.94097805
PC241,207.025,4.504148e-05,0.9410231
PC242,340.225,4.4875324e-05,0.941068
PC243,126.925,4.4610293e-05,0.9411126
PC244,168.8375,4.4229153e-05,0.9411568
PC245,309.175,4.4104745e-05,0.9412009
PC246,321.225,4.382199e-05,0.9412447
PC247,145.0625,4.369241e-05,0.9412884
PC248,183.025,4.3643577e-05,0.94133204
PC249,321.225,4.3355052e-05,0.9413754
PC250,312.2,4.309452e-05,0.94141847
PC251,160.075,4.3029304e-05,0.9414615
PC252,160.075,4.2952182e-05,0.9415045
PC253,381.25,4.29171e-05,0.9415474
PC254,92.9375,4.2594682e-05,0.94159
PC255,255.2625,4.2558295e-05,0.94163257
PC256,327.2,4.2321935e-05,0.9416749
PC257,145.0625,4.2269283e-05,0.94171715
PC258,173.1,4.191428e-05,0.94175905
PC259,309.175,4.1773867e-05,0.94180083
PC260,92.9375,4.153859e-05,0.9418424
PC261,207.025,4.1326264e-05,0.9418837
PC262,128.05,4.120345e-05,0.94192487
PC263,183.025,4.11305e-05,0.941966
PC264,197.975,4.0993134e-05,0.942007
PC265,279.175,4.083863e-05,0.94204783
PC266,172.85,4.078557e-05,0.9420886
PC267,279.175,4.0662835e-05,0.94212925
PC268,381.25,4.050835e-05,0.9421698
PC269,266.175,4.0350886e-05,0.94221014
PC270,145.0625,3.9941533e-05,0.9422501
PC271,312.2,3.9854585e-05,0.94228995
PC272,312.2,3.984631e-05,0.9423298
PC273,89.025,3.9607563e-05,0.94236946
PC274,312.2,3.9439685e-05,0.9424089
PC275,279.175,3.934623e-05,0.94244826
PC276,337.2125,3.929864e-05,0.94248754
PC277,266.175,3.8946742e-05,0.94252646
PC278,310.1875,3.8843784e-05,0.9425653
PC279,186.0625,3.871339e-05,0.94260406
PC280,337.2125,3.8537877e-05,0.9426426
PC281,186.0625,3.838808e-05,0.942681
PC282,168.8375,3.810481e-05,0.9427191
PC283,321.225,3.797747e-05,0.94275707
PC284,168.8375,3.790449e-05,0.942795
PC285,148.9875,3.784159e-05,0.9428328
PC286,310.1875,3.773132e-05,0.94287056
PC287,281.275,3.767092e-05,0.9429082
PC288,312.2,3.75006e-05,0.9429457
PC289,255.2625,3.7409394e-05,0.94298315
PC290,256.2625,3.7355552e-05,0.9430205
PC291,397.25,3.7237645e-05,0.9430578
PC292,148.9875,3.701739e-05,0.9430948
PC293,148.9875,3.6885704e-05,0.9431317
PC294,310.1875,3.6659734e-05,0.94316834
PC295,397.2375,3.6592937e-05,0.94320494
PC296,266.175,3.636079e-05,0.9432413
PC297,266.175,3.635492e-05,0.94327766
PC298,279.1875,3.631225e-05,0.94331396
PC299,267.1625,3.6057176e-05,0.94335
PC300,186.0625,3.592703e-05,0.94338596
PC301,186.0625,3.5702113e-05,0.94342166
PC302,284.2875,3.566872e-05,0.9434573
PC303,281.25,3.548319e-05,0.94349277
PC304,294.2,3.5447218e-05,0.94352823
PC305,313.1875,3.529477e-05,0.9435635
PC306,284.2875,3.5228717e-05,0.94359875
PC307,119.95,3.5106525e-05,0.94363385
PC308,310.1875,3.5054814e-05,0.9436689
PC309,227.225,3.4818342e-05,0.9437037
PC310,321.225,3.4784953e-05,0.9437385
PC311,256.2625,3.4714434e-05,0.9437732
PC312,173.1,3.4602355e-05,0.94380784
PC313,267.1625,3.4532688e-05,0.94384235
PC314,266.175,3.4488003e-05,0.94387686
PC315,327.2,3.4235112e-05,0.9439111
PC316,173.0875,3.407735e-05,0.94394517
PC317,119.95,3.3906308e-05,0.9439791
PC318,362.725,3.3791664e-05,0.9440129
PC319,397.2375,3.3724173e-05,0.9440466
PC320,172.85,3.3611526e-05,0.94408023
PC321,215.05,3.3535922e-05,0.9441138
PC322,339.2,3.346766e-05,0.9441472
PC323,119.9625,3.336508e-05,0.9441806
PC324,174.025,3.3281132e-05,0.94421387
PC325,279.25,3.3259166e-05,0.9442471
PC326,310.1875,3.306572e-05,0.9442802
PC327,93.05,3.2955046e-05,0.94431317
PC328,92.9375,3.2896336e-05,0.9443461
PC329,173.1,3.281653e-05,0.9443789
PC330,315.2,3.2761694e-05,0.9444117
PC331,284.275,3.2581203e-05,0.9444443
PC332,315.2,3.2548578e-05,0.94447684
PC333,267.1625,3.2405485e-05,0.94450927
PC334,174.025,3.2370117e-05,0.94454163
PC335,281.25,3.227178e-05,0.9445739
PC336,312.175,3.221256e-05,0.94460607
PC337,224.9,3.2132608e-05,0.9446382
PC338,215.05,3.2067666e-05,0.94467026
PC339,284.2875,3.1968833e-05,0.9447022
PC340,310.2,3.189825e-05,0.9447341
PC341,119.9625,3.1793872e-05,0.94476587
PC342,119.95,3.177524e-05,0.94479764
PC343,224.9,3.1715485e-05,0.94482934
PC344,173.0875,3.1610158e-05,0.94486094
PC345,312.175,3.154259e-05,0.94489247
PC346,186.0625,3.1475378e-05,0.94492394
PC347,173.0875,3.135256e-05,0.9449553
PC348,284.2875,3.1306223e-05,0.9449866
PC349,121.0375,3.1228898e-05,0.9450178
PC350,227.225,3.11916e-05,0.945049
PC351,186.05,3.115341e-05,0.94508016
PC352,164.85,3.109049e-05,0.9451113
PC353,362.725,3.1005762e-05,0.94514227
PC354,321.225,3.095767e-05,0.9451732
PC355,313.175,3.0824267e-05,0.945204
PC356,341.2125,3.076439e-05,0.9452348
PC357,201.125,3.073768e-05,0.94526553
PC358,186.05,3.0701314e-05,0.9452962
PC359,186.05,3.063026e-05,0.94532686
PC360,279.25,3.0593143e-05,0.94535744
PC361,346.9875,3.0536667e-05,0.94538796
PC362,182.925,3.0420502e-05,0.94541836
PC363,339.2375,3.0386389e-05,0.94544876
PC364,441.275,3.0324492e-05,0.9454791
PC365,201.125,3.0248444e-05,0.9455093
PC366,128.05,3.022056e-05,0.94553953
PC367,186.05,3.010241e-05,0.94556963
PC368,293.2125,3.005398e-05,0.9455997
PC369,341.225,3.001463e-05,0.9456297
PC370,313.1875,2.9953657e-05,0.9456597
PC371,93.05,2.9922425e-05,0.9456896
PC372,157.1,2.9898185e-05,0.94571954
PC373,339.2375,2.9817895e-05,0.94574934
PC374,341.225,2.980277e-05,0.94577914
PC375,279.25,2.9691977e-05,0.9458088
PC376,312.175,2.9626077e-05,0.94583845
PC377,164.85,2.9594672e-05,0.9458681
PC378,313.2125,2.9524299e-05,0.9458976
PC379,281.25,2.950626e-05,0.9459271
PC380,201.125,2.9438881e-05,0.9459565
PC381,284.275,2.9378316e-05,0.9459859
PC382,152.05,2.9314922e-05,0.94601524
PC383,362.725,2.9294102e-05,0.9460445
PC384,215.0375,2.9201045e-05,0.9460737
PC385,256.2625,2.9164637e-05,0.94610286
PC386,93.05,2.9141143e-05,0.946132
PC387,164.85,2.9104804e-05,0.9461611
PC388,121.0375,2.9025334e-05,0.9461901
PC389,313.175,2.8955106e-05,0.9462191
PC390,367.375,2.8913877e-05,0.946248
PC391,138.0375,2.8843113e-05,0.94627684
PC392,201.125,2.8821396e-05,0.9463057
PC393,441.275,2.877832e-05,0.9463345
PC394,294.1875,2.8770219e-05,0.9463633
PC395,121.0375,2.8719462e-05,0.946392
PC396,377.1,2.865837e-05,0.94642067
PC397,341.2375,2.8632867e-05,0.9464493
PC398,381.2375,2.8591005e-05,0.9464779
PC399,294.2,2.8534143e-05,0.94650644
PC400,171.1125,2.8486074e-05,0.94653493
PC401,171.15,2.8450835e-05,0.94656336
PC402,227.225,2.8409899e-05,0.9465918
PC403,239.2125,2.8388833e-05,0.94662017
PC404,201.0625,2.8362003e-05,0.94664854
PC405,343.2375,2.829655e-05,0.94667685
PC406,164.85,2.8256956e-05,0.9467051
PC407,293.2125,2.822939e-05,0.94673336
PC408,174.85,2.8164422e-05,0.94676155
PC409,339.2375,2.8119619e-05,0.9467897
PC410,226.9,2.8112583e-05,0.9468178
PC411,138.0375,2.8020995e-05,0.9468458
PC412,341.2125,2.8008144e-05,0.94687384
PC413,338.225,2.798137e-05,0.9469018
PC414,341.2375,2.7929686e-05,0.94692975
PC415,346.9875,2.7908267e-05,0.94695765
PC416,354.225,2.7880265e-05,0.94698554
PC417,377.1,2.7761274e-05,0.9470133
PC418,339.2375,2.7745085e-05,0.94704103
PC419,219.125,2.7706235e-05,0.94706875
PC420,176.8375,2.769363e-05,0.94709647
PC421,397.35,2.7676186e-05,0.9471241
PC422,188.925,2.7660237e-05,0.9471518
PC423,465.325,2.7617576e-05,0.9471794
PC424,282.2625,2.7567809e-05,0.947207
PC425,441.275,2.7543174e-05,0.9472345
PC426,377.1,2.7494214e-05,0.947262
PC427,180.925,2.7458691e-05,0.94728947
PC428,279.25,2.7385999e-05,0.9473168
PC429,441.275,2.7357506e-05,0.9473442
PC430,93.05,2.7298285e-05,0.9473715
PC431,174.0,2.7270278e-05,0.9473988
PC432,465.325,2.7239157e-05,0.947426
PC433,157.1,2.7198e-05,0.9474532
PC434,248.9625,2.7143145e-05,0.9474803
PC435,377.1125,2.713805e-05,0.94750744
PC436,215.0375,2.7079272e-05,0.9475345
PC437,180.9375,2.7066468e-05,0.94756156
PC438,121.0375,2.7028895e-05,0.94758856
PC439,201.0625,2.6988682e-05,0.94761556
PC440,187.1,2.6974722e-05,0.94764256
PC441,171.1125,2.6914613e-05,0.9476695
PC442,180.925,2.6882039e-05,0.9476964
PC443,397.35,2.6866846e-05,0.94772327
PC444,157.1,2.6832176e-05,0.9477501
PC445,269.275,2.6793536e-05,0.9477769
PC446,267.15,2.6759495e-05,0.9478037
PC447,269.275,2.6736192e-05,0.94783044
PC448,412.975,2.6689675e-05,0.94785714
PC449,254.2375,2.6656824e-05,0.9478838
PC450,242.2375,2.6621843e-05,0.9479104
PC451,354.225,2.6606105e-05,0.947937
PC452,310.2,2.6580301e-05,0.9479636
PC453,341.225,2.6542592e-05,0.9479901
PC454,367.25,2.650445e-05,0.94801664
PC455,248.9875,2.6483976e-05,0.9480431
PC456,215.0375,2.6431155e-05,0.9480695
PC457,152.05,2.6416352e-05,0.9480959
PC458,347.0,2.6403006e-05,0.9481223
PC459,381.2625,2.6359749e-05,0.94814867
PC460,282.2625,2.6340365e-05,0.948175
PC461,209.1,2.631619e-05,0.94820136
PC462,187.1,2.6285688e-05,0.94822764
PC463,269.25,2.6256223e-05,0.9482539
PC464,397.35,2.6228749e-05,0.94828016
PC465,327.1875,2.6194093e-05,0.9483063
PC466,340.2375,2.6191414e-05,0.9483325
PC467,152.05,2.614617e-05,0.94835865
PC468,209.1,2.6114745e-05,0.94838476
PC469,187.1,2.6096604e-05,0.94841087
PC470,222.9125,2.6082247e-05,0.948437
PC471,187.1,2.605025e-05,0.948463
PC472,269.25,2.6018715e-05,0.94848907
PC473,377.1125,2.5986266e-05,0.94851506
PC474,339.2375,2.5971658e-05,0.94854105
PC475,327.1875,2.593401e-05,0.948567
PC476,164.85,2.5903433e-05,0.9485929
PC477,310.2,2.5872978e-05,0.94861877
PC478,239.2125,2.5840283e-05,0.94864464
PC479,485.3,2.5828498e-05,0.94867045
PC480,343.2375,2.5789808e-05,0.94869626
PC481,397.35,2.57801e-05,0.94872206
PC482,337.2375,2.5739531e-05,0.9487478
PC483,268.8125,2.5724516e-05,0.94877356
PC484,187.1,2.5668673e-05,0.94879925
PC485,600.5375,2.5654132e-05,0.9488249
PC486,327.2125,2.5629945e-05,0.9488505
PC487,354.225,2.5616531e-05,0.94887614
PC488,242.1875,2.5570163e-05,0.9489017
PC489,242.2375,2.5527002e-05,0.9489272
PC490,219.125,2.5499561e-05,0.94895273
PC491,201.125,2.5479823e-05,0.9489782
PC492,242.1875,2.5472424e-05,0.94900364
PC493,171.1125,2.5431282e-05,0.9490291
PC494,152.05,2.5413337e-05,0.9490545
PC495,93.05,2.5378155e-05,0.9490799
PC496,269.275,2.532341e-05,0.9491052
PC497,397.2625,2.531069e-05,0.94913054
PC498,325.225,2.5305368e-05,0.94915587
PC499,297.2625,2.5294034e-05,0.94918114
PC500,282.275,2.5268242e-05,0.9492064
PC501,425.275,2.52471e-05,0.9492317
PC502,794.5875,2.5210658e-05,0.9492569
PC503,347.0,2.5198888e-05,0.9492821
PC504,465.325,2.5161431e-05,0.94930726
PC505,187.1,2.514592e-05,0.9493324
PC506,389.1125,2.5097741e-05,0.9493575
PC507,425.375,2.5070069e-05,0.9493826
PC508,325.225,2.5040526e-05,0.94940764
PC509,465.325,2.50325e-05,0.9494327
PC510,327.2375,2.5004561e-05,0.9494577
PC511,188.0625,2.4986593e-05,0.9494827
PC512,391.275,2.495913e-05,0.94950765
PC513,338.225,2.494445e-05,0.94953257
PC514,164.85,2.4912819e-05,0.9495575
PC515,225.0125,2.491042e-05,0.9495824
PC516,242.1875,2.4902543e-05,0.9496073
PC517,425.275,2.488874e-05,0.9496322
PC518,411.3625,2.484824e-05,0.9496571
PC519,377.1125,2.4811143e-05,0.9496819
PC520,180.925,2.4777864e-05,0.9497067
PC521,343.225,2.4762381e-05,0.9497314
PC522,126.9,2.4752238e-05,0.94975615
PC523,282.2625,2.473386e-05,0.9497809
PC524,343.2375,2.4721843e-05,0.9498056
PC525,239.2125,2.4696687e-05,0.9498303
PC526,180.925,2.4659907e-05,0.94985497
PC527,425.275,2.4630406e-05,0.9498796
PC528,600.5375,2.461499e-05,0.9499042
PC529,176.8375,2.459536e-05,0.9499288
PC530,152.05,2.4574701e-05,0.9499534
PC531,341.225,2.4557845e-05,0.94997793
PC532,294.1875,2.452525e-05,0.95000243
PC533,369.3125,2.4512816e-05,0.9500269
PC534,313.175,2.44916e-05,0.9500514
PC535,794.5875,2.4467427e-05,0.95007586
PC536,269.25,2.4450215e-05,0.9501003
PC537,268.8125,2.4427847e-05,0.95012474
PC538,600.5375,2.4417981e-05,0.9501492
PC539,166.0625,2.4397283e-05,0.95017356
PC540,235.1125,2.438594e-05,0.95019794
PC541,325.225,2.4371317e-05,0.9502223
PC542,270.2625,2.4333982e-05,0.95024663
PC543,294.1875,2.4318295e-05,0.95027095
PC544,293.2125,2.4312714e-05,0.95029527
PC545,152.05,2.4272511e-05,0.9503195
PC546,225.0125,2.4259913e-05,0.9503438
PC547,254.2375,2.422576e-05,0.950368
PC548,600.55,2.4207513e-05,0.9503922
PC549,201.125,2.419691e-05,0.9504164
PC550,600.55,2.417615e-05,0.9504406
PC551,310.2,2.4134568e-05,0.9504647
PC552,209.1,2.4113691e-05,0.95048887
PC553,269.225,2.4099318e-05,0.95051295
PC554,270.2625,2.408244e-05,0.950537
PC555,248.9875,2.4068442e-05,0.9505611
PC556,794.5875,2.4045152e-05,0.9505851
PC557,267.2375,2.4020192e-05,0.95060915
PC558,600.55,2.3995657e-05,0.95063317
PC559,163.0,2.3974142e-05,0.9506571
PC560,315.1875,2.3956445e-05,0.9506811
PC561,174.85,2.3943041e-05,0.95070505
PC562,485.3,2.3928242e-05,0.95072895
PC563,294.1875,2.3915805e-05,0.95075285
PC564,389.1125,2.389907e-05,0.95077676
PC565,600.5375,2.3873223e-05,0.95080066
PC566,365.25,2.386131e-05,0.9508245
PC567,425.3875,2.3853196e-05,0.95084834
PC568,412.9875,2.3823955e-05,0.9508722
PC569,369.1375,2.3795015e-05,0.95089597
PC570,327.2125,2.3787747e-05,0.95091975
PC571,389.1125,2.377398e-05,0.9509435
PC572,343.2375,2.3755041e-05,0.9509673
PC573,176.8375,2.3725455e-05,0.95099103
PC574,353.2375,2.3707596e-05,0.95101476
PC575,254.2375,2.3706274e-05,0.9510385
PC576,313.2125,2.3676597e-05,0.95106214
PC577,341.225,2.3665452e-05,0.9510858
PC578,365.25,2.3631752e-05,0.9511094
PC579,227.0,2.3629354e-05,0.951133
PC580,171.1125,2.3604205e-05,0.9511566
PC581,173.0875,2.3580586e-05,0.9511802
PC582,383.3375,2.3555405e-05,0.95120376
PC583,600.5375,2.3546836e-05,0.9512273
PC584,369.3125,2.3533106e-05,0.95125085
PC585,354.225,2.3508754e-05,0.95127434
PC586,354.2125,2.3477523e-05,0.9512978
PC587,162.85,2.3453902e-05,0.95132124
PC588,242.1875,2.344934e-05,0.95134467
PC589,341.2875,2.3431397e-05,0.9513681
PC590,152.05,2.3423063e-05,0.9513915
PC591,305.2625,2.3407845e-05,0.95141494
PC592,601.55,2.338161e-05,0.9514383
PC593,305.2625,2.336161e-05,0.9514617
PC594,381.2375,2.334444e-05,0.95148504
PC595,343.2375,2.3306326e-05,0.95150834
PC596,794.575,2.3293745e-05,0.95153165
PC597,175.0125,2.3274551e-05,0.9515549
PC598,600.55,2.3270695e-05,0.95157814
PC599,389.1125,2.3243627e-05,0.9516014
PC600,149.0,2.3233215e-05,0.95162463
PC601,163.0,2.3222176e-05,0.9516479
PC602,282.2625,2.3207233e-05,0.95167106
PC603,337.2375,2.3190341e-05,0.95169425
PC604,412.975,2.3164894e-05,0.95171744
PC605,196.925,2.3143684e-05,0.95174056
PC606,369.325,2.3118115e-05,0.9517637
PC607,162.9875,2.3107159e-05,0.9517868
PC608,600.55,2.3087488e-05,0.9518099
PC609,367.25,2.3068089e-05,0.95183295
PC610,353.2375,2.3066807e-05,0.951856
PC611,239.2125,2.3059001e-05,0.9518791
