PC,Peak,explained_variance_ratio,explained_variance_ratio_cumsum
PC102,311.1625,0.0014041716,0.8048379
PC103,265.1625,0.0013867381,0.80622464
PC104,266.15,0.0013600553,0.8075847
PC105,311.15,0.0013091065,0.8088938
PC106,265.1625,0.0012877728,0.81018156
PC107,325.2,0.0012484493,0.81143004
PC108,255.25,0.0012238953,0.81265396
PC109,325.1875,0.0012169707,0.8138709
PC110,265.1625,0.0011952274,0.81506616
PC111,265.1375,0.0011860563,0.81625223
PC112,325.225,0.0011594861,0.8174117
PC113,283.275,0.0011420525,0.81855375
PC114,255.2375,0.0011310984,0.81968486
PC115,325.175,0.0011193834,0.82080424
PC116,283.2625,0.0010893696,0.82189363
PC117,297.15,0.0010714924,0.82296515
PC118,255.2375,0.0010607382,0.82402587
PC119,325.175,0.0010515923,0.8250775
PC120,325.2,0.0010475876,0.8261251
PC121,283.275,0.0010175327,0.8271426
PC122,255.225,0.0010087048,0.8281513
PC123,265.15,0.0009896103,0.8291409
PC124,126.9125,0.00098563,0.8301265
PC125,126.9125,0.0009775005,0.83110404
PC126,126.9125,0.0009643161,0.8320684
PC127,925.1625,0.00094380655,0.83301216
PC128,255.2375,0.00093955174,0.8339517
PC129,146.9875,0.00092687533,0.83487856
PC130,325.2125,0.0009089782,0.83578753
PC131,126.9125,0.000897574,0.8366851
PC132,126.9125,0.0008852386,0.83757037
PC133,312.175,0.00087899424,0.83844936
PC134,924.575,0.00087206374,0.83932143
PC135,265.1375,0.00085875776,0.8401802
PC136,255.25,0.0008448423,0.84102505
PC137,339.2125,0.000841555,0.8418666
PC138,255.225,0.00082956685,0.8426962
PC139,215.05,0.00082313054,0.84351933
PC140,283.275,0.0008122233,0.84433156
PC141,255.2375,0.0008059298,0.8451375
PC142,283.275,0.00080301624,0.8459405
PC143,339.2125,0.0007958632,0.8467363
PC144,421.225,0.0007842437,0.84752053
PC145,182.0,0.0007646435,0.8482852
PC146,126.9125,0.0007605329,0.84904575
PC147,174.0,0.00074924185,0.849795
PC148,311.1875,0.0007367513,0.85053176
PC149,175.025,0.00073525624,0.85126704
PC150,126.9125,0.0007183795,0.8519854
PC151,283.275,0.00071092194,0.8526963
PC152,265.15,0.000699458,0.85339576
PC153,339.225,0.00069002795,0.8540858
PC154,175.025,0.0006800188,0.85476583
PC155,311.1875,0.00066961226,0.85543543
PC156,297.15,0.0006624734,0.8560979
PC157,340.2,0.0006592818,0.85675716
PC158,255.2375,0.0006522655,0.8574094
PC159,265.1625,0.0006500607,0.85805947
PC160,255.25,0.000642688,0.8587022
PC161,174.0,0.00062746176,0.85932964
PC162,174.0125,0.00062273553,0.8599524
PC163,248.075,0.000616778,0.8605692
PC164,311.1875,0.00060912,0.8611783
PC165,325.175,0.0006038761,0.86178213
PC166,255.225,0.0005987297,0.86238086
PC167,297.175,0.00058436475,0.8629652
PC168,126.9125,0.0005804733,0.8635457
PC169,174.0,0.00057453744,0.86412024
PC170,255.25,0.0005721018,0.86469233
PC171,119.95,0.0005674633,0.86525977
PC172,325.175,0.0005638001,0.86582357
PC173,326.1875,0.00055915763,0.8663827
PC174,293.175,0.0005569562,0.86693966
PC175,283.2625,0.00054636464,0.867486
PC176,421.2125,0.0005441952,0.8680302
PC177,119.95,0.0005405482,0.86857074
PC178,145.0625,0.00053703366,0.8691078
PC179,312.1625,0.0005299553,0.8696377
PC180,146.9875,0.00052790367,0.87016565
PC181,146.9875,0.0005194373,0.8706851
PC182,339.1875,0.00051764847,0.87120277
PC183,255.2375,0.0005132917,0.8717161
PC184,215.0375,0.00050458376,0.8722207
PC185,175.0375,0.00050196785,0.8727227
PC186,339.2,0.00049847894,0.87322116
PC187,601.1375,0.0004909363,0.8737121
PC188,265.175,0.00048494354,0.87419707
PC189,255.25,0.00048085762,0.8746779
PC190,325.2,0.00047754805,0.87515545
PC191,283.2625,0.00047346982,0.87562895
PC192,175.0375,0.00047089873,0.8760998
PC193,126.9125,0.0004688131,0.8765686
PC194,311.15,0.0004629265,0.87703156
PC195,126.9125,0.00045300764,0.87748456
PC196,255.2375,0.00044601914,0.8779306
PC197,147.0375,0.00044440964,0.878375
PC198,187.0375,0.00043655265,0.87881154
PC199,255.2375,0.0004315983,0.87924314
PC200,297.15,0.00042738314,0.8796705
PC201,283.275,0.0004271994,0.8800977
PC202,181.9875,0.0004252342,0.8805229
PC203,174.0,0.00041979578,0.8809427
PC204,283.2875,0.00041666007,0.88135934
PC205,174.0,0.00041078383,0.88177013
PC206,311.1625,0.00040778742,0.88217795
PC207,187.0375,0.0004041182,0.88258207
PC208,339.2,0.00040015677,0.88298225
PC209,312.175,0.00039562333,0.88337785
PC210,283.2625,0.0003935511,0.8837714
PC211,265.1625,0.0003889023,0.88416034
PC212,112.9875,0.00038618615,0.8845465
PC213,146.9875,0.00038289922,0.8849294
PC214,147.025,0.00037824558,0.88530767
PC215,311.1625,0.0003752568,0.88568294
PC216,325.1625,0.0003709767,0.8860539
PC217,339.2125,0.0003674317,0.8864213
PC218,309.175,0.000363342,0.8867847
PC219,283.275,0.00035789696,0.8871426
PC220,146.9875,0.000355399,0.887498
PC221,126.9125,0.00035311503,0.8878511
PC222,215.05,0.00035205015,0.88820314
PC223,311.175,0.00035108492,0.8885542
PC224,187.0375,0.0003479826,0.8889022
PC225,174.0125,0.00034438097,0.8892466
PC226,146.9875,0.00033971525,0.88958627
PC227,339.1875,0.00033953084,0.8899258
PC228,112.9875,0.00033609816,0.8902619
PC229,182.0,0.0003339857,0.89059585
PC230,297.15,0.00033112813,0.89092696
PC231,339.2,0.00033053063,0.89125746
PC232,283.2875,0.00032512785,0.8915826
PC233,175.0375,0.00032482258,0.89190745
PC234,119.95,0.00032169555,0.89222914
PC235,311.2,0.00031989306,0.89254904
PC236,146.9875,0.00031843205,0.89286745
PC237,325.1625,0.00031480895,0.8931823
PC238,339.2125,0.00031140287,0.89349365
PC239,112.9875,0.00031099963,0.89380467
PC240,187.0375,0.0003090908,0.8941138
PC241,297.1625,0.0003064185,0.8944202
PC242,283.2875,0.00030449432,0.8947247
PC243,217.05,0.00030319777,0.89502794
PC244,174.0,0.00030042737,0.89532834
PC245,175.025,0.00029849395,0.89562684
PC246,128.0375,0.00029769493,0.8959245
PC247,147.025,0.00029550976,0.89622
PC248,174.0,0.00029315514,0.89651316
PC249,174.025,0.00028975695,0.8968029
PC250,339.1875,0.00028772786,0.8970906
PC251,283.2625,0.0002857334,0.89737636
PC252,293.175,0.00028524434,0.8976616
PC253,421.25,0.00028170893,0.8979433
PC254,265.175,0.00028096975,0.8982243
PC255,311.15,0.0002789934,0.8985033
PC256,201.0375,0.00027718692,0.89878047
PC257,187.0375,0.00027514284,0.8990556
PC258,112.9875,0.0002732482,0.8993288
PC259,339.2125,0.00027215845,0.899601
PC260,312.1875,0.00027092954,0.8998719
PC261,293.1875,0.00026875417,0.90014064
PC262,147.025,0.00026537292,0.900406
PC263,326.175,0.00026350134,0.9006695
PC264,175.0375,0.00026208546,0.9009316
PC265,215.0375,0.00025966924,0.9011913
PC266,255.2375,0.00025803706,0.9014493
PC267,175.025,0.00025709104,0.9017064
PC268,149.05,0.00025160637,0.901958
PC269,265.1625,0.00025058776,0.90220857
PC270,175.025,0.00024780363,0.90245634
PC271,325.2125,0.00024665584,0.902703
PC272,255.25,0.00024086563,0.90294385
PC273,227.0,0.00024061998,0.9031845
PC274,293.1875,0.00023972862,0.9034242
PC275,175.025,0.00023734086,0.90366155
PC276,181.9875,0.00023644732,0.903898
PC277,187.0375,0.00023345866,0.9041315
PC278,112.9875,0.00023242517,0.9043639
PC279,339.2,0.0002293309,0.9045932
PC280,146.9875,0.00022757456,0.9048208
PC281,126.9,0.00022646574,0.90504724
PC282,146.9875,0.00022441905,0.90527165
PC283,339.225,0.00022288066,0.9054945
PC284,311.2,0.00022247693,0.905717
PC285,340.2125,0.00021778488,0.9059348
PC286,215.0375,0.00021755882,0.90615237
PC287,255.225,0.00021668947,0.90636903
PC288,119.95,0.00021404005,0.9065831
PC289,96.9625,0.00021238688,0.90679544
PC290,325.225,0.00021155765,0.907007
PC291,187.0625,0.00020978718,0.9072168
PC292,297.1625,0.0002084091,0.9074252
PC293,119.95,0.0002073536,0.9076326
PC294,283.25,0.00020552943,0.9078381
PC295,187.0625,0.00020237957,0.90804046
PC296,339.225,0.000201899,0.90824234
PC297,325.175,0.00019918365,0.90844154
PC298,119.95,0.00019775052,0.9086393
PC299,311.2,0.00019740601,0.9088367
PC300,146.9875,0.0001959527,0.9090327
PC301,265.1375,0.000194608,0.9092273
PC302,255.225,0.0001939776,0.90942127
PC303,147.025,0.00019231107,0.90961355
PC304,283.275,0.00019128609,0.9098048
PC305,265.15,0.00019009403,0.9099949
PC306,175.025,0.00018849577,0.91018337
PC307,312.175,0.00018617349,0.9103695
PC308,309.175,0.00018492449,0.91055447
PC309,187.0375,0.0001841801,0.91073865
PC310,255.25,0.00018172273,0.9109204
PC311,112.9875,0.00018090692,0.9111013
PC312,89.025,0.00018030666,0.9112816
PC313,311.1875,0.00017963673,0.91146123
PC314,339.2,0.00017885875,0.9116401
PC315,187.1,0.00017674286,0.91181684
PC316,266.15,0.00017586112,0.91199267
PC317,146.9875,0.00017522457,0.9121679
PC318,174.05,0.00017431873,0.91234225
PC319,312.175,0.00017235822,0.9125146
PC320,265.175,0.00017211397,0.91268677
PC321,119.95,0.00017068558,0.9128575
PC322,187.0625,0.00016887554,0.91302633
PC323,325.1625,0.00016853119,0.91319484
PC324,174.0125,0.00016761146,0.91336244
PC325,113.0,0.00016608924,0.91352856
PC326,215.0375,0.00016420464,0.9136928
PC327,174.0125,0.00016408077,0.91385686
PC328,297.15,0.00016317812,0.91402006
PC329,255.25,0.00016155271,0.9141816
PC330,182.0,0.00016119523,0.91434276
PC331,187.05,0.00015952888,0.91450226
PC332,339.2125,0.00015818447,0.91466045
PC333,339.2375,0.0001573141,0.91481775
PC334,255.25,0.00015687308,0.91497463
PC335,96.9625,0.00015552835,0.91513014
PC336,326.2,0.000154541,0.9152847
PC337,215.0375,0.00015416296,0.91543883
PC338,255.25,0.00015307813,0.9155919
PC339,283.2875,0.0001523026,0.9157442
PC340,311.2,0.00015151837,0.9158957
PC341,187.05,0.00015101352,0.91604674
PC342,283.25,0.00015041947,0.9161972
PC343,311.1875,0.00014933174,0.9163465
PC344,326.175,0.00014793596,0.9164944
PC345,147.025,0.00014727889,0.9166417
PC346,145.0625,0.00014587355,0.91678756
PC347,174.05,0.000145408,0.916933
PC348,227.0,0.00014429021,0.9170773
PC349,297.1625,0.00014393062,0.91722125
PC350,283.2875,0.0001426061,0.9173639
PC351,181.9875,0.00014197774,0.91750586
PC352,215.0375,0.00014116237,0.917647
PC353,147.025,0.00014098057,0.91778797
PC354,248.0875,0.00013988296,0.91792786
PC355,265.175,0.00013927178,0.91806716
PC356,215.0375,0.00013806015,0.9182052
PC357,147.025,0.00013700024,0.9183422
PC358,311.1875,0.00013668931,0.91847885
PC359,325.2125,0.00013554108,0.9186144
PC360,248.0875,0.0001349348,0.91874933
PC361,312.175,0.0001346859,0.91888404
PC362,353.1875,0.000134098,0.91901815
PC363,187.0625,0.00013334354,0.9191515
PC364,265.1625,0.00013252125,0.919284
PC365,265.175,0.00013165582,0.91941565
PC366,340.2125,0.00013098963,0.91954666
PC367,119.95,0.0001294598,0.9196761
PC368,325.2,0.00012831732,0.91980445
PC369,312.175,0.00012811161,0.91993254
PC370,182.0125,0.00012771177,0.9200603
PC371,174.025,0.0001270947,0.92018735
PC372,339.225,0.00012676917,0.92031413
PC373,309.175,0.00012598521,0.92044014
PC374,119.95,0.00012584518,0.92056596
PC375,187.0625,0.00012507726,0.920691
PC376,325.225,0.00012419099,0.9208152
PC377,181.9875,0.0001232756,0.9209385
PC378,174.0125,0.00012228706,0.9210608
PC379,265.1375,0.00012168201,0.92118245
PC380,283.2875,0.00012089735,0.92130333
PC381,89.025,0.00012065959,0.921424
PC382,283.2875,0.00012022229,0.9215442
PC383,174.025,0.00011935389,0.9216635
PC384,311.15,0.000118727454,0.92178226
PC385,255.2625,0.00011797301,0.9219002
PC386,312.175,0.0001175673,0.92201775
PC387,312.1875,0.00011713979,0.9221349
PC388,89.025,0.00011611201,0.922251
PC389,119.95,0.00011552008,0.9223665
PC390,112.9875,0.00011541551,0.9224819
PC391,248.0875,0.000114675524,0.9225966
PC392,174.025,0.00011399482,0.9227106
PC393,248.0875,0.00011367405,0.92282426
PC394,174.05,0.00011318846,0.92293745
PC395,339.1875,0.000112336784,0.9230498
PC396,215.0375,0.000111873196,0.9231617
PC397,119.95,0.00011149929,0.9232732
PC398,119.95,0.000111026515,0.92338425
PC399,181.9875,0.00011057481,0.9234948
PC400,201.0375,0.000110255925,0.9236051
PC401,339.25,0.00010998823,0.92371505
PC402,309.175,0.000109389424,0.9238244
PC403,340.225,0.00010910273,0.9239335
PC404,182.0,0.0001084492,0.9240419
PC405,311.2,0.00010793348,0.9241499
PC406,182.0,0.00010772773,0.9242576
PC407,112.9875,0.00010731446,0.92436486
PC408,297.175,0.00010685764,0.92447174
PC409,248.0875,0.000106428364,0.9245782
PC410,174.025,0.00010607704,0.9246843
PC411,293.1875,0.0001051757,0.9247895
PC412,227.0,0.00010500705,0.9248945
PC413,117.025,0.0001042396,0.92499876
PC414,325.225,0.00010403263,0.9251028
PC415,182.0,0.00010393654,0.9252067
PC416,283.2625,0.00010331062,0.92531
PC417,340.2125,0.00010290509,0.9254129
PC418,119.9625,0.000102647515,0.92551553
PC419,293.2,0.0001021411,0.9256177
PC420,293.2,0.000101635735,0.9257193
PC421,337.2125,0.00010127583,0.9258206
PC422,339.2375,0.00010086412,0.92592144
PC423,174.025,0.00010039982,0.9260218
PC424,215.05,9.9999976e-05,0.92612183
PC425,283.2875,9.95646e-05,0.9262214
PC426,339.225,9.907635e-05,0.92632043
PC427,265.1375,9.8910146e-05,0.9264193
PC428,325.1625,9.855981e-05,0.9265179
PC429,265.175,9.820449e-05,0.92661613
PC430,117.025,9.7610515e-05,0.92671376
PC431,340.2125,9.746579e-05,0.9268112
PC432,297.1625,9.698566e-05,0.9269082
PC433,113.0,9.6576165e-05,0.92700475
PC434,326.1875,9.620824e-05,0.92710096
PC435,266.15,9.613455e-05,0.9271971
PC436,283.2875,9.590646e-05,0.927293
PC437,215.05,9.55773e-05,0.9273886
PC438,187.0625,9.52108e-05,0.9274838
PC439,293.2,9.495287e-05,0.92757875
PC440,326.2,9.465918e-05,0.9276734
PC441,89.025,9.3767805e-05,0.92776716
PC442,145.0625,9.361668e-05,0.9278608
PC443,112.9875,9.3322626e-05,0.92795414
PC444,92.9375,9.3008246e-05,0.9280471
PC445,325.225,9.2353046e-05,0.92813945
PC446,174.025,9.199627e-05,0.9282314
PC447,187.0625,9.19287e-05,0.9283233
PC448,339.2375,9.166359e-05,0.928415
PC449,215.05,9.120277e-05,0.9285062
PC450,174.025,9.048039e-05,0.9285967
PC451,201.05,9.0337984e-05,0.92868704
PC452,201.0375,9.029164e-05,0.92877734
PC453,147.05,9.019038e-05,0.9288675
PC454,174.05,8.983287e-05,0.92895734
PC455,326.2125,8.916888e-05,0.9290465
PC456,312.175,8.8628316e-05,0.92913514
PC457,339.2375,8.843805e-05,0.9292236
PC458,215.0375,8.786221e-05,0.92931145
PC459,174.025,8.769261e-05,0.92939913
PC460,187.0625,8.7390676e-05,0.9294865
PC461,312.1875,8.708526e-05,0.9295736
PC462,326.2,8.6756234e-05,0.9296604
PC463,311.2125,8.661553e-05,0.929747
PC464,147.05,8.647127e-05,0.9298335
PC465,174.0375,8.597114e-05,0.9299194
PC466,119.9625,8.5726744e-05,0.93000513
PC467,311.2,8.553599e-05,0.93009067
PC468,215.05,8.490621e-05,0.93017554
PC469,215.05,8.48694e-05,0.9302604
PC470,145.075,8.4595806e-05,0.930345
PC471,182.0,8.456747e-05,0.9304296
PC472,337.2,8.433032e-05,0.9305139
PC473,147.05,8.389736e-05,0.93059784
PC474,126.9,8.3378734e-05,0.9306812
PC475,217.05,8.331448e-05,0.93076456
PC476,113.0,8.305168e-05,0.9308476
PC477,174.05,8.256124e-05,0.93093014
PC478,339.2375,8.218133e-05,0.93101233
PC479,119.95,8.197663e-05,0.9310943
PC480,311.2,8.1798884e-05,0.93117607
PC481,248.075,8.15166e-05,0.9312576
PC482,215.05,8.112254e-05,0.9313387
PC483,325.225,8.0913356e-05,0.9314197
PC484,339.25,8.056598e-05,0.93150026
PC485,137.0375,8.016082e-05,0.9315804
PC486,113.0,8.0040954e-05,0.9316605
PC487,255.2625,7.984414e-05,0.93174034
PC488,313.175,7.966688e-05,0.93182003
PC489,255.2625,7.919433e-05,0.93189925
PC490,174.0625,7.89507e-05,0.9319782
PC491,309.2,7.8631594e-05,0.93205684
PC492,217.0375,7.83009e-05,0.93213516
PC493,89.0375,7.800954e-05,0.9322132
PC494,217.05,7.774054e-05,0.9322909
PC495,145.075,7.7609126e-05,0.9323685
PC496,201.0375,7.700597e-05,0.9324455
PC497,145.075,7.676678e-05,0.9325223
PC498,326.1875,7.650393e-05,0.9325988
PC499,309.2,7.6374876e-05,0.9326752
PC500,312.1875,7.62999e-05,0.9327515
PC501,147.05,7.618013e-05,0.93282765
PC502,147.05,7.604347e-05,0.9329037
PC503,339.225,7.5673706e-05,0.9329794
PC504,174.05,7.529406e-05,0.9330547
PC505,312.1875,7.512885e-05,0.9331298
PC506,311.2125,7.474316e-05,0.93320453
PC507,339.2375,7.4551164e-05,0.9332791
PC508,339.2375,7.4358984e-05,0.9333535
PC509,313.1875,7.411206e-05,0.9334276
PC510,119.9625,7.403718e-05,0.9335016
PC511,215.025,7.3620184e-05,0.9335752
PC512,255.2625,7.326063e-05,0.93364847
PC513,215.05,7.310937e-05,0.9337216
PC514,312.175,7.296877e-05,0.93379456
PC515,182.0125,7.260015e-05,0.93386716
PC516,297.175,7.2398514e-05,0.9339396
PC517,227.0,7.2078e-05,0.93401164
PC518,248.075,7.190924e-05,0.9340835
PC519,293.1875,7.177115e-05,0.9341553
PC520,119.9625,7.143725e-05,0.93422675
PC521,325.225,7.136353e-05,0.9342981
PC522,201.05,7.115943e-05,0.93436927
PC523,145.075,7.09595e-05,0.93444026
PC524,255.2625,7.0802795e-05,0.93451107
PC525,312.1875,7.055879e-05,0.93458164
PC526,94.925,7.0168455e-05,0.9346518
PC527,325.225,6.998458e-05,0.93472177
PC528,293.2,6.9950416e-05,0.93479174
PC529,92.9375,6.976642e-05,0.9348615
PC530,312.1875,6.9709844e-05,0.9349312
PC531,339.25,6.951021e-05,0.9350007
PC532,248.0875,6.9171634e-05,0.9350699
PC533,311.2125,6.8996065e-05,0.93513894
PC534,353.1875,6.894138e-05,0.9352079
PC535,94.925,6.876181e-05,0.9352767
PC536,174.05,6.8636284e-05,0.93534535
PC537,293.2,6.8457346e-05,0.93541384
PC538,186.05,6.838236e-05,0.9354822
PC539,145.075,6.7977046e-05,0.93555015
PC540,171.05,6.7644745e-05,0.9356178
PC541,312.2,6.759921e-05,0.9356854
PC542,297.175,6.730061e-05,0.9357527
PC543,311.2125,6.713978e-05,0.9358198
PC544,119.9625,6.697051e-05,0.9358868
PC545,241.2125,6.6793145e-05,0.9359536
PC546,134.0,6.676768e-05,0.9360204
PC547,96.9625,6.651867e-05,0.9360869
PC548,241.2125,6.6401735e-05,0.9361533
PC549,89.0375,6.601828e-05,0.93621933
PC550,182.0125,6.5904205e-05,0.93628526
PC551,325.1625,6.580405e-05,0.93635106
PC552,340.2,6.5506676e-05,0.93641657
PC553,297.1625,6.542073e-05,0.936482
PC554,119.9625,6.526255e-05,0.9365473
PC555,94.925,6.509238e-05,0.93661237
PC556,147.05,6.4972424e-05,0.93667734
PC557,309.1875,6.483812e-05,0.9367422
PC558,298.15,6.466385e-05,0.93680686
PC559,129.025,6.449552e-05,0.93687135
PC560,353.225,6.437797e-05,0.9369357
PC561,145.0625,6.418688e-05,0.9369999
PC562,309.175,6.409631e-05,0.937064
PC563,174.05,6.3909836e-05,0.9371279
PC564,187.1,6.382041e-05,0.9371917
PC565,147.05,6.371204e-05,0.93725544
PC566,119.9625,6.3600106e-05,0.93731904
PC567,339.2375,6.343009e-05,0.93738246
PC568,217.025,6.332315e-05,0.93744576
PC569,174.05,6.317005e-05,0.93750894
PC570,147.05,6.305869e-05,0.937572
PC571,256.25,6.28238e-05,0.9376348
PC572,326.2125,6.28177e-05,0.93769765
PC573,175.0125,6.257594e-05,0.93776023
PC574,284.2875,6.249537e-05,0.9378227
PC575,161.075,6.23378e-05,0.93788505
PC576,217.05,6.214147e-05,0.9379472
PC577,248.0875,6.194392e-05,0.93800914
PC578,326.1875,6.190607e-05,0.9380711
PC579,326.1875,6.1704e-05,0.93813276
PC580,145.075,6.1649254e-05,0.9381944
PC581,161.0625,6.149531e-05,0.9382559
PC582,293.2125,6.1417944e-05,0.9383173
PC583,174.025,6.121221e-05,0.9383785
PC584,353.2,6.10876e-05,0.9384396
PC585,297.1875,6.099259e-05,0.9385006
PC586,311.2125,6.0749833e-05,0.9385613
PC587,187.0875,6.0694958e-05,0.938622
PC588,182.0125,6.067625e-05,0.9386827
PC589,266.1625,6.0539136e-05,0.93874323
PC590,215.0625,6.0382386e-05,0.9388036
PC591,311.2125,6.028017e-05,0.9388639
PC592,340.225,6.0240218e-05,0.93892413
PC593,137.05,5.9984344e-05,0.9389841
PC594,217.05,5.9917373e-05,0.939044
PC595,309.1875,5.9665712e-05,0.93910366
PC596,119.9625,5.961578e-05,0.93916327
PC597,298.15,5.951684e-05,0.9392228
PC598,312.2,5.938486e-05,0.9392822
PC599,119.9625,5.918029e-05,0.93934137
PC600,119.9625,5.9039678e-05,0.93940043
PC601,313.1875,5.8932328e-05,0.9394594
PC602,92.9375,5.8889927e-05,0.9395183
PC603,227.0,5.8713085e-05,0.939577
PC604,183.0125,5.8575963e-05,0.9396356
PC605,92.9375,5.8538946e-05,0.9396941
PC606,112.9875,5.8378293e-05,0.93975246
PC607,119.9625,5.8357273e-05,0.9398108
PC608,312.2,5.814611e-05,0.939869
PC609,337.2,5.8024023e-05,0.939927
PC610,92.925,5.7868245e-05,0.93998486
PC611,96.975,5.7811252e-05,0.9400427
PC612,174.025,5.7729958e-05,0.94010043
PC613,326.2,5.7664503e-05,0.94015807
PC614,119.9625,5.7342088e-05,0.9402154
PC615,174.05,5.7287092e-05,0.9402727
PC616,145.0625,5.7215195e-05,0.9403299
PC617,339.25,5.7020145e-05,0.94038695
PC618,201.05,5.6861467e-05,0.9404438
PC619,353.2,5.6821675e-05,0.9405006
PC620,201.0375,5.659492e-05,0.94055724
PC621,313.175,5.651736e-05,0.94061375
PC622,337.2125,5.644466e-05,0.9406702
PC623,255.2625,5.6248587e-05,0.94072646
PC624,293.2125,5.621336e-05,0.94078267
PC625,309.2,5.611546e-05,0.94083875
PC626,201.05,5.6010376e-05,0.9408948
PC627,119.9625,5.581757e-05,0.9409506
PC628,293.2125,5.5645156e-05,0.94100624
PC629,311.2125,5.5633758e-05,0.94106185
PC630,312.1875,5.5493463e-05,0.94111735
PC631,245.05,5.546788e-05,0.94117284
PC632,187.05,5.536219e-05,0.9412282
PC633,215.025,5.5240216e-05,0.94128346
PC634,340.225,5.519277e-05,0.94133866
PC635,283.3,5.5045617e-05,0.94139373
PC636,96.975,5.4923963e-05,0.9414486
PC637,121.95,5.4790296e-05,0.9415034
